"Gene","K","l","Day","LeuLysMet"
"BPPMMP",122.99612,14.91785,52,"PMM"
"APMPPP",120.88427,17.5179,52,"MPP"
"AMMPPM",124.33268,16.73215,52,"MPP"
"BMPPPM",129.25509,17.06273,52,"PPP"
"BMPPMP",128.58276,15.4622,52,"PPM"
"APPMPM",121.61318,17.90766,52,"PMP"
"AMMMPM",123.79819,16.02807,52,"MMP"
"BMMMMP",121.30162,17.25675,52,"MMM"
"BPMPPM",123.55723,16.79888,52,"MPP"
"BMPPPM",122.06609,16.98394,52,"PPP"
"APPMMP",119.94481,17.97589,52,"PMM"
"APMPMP",119.44788,17.15045,52,"MPM"
"APMPPM",122.73856,16.12118,52,"MPP"
"BMMPPP",122.47318,16.38416,52,"MPP"
"AMPMPP",117.0704,18.41898,52,"PMP"
"BPPMPM",125.45912,14.52412,52,"PMP"
"BPPPMP",118.90102,17.70125,52,"PPM"
"AMPPMM",116.12461,18.51792,52,"PPM"
"BMMMMM",122.51714,16.24498,52,"MMM"
"APMMMP",118.68115,18.89214,52,"MMM"
"BPMPMP",116.52021,16.61654,52,"MPM"
"BMMMPP",123.05281,16.93921,52,"MMP"
"BPPPPM",121.30729,15.95637,52,"PPP"
"BPPPMM",122.22102,16.4328,52,"PPM"
"AMPMPM",123.42396,15.77643,52,"PMP"
"APMPMP",122.16246,15.77131,52,"MPM"
"AMMMMP",126.554,16.83761,52,"MMM"
"APPMPM",133.38282,17.85003,52,"PMP"
"BMPMPP",128.7914,17.31118,52,"PMP"
"BPPPPM",121.82082,17.40645,52,"PPP"
"BPMPMM",117.66756,17.37103,52,"MPM"
"BPMMPP",118.59787,18.77837,52,"MMP"
"APMPMM",118.48156,16.79616,52,"MPM"
"AMMPMP",117.09124,17.54298,52,"MPM"
"AMPMPP",121.75937,17.33236,52,"PMP"
"AMPMMM",118.99296,18.1465,52,"PMM"
"AMPMPP",118.35079,18.04784,52,"PMP"
"AMPMMP",119.86902,17.00751,52,"PMM"
"BPPPMP",120.20116,17.36595,52,"PPM"
"BPMMPM",115.30071,19.79072,52,"MMP"
"BMMPMM",119.06472,16.02465,52,"MPM"
"AMMPPM",113.27365,21.11834,52,"MPP"
"APMMPM",118.99062,18.39698,52,"MMP"
"BPPPMP",119.33067,16.9034,52,"PPM"
"BPMPMP",123.25944,15.5987,52,"MPM"
"AMPPPM",121.6693,17.15045,52,"PPP"
"APMPPP",117.8156,18.62691,52,"MPP"
"AMMMMP",122.01252,16.25812,52,"MMM"
"AMPMPM",124.43105,15.6268,52,"PMP"
"BPPMMM",126.01927,14.98731,52,"PMM"
"BMPMMM",125.58186,17.11992,52,"PMM"
"BPMPPP",134.38082,17.1712,52,"MPP"
"BMMPPP",125.9144,18.24331,52,"MPP"
"APMMPP",122.00006,16.48514,52,"MMP"
"BPPMMM",126.43424,14.3389,52,"PMM"
"BMMMMP",119.82126,16.57809,52,"MMM"
"AMMMMP",123.0352,16.58606,52,"MMM"
"BMPPPM",121.93969,16.52768,52,"PPP"
"APPPPM",122.30092,15.96878,52,"PPP"
"APPPMM",124.58666,15.31698,52,"PPM"
"IPPPPP",114.38261,20.90079,52,"PrPrPr"
"AMPMPM",123.1779,15.02441,52,"PMP"
"BMMMMM",122.82498,16.881,52,"MMM"
"BPMPMP",119.4975,16.11492,52,"MPM"
"AMPMPP",124.51713,15.90755,52,"PMP"
"BPPPPM",122.23901,16.77154,52,"PPP"
"APMPMM",120.19614,16.26812,52,"MPM"
"AMMMMP",117.59611,19.54296,52,"MMM"
"APMPMP",120.70111,17.59224,52,"MPM"
"IPPPPP",122.25945,17.71906,52,"PrPrPr"
"BPPMMP",124.46494,16.78343,52,"PMM"
"AMMMPM",125.29788,15.92499,52,"MMP"
"BMMMPM",122.69722,17.17481,52,"MMP"
"BPPPMP",122.76193,16.70281,52,"PPM"
"AMPPPP",127.12661,16.04398,52,"PPP"
"BMMMMM",135.71593,15.69937,52,"MMM"
"AMMPMP",125.1083,16.9257,52,"MPM"
"BMPPMP",138.12222,12.90144,52,"PPM"
"BPPMPM",123.24874,15.67612,52,"PMP"
"AMMPPP",113.83134,19.43342,52,"MPP"
"BMMPMM",117.27803,16.59434,52,"MPM"
"APMMPM",118.15671,18.97247,52,"MMP"
"AMMMMM",123.0238,16.46332,52,"MMM"
"BPPMMM",119.74217,18.01238,52,"PMM"
"BPMMMP",124.62715,15.38046,52,"MMM"
"AMPMMP",121.9673,16.51583,52,"PMM"
"BMPMPM",117.71862,17.4964,52,"PMP"
"AMMMPM",111.50316,20.37563,52,"MMP"
"AMPMMM",121.63895,16.8035,52,"PMM"
"BPMPPM",121.06011,16.24758,52,"MPP"
"BPPMMM",127.01798,14.32274,52,"PMM"
"APPPMP",114.4519,20.95374,52,"PPM"
"AMMPMM",123.72828,16.31545,52,"MPM"
"BPPPPM",119.75898,19.90402,52,"PPP"
"BPPMMP",128.47525,14.90298,52,"PMM"
"AMMMMP",128.35947,13.95489,52,"MMM"
"APPMPP",123.77085,16.3646,52,"PMP"
"APMMMP",123.25413,16.54213,52,"MMM"
"BPPMMP",126.25042,15.94813,52,"PMM"
"BMPPPM",134.97033,15.82188,52,"PPP"
"BMPPPP",126.9508,15.99732,52,"PPP"
"BPPPMM",123.04547,16.23135,52,"PPM"
"BMMMPM",120.06757,16.22476,52,"MMP"
"APMPPP",113.86852,20.00141,52,"MPP"
"APPMMP",124.41193,16.07502,52,"PMM"
"AMPMPM",120.25024,18.44211,52,"PMP"
"APMPMM",117.2148,17.78384,52,"MPM"
"BMMMMP",118.03145,19.38543,52,"MMM"
"BMPMPM",116.69346,20.60989,52,"PMP"
"BPMPMP",123.07391,15.74044,52,"MPM"
"BPMPMP",116.60636,17.96936,52,"MPM"
"BMPMMM",122.20514,15.66237,52,"PMM"
"APPPPM",120.3165,17.3989,52,"PPP"
"AMMPPP",121.49849,18.11264,52,"MPP"
"AMMMMP",120.21086,18.25828,52,"MMM"
"APPMPM",123.21587,17.62298,52,"PMP"
"IPPPPP",124.6304,17.33653,52,"PrPrPr"
"APMPPP",117.09698,21.26208,52,"MPP"
"IPPPPP",123.14275,19.05101,52,"PrPrPr"
"BMPMMM",127.72627,15.14038,52,"PMM"
"IPPPPP",120.91501,18.28858,52,"PrPrPr"
"APPPPM",126.84906,15.66746,52,"PPP"
"IPPPPP",125.27919,16.99034,52,"PrPrPr"
"BMMMMP",135.33567,13.83646,52,"MMM"
"BPPMPP",128.44064,14.61901,52,"PMP"
"APPMPM",124.16931,15.01748,52,"PMP"
"APMMMM",121.04313,16.11697,52,"MMM"
"IPMMMP",124.83397,15.15435,52,"MMM"
"AMMPMM",120.57701,16.49155,52,"MPM"
"BPPPMP",122.39887,17.43292,52,"PPM"
"IPPPPP",118.48456,18.94642,52,"PrPrPr"
"APMPPM",124.72771,16.67661,52,"MPP"
"IPPPPP",121.79998,18.03315,52,"PrPrPr"
"APPPPM",122.45402,16.20463,52,"PPP"
"IPPPPP",119.61081,18.54779,52,"PrPrPr"
"BMPMPM",124.07503,15.87693,52,"PMP"
"APPMPP",119.52415,18.26965,52,"PMP"
"BPMMMP",114.5006,20.75146,52,"MMM"
"BMPPMP",120.7435,18.8482,52,"PPM"
"AMMPMP",121.63606,16.91563,52,"MPM"
"APMPMM",126.77253,16.22916,52,"MPM"
"IPPPPP",122.72904,18.90752,52,"PrPrPr"
"AMPMPP",122.48926,18.51191,52,"PMP"
"AMMMPM",122.64255,18.22331,52,"MMP"
"BPPPMM",119.06506,18.51653,52,"PPM"
"AMPMMM",124.25899,17.30353,52,"PMM"
"APMPMM",124.52331,16.98949,52,"MPM"
"BPMPMP",134.18333,16.59163,52,"MPM"
"BPMMPM",127.07159,13.20864,52,"MMP"
"BPPPMM",116.67626,16.65704,52,"PPM"
"APPPMP",114.18271,18.30792,52,"PPM"
"APMMPP",123.02073,15.41701,52,"MMP"
"BMPMMP",122.74246,15.31287,52,"PMM"
"AMPMMM",116.65591,16.93562,52,"PMM"
"AMMPPM",117.47386,18.3534,52,"MPP"
"BMMPPP",117.78653,17.77101,52,"MPP"
"AMMMPM",117.75092,18.36203,52,"MMP"
"APPMMP",119.54619,17.5492,52,"PMM"
"BPPMMP",123.70344,15.62016,52,"PMM"
"BPPMMP",122.44255,16.48457,52,"PMM"
"BPMPPM",113.75658,20.51186,52,"MPP"
"BMMPPM",122.48693,16.27777,52,"MPP"
"AMPPMP",122.64194,16.25445,52,"PPM"
"AMMPPM",108.16577,22.9014,52,"MPP"
"BMMPMP",118.07115,19.52327,52,"MPM"
"APMPMP",124.12451,16.28637,52,"MPM"
"AMMMMP",126.34111,15.1378,52,"MMM"
"BPPMPM",122.11289,17.57715,52,"PMP"
"APPMPM",124.20443,17.01443,52,"PMP"
"AMPMPP",115.15258,20.85999,52,"PMP"
"BPPPPM",127.0944,17.05553,52,"PPP"
"BMMPMM",132.73931,15.95818,52,"MPM"
"IPPPPP",124.21117,13.9645,52,"PrPrPr"
"IPPPPP",116.92502,17.16299,52,"PrPrPr"
"BPMMPM",115.28183,17.59419,52,"MMP"
"IMPPPM",117.68949,16.512,52,"PPP"
"AMMMMM",122.37073,13.80801,52,"MMM"
"BPPPMP",118.08001,17.22306,52,"PPM"
"AMMPMM",118.53766,15.81806,52,"MPM"
"APMPPP",116.66137,18.98507,52,"MPP"
"BMMPPM",114.8995,19.52444,52,"MPP"
"AMMMMP",125.06878,14.17043,52,"MMM"
"BPPMPP",116.87343,17.72175,52,"PMP"
"APMPPP",121.90436,16.35357,52,"MPP"
"APMMMM",121.23626,16.07057,52,"MMM"
"BMPMPM",123.07286,16.68552,52,"PMP"
"AMPPPP",120.10009,17.31693,52,"PPP"
"BPPPMM",118.07899,17.61713,52,"PPM"
"BMMPMM",123.00304,15.75747,52,"MPM"
"BMPPMM",119.88591,18.60077,52,"PPM"
"BPPPPM",115.0857,18.15522,52,"PPP"
"IPPPPP",112.66827,17.56641,52,"PrPrPr"
"AMPMPP",122.86062,17.34832,52,"PMP"
"APMMMM",122.25532,17.68454,52,"MMM"
"APMMMP",125.86203,15.74208,52,"MMM"
"AMMMPP",131.35376,17.23863,52,"MMP"
"BMPPMM",122.161,13.32584,52,"PPM"
"BMPMMP",121.1817,14.34474,52,"PMM"
"APMMMM",120.50476,14.92341,52,"MMM"
"APPPPM",121.02495,15.41215,52,"PPP"
"APMMPP",120.40279,14.34085,52,"MMP"
"BPMPMP",116.36278,15.66732,52,"MPM"
"BMPPPP",116.93393,16.03081,52,"PPP"
"AMMMPM",116.12048,18.07357,52,"MMP"
"AMMMPM",116.91054,18.08848,52,"MMP"
"BMPPPM",117.65202,16.77705,52,"PPP"
"BPPPMM",119.79769,16.95197,52,"PPM"
"BMMPPP",115.69021,19.01828,52,"MPP"
"AMPMMP",124.38553,14.06434,52,"PMM"
"APPMMM",119.82209,17.43425,52,"PMM"
"BPMPPP",116.94971,19.00536,52,"MPP"
"APMMMP",123.21387,15.8079,52,"MMM"
"BPMMMP",121.68555,16.07804,52,"MMM"
"APMMPM",119.36955,16.89116,52,"MMP"
"BPPMPM",122.88922,16.05771,52,"PMP"
"BMMMPM",122.92419,16.42713,52,"MMP"
"AMMPPP",120.80405,17.63043,52,"MPP"
"BPPPMP",119.70431,18.45052,52,"PPM"
"AMPPMM",122.09063,16.74824,52,"PPM"
"AMPPMP",129.92117,15.52569,52,"PPM"
"APMMPM",117.40999,11.83708,52,"MMP"
"AMPPMM",116.75099,15.5229,52,"PPM"
"BPMPMP",118.10244,13.11832,52,"MPM"
"APMMPP",117.77779,13.77586,52,"MMP"
"BMPPMP",119.11906,15.83455,52,"PPM"
"BMPMMP",121.09331,12.53686,52,"PMM"
"BPMPMM",118.43064,13.04275,52,"MPM"
"BPMPPM",118.60196,14.54434,52,"MPP"
"BMMMPM",120.9754,13.45749,52,"MMP"
"BMPMPM",117.5175,15.25223,52,"PMP"
"APPPMP",118.12086,14.90745,52,"PPM"
"BPPPPM",117.79998,16.51494,52,"PPP"
"BPPMPP",118.61501,17.9975,52,"PMP"
"APMPMP",120.40899,14.26333,52,"MPM"
"IPPPPP",118.6831,14.64624,52,"PrPrPr"
"AMMMMP",119.76192,14.4251,52,"MMM"
"AMMPMM",118.46241,15.10849,52,"MPM"
"BMPMPP",117.4752,16.12193,52,"PMP"
"APMMMM",117.8245,15.3351,52,"MMM"
"AMPPMM",120.28301,14.96021,52,"PPM"
"BMPMMP",121.00407,14.31058,52,"PMM"
"APMMMM",119.83025,15.57949,52,"MMM"
"IPPPPP",120.24079,15.45512,52,"PrPrPr"
"BPMPPP",120.84419,14.92651,52,"MPP"
"APPMPM",122.0473,17.09864,52,"PMP"
"BPPMMP",116.93147,12.66914,52,"PMM"
"BMMMPP",114.62347,13.01041,52,"MMP"
"AMMPPM",115.64306,14.03879,52,"MPP"
"APMPMP",115.77791,13.49492,52,"MPM"
"BMMMMM",116.96527,13.7822,52,"MMM"
"BMPPMM",116.26943,12.92933,52,"PPM"
"IPPPPP",114.20708,13.49759,52,"PrPrPr"
"AMPMMM",117.01093,13.61743,52,"PMM"
"AMMMMM",119.82311,13.91918,52,"MMM"
"BPMMPP",120.61752,13.56922,52,"MMP"
"BMMPPP",115.21049,15.24596,52,"MPP"
"BPPMMM",116.47451,15.32759,52,"PMM"
"AMPMPM",120.50041,13.74369,52,"PMP"
"AMMPPP",115.50129,16.54549,52,"MPP"
"BPPMMM",116.30488,13.87304,52,"PMM"
"BPMMPM",116.85447,13.73294,52,"MMP"
"BPPMPM",118.36197,13.3756,52,"PMP"
"AMPPMP",119.83543,13.9095,52,"PPM"
"BMMPPP",114.85906,15.60498,52,"MPP"
"BPPMMP",117.43214,12.64611,52,"PMM"
"APMMMP",118.26528,14.09826,52,"MMM"
"AMMPPM",116.13561,13.7417,52,"MPP"
"AMPPMM",119.98438,12.33147,52,"PPM"
"BMMPPM",117.78682,16.6006,52,"MPP"
"BPPPMM",115.29741,14.84491,52,"PPM"
"BMPMMP",112.65048,14.68704,52,"PMM"
"AMMPMP",114.14849,13.75635,52,"MPM"
"APPMPP",118.26541,13.36831,52,"PMP"
"BMPMPM",117.37382,13.85205,52,"PMP"
"APMPMM",114.79861,15.58831,52,"MPM"
"APMMPP",114.65474,14.49796,52,"MMP"
"AMMMPP",118.72455,13.14756,52,"MMP"
"AMPPMM",115.52717,14.70673,52,"PPM"
"BPPMPM",115.44675,15.75876,52,"PMP"
"AMMMPP",118.16221,14.58853,52,"MMP"
"APPPMM",118.71213,15.58445,52,"PPM"
"BPPMMM",119.72479,13.94948,52,"PMM"
"BMMPMP",115.37874,16.03572,52,"MPM"
"BPMPPP",114.09362,16.27125,52,"MPP"
"BMPMPP",120.3453,14.15625,52,"PMP"
"BMPMMM",114.64915,17.7605,52,"PMM"
"APMPMM",117.45596,14.09296,52,"MPM"
"BPMPMP",115.54329,14.16334,52,"MPM"
"APMPPM",114.67706,15.50133,52,"MPP"
"AMPMPP",118.85329,13.86945,52,"PMP"
"BMPMMP",120.18354,13.28326,52,"PMM"
"APMPPM",124.3256,14.13956,52,"MPP"
"BMPMPP",119.83506,14.77323,52,"PMP"
"AMMPPM",117.75126,15.0389,52,"MPP"
"BPMPMM",113.33131,14.51793,52,"MPM"
"AMPMMP",115.26995,14.78808,52,"PMM"
"APMPMM",112.90029,15.50969,52,"MPM"
"BPMPPM",109.12877,17.24201,52,"MPP"
"IPPMPP",114.48165,14.8548,52,"PMP"
"BPPMMP",119.97045,12.66875,52,"PMM"
"AMPMPP",119.14688,13.38639,52,"PMP"
"BPPMPP",107.56551,18.40247,52,"PMP"
"BPPPMP",112.55746,16.1014,52,"PPM"
"AMMMMM",118.84656,15.03127,52,"MMM"
"BMMPMM",115.12767,16.34339,52,"MPM"
"APMPPM",112.51533,17.76456,52,"MPP"
"APMMPM",116.91532,15.55075,52,"MMP"
"BMPPMP",115.37128,17.06202,52,"PPM"
"BPMPMP",112.96583,15.70209,52,"MPM"
"BPMMMM",113.29433,16.5991,52,"MMM"
"APMPPP",115.90983,15.70361,52,"MPP"
"IPPPPP",117.60924,14.52639,52,"PrPrPr"
"AMPMPM",119.21166,15.08075,52,"PMP"
"AMMMMM",118.31018,14.13786,52,"MMM"
"BMPMMM",122.82262,13.52424,52,"PMM"
"AMPPPP",126.75247,12.95693,52,"PPP"
"BMPPMP",121.74645,15.19545,52,"PPM"
"BPPMPM",111.09261,15.78534,52,"PMP"
"APMMMM",113.55421,16.63136,52,"MMM"
"APMPMP",112.49767,14.73126,52,"MPM"
"AMMPPM",110.87559,16.21845,52,"MPP"
"BMMPMM",111.56585,15.34428,52,"MPM"
"BPPMPP",118.42704,14.95832,52,"PMP"
"AMPMPM",120.52531,14.64109,52,"PMP"
"BPMMPM",116.78912,15.76941,52,"MMP"
"AMPMMP",120.60711,14.55142,52,"PMM"
"AMMPPP",115.89399,16.93347,52,"MPP"
"APMPPM",117.93582,17.06283,52,"MPP"
"BMPPMP",116.22718,17.15276,52,"PPM"
"BMMMMM",119.77316,15.79061,52,"MMM"
"APPMMM",112.53846,18.67149,52,"PMM"
"IPPPPP",117.07622,16.09941,52,"PrPrPr"
"BPMMMM",120.31586,14.82933,52,"MMM"
"APPPMP",116.86729,16.65767,52,"PPM"
"APMPPM",112.13674,18.45613,52,"MPP"
"BMPPMP",114.60842,17.24708,52,"PPM"
"BMPPMP",112.7829,19.28399,52,"PPM"
"AMMMPM",119.10657,16.06856,52,"MMP"
"AMPMPP",122.76605,14.27652,52,"PMP"
"BPMMPM",131.92782,13.58383,52,"MMP"
"AMMPPP",121.17183,15.91187,52,"MPP"
"APPPPM",117.90282,15.33843,52,"PPP"
"APPPMM",115.19156,16.55549,52,"PPM"
"APMPMP",115.41154,14.66114,52,"MPM"
"BMMMMP",116.30917,16.46787,52,"MMM"
"BMPMPP",121.02847,14.37695,52,"PMP"
"BPMMPM",118.072,15.67548,52,"MMP"
"BMMMMM",116.41961,17.4029,52,"MMM"
"APMMMM",121.06925,15.84979,52,"MMM"
"BPPMMM",118.1061,16.68866,52,"PMM"
"AMMPPM",116.58574,17.87259,52,"MPP"
"BMMPMP",117.86521,16.54905,52,"MPM"
"BMPMPP",118.48656,16.05109,52,"PMP"
"AMMPPP",119.15706,17.16015,52,"MPP"
"BPPPMP",117.35317,17.61025,52,"PPM"
"APPMPM",118.22354,16.25011,52,"PMP"
"BPPPMP",116.04365,16.79243,52,"PPM"
"BMPPMP",118.7434,16.94971,52,"PPM"
"AMPPMP",119.04583,15.35029,52,"PPM"
"BPMPPM",117.67801,16.23247,52,"MPP"
"AMMMPM",121.17257,14.71139,52,"MMP"
"APPMPP",119.57178,16.38705,52,"PMP"
"BPMMPM",117.06369,18.36263,52,"MMP"
"AMMMMM",128.56962,16.61077,52,"MMM"
"APPMPM",125.66522,13.77065,52,"PMP"
"APPPPM",120.11718,15.28249,52,"PPP"
"BMMMPP",117.74295,15.88224,52,"MMP"
"BMMMMP",117.23069,16.30827,52,"MMM"
"APMPMP",115.24442,17.66043,52,"MPM"
"APMPPM",116.49142,17.93121,52,"MPP"
"BMPPMM",119.0165,16.20317,52,"PPM"
"BMPMMP",116.37445,18.46787,52,"PMM"
"AMPMMM",120.19656,16.26888,52,"PMM"
"BMPPMP",116.93846,18.28828,52,"PPM"
"BPMMPP",123.44559,16.03837,52,"MMP"
"AMMMPM",118.29341,17.50515,52,"MMP"
"BPPPMM",121.69274,16.19197,52,"PPM"
"IPPPPP",124.12359,15.32585,52,"PrPrPr"
"AMMPPP",117.07411,18.06817,52,"MPP"
"APMMMM",124.63032,14.66272,52,"MMM"
"BPMMPM",123.84896,14.23476,52,"MMP"
"BPPMPP",123.61345,14.5821,52,"PMP"
"AMPPMP",121.93706,15.54876,52,"PPM"
"APPPMP",120.01976,15.93491,52,"PPM"
"BPPMMP",122.0612,14.74787,52,"PMM"
"APMPPP",120.11007,17.06393,52,"MPP"
"AMMPPM",124.22389,15.77492,52,"MPP"
"BMPPPM",129.23248,16.44419,52,"PPP"
"BMPPMP",125.52023,14.27957,52,"PPM"
"APPMPM",118.66783,16.78015,52,"PMP"
"AMMMPM",122.46573,14.76824,52,"MMP"
"BMMMMP",120.54282,15.91447,52,"MMM"
"BPMPPM",121.26599,16.04136,52,"MPP"
"BMPPPM",121.45903,16.24993,52,"PPP"
"APPMMP",118.83147,17.32674,52,"PMM"
"APMPMP",120.37312,17.02605,52,"MPM"
"APMPPM",122.52709,15.7256,52,"MPP"
"BMMPPP",122.37671,15.93555,52,"MPP"
"AMPMPP",117.50968,18.49233,52,"PMP"
"BPPMPM",125.31339,14.56684,52,"PMP"
"BPPPMP",120.90526,17.12922,52,"PPM"
"AMPPMM",118.16187,19.0049,52,"PPM"
"BMMMMM",123.14409,16.24781,52,"MMM"
"APMMMP",118.57543,18.66844,52,"MMM"
"BPMPMP",116.12159,17.47405,52,"MPM"
"BMMMPP",122.33147,15.89337,52,"MMP"
"BPPPPM",123.12514,15.69996,52,"PPP"
"BPPPMM",121.71558,15.62655,52,"PPM"
"AMPMPM",123.11412,15.34599,52,"PMP"
"APMPMP",122.95119,14.69346,52,"MPM"
"AMMMMP",126.04089,15.85432,52,"MMM"
"APPMPM",134.43274,17.24342,52,"PMP"
"BMPMPP",127.06929,15.89499,52,"PMP"
"BPPPPM",120.14038,15.9518,52,"PPP"
"BPMPMM",115.70608,16.68832,52,"MPM"
"BPMMPP",117.66949,18.02395,52,"MMP"
"APMPMM",116.54574,16.63456,52,"MPM"
"AMMPMP",115.40686,16.88981,52,"MPM"
"AMPMPP",119.69089,15.89976,52,"PMP"
"AMPMMM",120.79905,16.4813,52,"PMM"
"AMPMPP",118.13165,17.53368,52,"PMP"
"AMPMMP",119.48098,16.91774,52,"PMM"
"BPPPMP",119.08647,17.10387,52,"PPM"
"BPMMPM",113.64155,19.59376,52,"MMP"
"BMMPMM",118.75096,16.24633,52,"MPM"
"AMMPPM",114.79507,20.01255,52,"MPP"
"APMMPM",119.90214,17.67668,52,"MMP"
"BPPPMP",118.55091,17.64563,52,"PPM"
"BPMPMP",122.68433,14.76117,52,"MPM"
"AMPPPM",120.99002,15.27609,52,"PPP"
"APMPPP",116.11823,18.10519,52,"MPP"
"AMMMMP",122.09305,15.18657,52,"MMM"
"AMPMPM",123.71084,14.32962,52,"PMP"
"BPPMMM",133.05788,12.47157,52,"PMM"
"BMPMMM",124.61004,15.97045,52,"PMM"
"BPMPPP",133.57959,16.73985,52,"MPP"
"BMMPPP",125.10378,18.34741,52,"MPP"
"APMMPP",121.32301,15.6027,52,"MMP"
"BPPMMM",125.85559,13.0677,52,"PMM"
"BMMMMP",119.15274,15.57664,52,"MMM"
"AMMMMP",122.52582,15.65056,52,"MMM"
"BMPPPM",121.65403,15.80101,52,"PPP"
"APPPPM",122.83683,15.16585,52,"PPP"
"APPPMM",124.04711,14.70863,52,"PPM"
"IPPPPP",113.79895,19.40218,52,"PrPrPr"
"AMPMPM",123.46052,14.19889,52,"PMP"
"BMMMMM",121.33972,16.1902,52,"MMM"
"BPMPMP",118.83455,15.592,52,"MPM"
"AMPMPP",123.8235,15.55408,52,"PMP"
"BPPPPM",121.67599,16.3453,52,"PPP"
"APMPMM",120.01489,15.65142,52,"MPM"
"AMMMMP",118.65997,17.65709,52,"MMM"
"APMPMP",119.18707,16.63386,52,"MPM"
"IPPPPP",121.53608,16.67863,52,"PrPrPr"
"BPPMMP",123.44363,15.66135,52,"PMM"
"AMMMPM",122.95166,14.76277,52,"MMP"
"BMMMPM",120.91386,16.14454,52,"MMP"
"BPPPMP",122.31677,15.19454,52,"PPM"
"AMPPPP",125.32428,14.33238,52,"PPP"
"BMMMMM",134.26681,14.70849,52,"MMM"
"AMMPMP",125.36075,16.58878,52,"MPM"
"BMPPMP",120.69623,15.56598,52,"PPM"
"BPPMPM",122.35864,15.14692,52,"PMP"
"AMMPPP",115.10005,17.79847,52,"MPP"
"BMMPMM",116.7933,16.11314,52,"MPM"
"APMMPM",116.99805,18.14521,52,"MMP"
"AMMMMM",122.62223,15.80455,52,"MMM"
"BPPMMM",118.20455,17.00115,52,"PMM"
"BPMMMP",123.40653,15.2124,52,"MMM"
"AMPMMP",121.95733,15.91489,52,"PMM"
"BMPMPM",117.90368,16.814,52,"PMP"
"AMMMPM",111.57841,19.3984,52,"MMP"
"AMPMMM",119.44464,16.24062,52,"PMM"
"BPMPPM",118.80871,16.3855,52,"MPP"
"BPPMMM",126.60535,13.47505,52,"PMM"
"APPPMP",112.32846,20.77749,52,"PPM"
"AMMPMM",123.424,15.27283,52,"MPM"
"BPPPPM",118.73071,18.0837,52,"PPP"
"BPPMMP",124.55405,14.29541,52,"PMM"
"AMMMMP",125.40588,13.76328,52,"MMM"
"APPMPP",124.29108,14.26797,52,"PMP"
"APMMMP",122.48911,15.20597,52,"MMM"
"BPPMMP",125.25356,15.17817,52,"PMM"
"BMPPPM",133.53546,14.79621,52,"PPP"
"BMPPPP",127.08052,15.64456,52,"PPP"
"BPPPMM",121.52981,15.97991,52,"PPM"
"BMMMPM",121.04705,15.87748,52,"MMP"
"APMPPP",113.32927,19.75347,52,"MPP"
"APPMMP",124.00737,15.86652,52,"PMM"
"AMPMPM",121.19931,17.66997,52,"PMP"
"APMPMM",115.24447,17.40367,52,"MPM"
"BMMMMP",119.29201,17.74478,52,"MMM"
"BMPMPM",115.35951,19.4761,52,"PMP"
"BPMPMP",122.16218,15.00764,52,"MPM"
"BPMPMP",116.72261,17.4088,52,"MPM"
"BMPMMM",121.32977,15.04109,52,"PMM"
"APPPPM",121.37215,16.01595,52,"PPP"
"AMMPPP",121.59379,17.0593,52,"MPP"
"AMMMMP",120.42247,17.51536,52,"MMM"
"APPMPM",124.30791,16.28208,52,"PMP"
"IPPPPP",124.14166,16.2487,52,"PrPrPr"
"APMPPP",117.16503,19.48384,52,"MPP"
"IPPPPP",121.12974,17.65353,52,"PrPrPr"
"BMPMMM",126.31034,13.41939,52,"PMM"
"IPPPPP",121.15573,17.04111,52,"PrPrPr"
"APPPPM",124.86192,15.10898,52,"PPP"
"IPPPPP",123.34558,15.93078,52,"PrPrPr"
"BMMMMP",135.66979,13.23951,52,"MMM"
"BPPMPP",128.15492,14.91353,52,"PMP"
"APPMPM",124.50404,14.84899,52,"PMP"
"APMMMM",121.39062,15.75497,52,"MMM"
"IPMMMP",123.72879,15.35559,52,"MMM"
"AMMPMM",117.38082,16.01552,52,"MPM"
"BPPPMP",120.20458,16.383,52,"PPM"
"IPPPPP",117.66145,18.98664,52,"PrPrPr"
"APMPPM",122.20572,16.25749,52,"MPP"
"IPPPPP",121.6379,16.88487,52,"PrPrPr"
"APPPPM",123.33073,15.33586,52,"PPP"
"IPPPPP",119.01633,17.57936,52,"PrPrPr"
"BMPMPM",123.33733,15.5345,52,"PMP"
"APPMPP",119.67822,17.61326,52,"PMP"
"BPMMMP",116.23985,18.95919,52,"MMM"
"BMPPMP",121.48445,17.66176,52,"PPM"
"AMMPMP",121.74909,15.97906,52,"MPM"
"APMPMM",126.22325,15.22711,52,"MPM"
"IPPPPP",120.624,17.93814,52,"PrPrPr"
"AMPMPP",122.32878,16.95349,52,"PMP"
"AMMMPM",122.1905,17.22001,52,"MMP"
"BPPPMM",117.17693,17.93612,52,"PPM"
"AMPMMM",123.3381,15.95018,52,"PMM"
"APMPMM",124.74822,16.94533,52,"MPM"
"BPMPMP",132.72935,15.87729,52,"MPM"
"BPMMPM",126.14607,13.62605,52,"MMP"
"BPPPMM",120.56993,16.30382,52,"PPM"
"APPPMP",113.72354,18.29815,52,"PPM"
"APMMPP",122.45468,15.40569,52,"MMP"
"BMPMMP",121.10737,15.83855,52,"PMM"
"AMPMMM",116.04559,16.37948,52,"PMM"
"AMMPPM",115.7182,18.52622,52,"MPP"
