"Gene","K","l","Day","LeuLysMet"
"IPPPPP",122.57527,14.76293,35,"PrPrPr"
"AMMMMP",123.8678,13.45797,35,"MMM"
"AMMPMM",120.70101,15.61641,35,"MPM"
"BMPMPP",120.76949,15.69879,35,"PMP"
"APMMMM",121.84163,14.10415,35,"MMM"
"AMPPMM",121.21946,15.39229,35,"PPM"
"BMPMMP",120.82014,14.57285,35,"PMM"
"APMMMM",125.17198,11.92666,35,"MMM"
"IPPPPP",124.26003,14.39161,35,"PrPrPr"
"BPMPPP",124.97567,14.93582,35,"MPP"
"APPMPM",118.32804,18.06169,35,"PMP"
"BPPMMP",117.38875,17.74798,35,"PMM"
"BMMMPP",117.55539,17.18565,35,"MMP"
"AMMPPM",118.25543,16.13277,35,"MPP"
"APMPMP",117.70545,13.65901,35,"MPM"
"BMMMMM",120.35334,12.3361,35,"MMM"
"BMPPMM",118.22957,14.80916,35,"PPM"
"IPPPPP",120.81947,14.91885,35,"PrPrPr"
"AMPMMM",122.31848,16.83204,35,"PMM"
"AMMMMM",114.13539,19.8295,35,"MMM"
"BPMMPP",114.25016,16.94173,35,"MMP"
"BMMPPP",118.95607,17.37079,35,"MPP"
"BPPMMM",117.67008,17.26309,35,"PMM"
"AMPMPM",120.75786,14.6652,35,"PMP"
"AMMPPP",113.0778,20.10228,35,"MPP"
"BPPMMM",117.39823,14.40249,35,"PMM"
"BPMMPM",119.34827,14.56924,35,"MMP"
"BPPMPM",121.44801,13.81401,35,"PMP"
"AMPPMP",116.50536,16.10746,35,"PPM"
"BMMPPP",115.27852,16.52257,35,"MPP"
"BPPMMP",121.45953,13.24391,35,"PMM"
"APMMMP",123.41654,12.30227,35,"MMM"
"AMMPPM",114.22946,15.72061,35,"MPP"
"AMPPMM",116.67101,14.82696,35,"PPM"
"BMMPPM",120.87097,18.73149,35,"MPP"
"BPPPMM",120.93508,15.61765,35,"PPM"
"BMPMMP",120.78406,12.60419,35,"PMM"
"AMMPMP",118.29152,13.4159,35,"MPM"
"APPMPP",118.87139,16.39807,35,"PMP"
"BMPMPM",119.53598,16.19033,35,"PMP"
"APMPMM",119.84318,16.05717,35,"MPM"
"APMMPP",104.9066,20.23983,35,"MMP"
"AMMMPP",108.67272,18.80772,35,"MMP"
"AMPPMM",121.09436,15.14787,35,"PPM"
"BPPMPM",122.81397,12.53229,35,"PMP"
"AMMMPP",110.39113,19.27329,35,"MMP"
"APPPMM",121.89108,15.85446,35,"PPM"
"BPPMMM",120.07702,13.60742,35,"PMM"
"BMMPMP",120.80814,13.43389,35,"MPM"
"BPMPPP",115.96343,16.79001,35,"MPP"
"BMPMPP",109.9115,18.36141,35,"PMP"
"BMPMMM",122.91622,15.43969,35,"PMM"
"APMPMM",120.02882,13.59154,35,"MPM"
"BPMPMP",118.44549,14.39677,35,"MPM"
"APMPPM",115.76968,17.07104,35,"MPP"
"AMPMPP",106.55651,19.79597,35,"PMP"
"BMPMMP",125.93549,11.56471,35,"PMM"
"APMPPM",124.14893,17.83661,35,"MPP"
"BMPMPP",122.25437,17.41352,35,"PMP"
"AMMPPM",117.81605,15.94979,35,"MPP"
"BPMPMM",117.01921,15.5713,35,"MPM"
"AMPMMP",80.86147,22.02721,35,"PMM"
"APMPMM",117.01608,16.23488,35,"MPM"
"BPMPPM",115.47393,19.14553,35,"MPP"
"IPPMPP",108.13498,19.48528,35,"PMP"
"BPPMMP",111.2789,17.47672,35,"PMM"
"AMPMPP",119.77916,14.3975,35,"PMP"
"BPPMPP",119.99941,14.48061,35,"PMP"
"BPPPMP",115.43914,13.66517,35,"PPM"
"AMMMMM",115.04159,15.08198,35,"MMM"
"BMMPMM",114.55905,12.66106,35,"MPM"
"APMPPM",112.08812,16.0962,35,"MPP"
"APMMPM",116.64906,16.74554,35,"MMP"
"BMPPMP",116.61883,15.9045,35,"PPM"
"BPMPMP",117.81384,14.28904,35,"MPM"
"BPMMMM",120.72301,14.46271,35,"MMM"
"APMPPP",114.70513,17.71189,35,"MPP"
"IPPPPP",117.42649,16.33868,35,"PrPrPr"
"AMPMPM",116.59344,16.76334,35,"PMP"
"AMMMMM",123.13056,12.93958,35,"MMM"
"BMPMMM",120.19662,16.45383,35,"PMM"
"AMPPPP",127.15103,15.4813,35,"PPP"
"BMPPMP",122.34187,17.58331,35,"PPM"
"BPPMPM",116.35018,17.93736,35,"PMP"
"APMMMM",111.98526,18.25232,35,"MMM"
"APMPMP",118.95164,13.99102,35,"MPM"
"AMMPPM",116.71293,17.02089,35,"MPP"
"BMMPMM",119.27651,15.01333,35,"MPM"
"BPPMPP",121.60096,16.61457,35,"PMP"
"AMPMPM",85.90428,24.25638,35,"PMP"
"BPMMPM",104.44526,20.26755,35,"MMP"
"AMPMMP",102.93167,19.96282,35,"PMM"
"AMMPPP",114.29389,17.19372,35,"MPP"
"APMPPM",114.38471,16.48791,35,"MPP"
"BMPPMP",117.26771,15.39981,35,"PPM"
"BMMMMM",122.80686,13.46734,35,"MMM"
"APPMMM",118.25569,14.54736,35,"PMM"
"IPPPPP",118.76846,15.10225,35,"PrPrPr"
"BPMMMM",123.21758,12.92529,35,"MMM"
"APPPMP",120.45748,15.22867,35,"PPM"
"APMPPM",113.51224,20.27708,35,"MPP"
"BMPPMP",120.15007,15.84561,35,"PPM"
"BMPPMP",119.51869,16.50599,35,"PPM"
"AMMMPM",123.26739,15.47704,35,"MMP"
"AMPMPP",126.45879,14.67543,35,"PMP"
"BPMMPM",129.80467,16.13138,35,"MMP"
"AMMPPP",121.62662,18.37664,35,"MPP"
"APPPPM",121.02203,16.00177,35,"PPP"
"APPPMM",118.79884,18.20178,35,"PPM"
"APMPMP",121.5644,14.82398,35,"MPM"
"BMMMMP",112.06263,20.66569,35,"MMM"
"BMPMPP",106.5685,19.44118,35,"PMP"
"BPMMPM",72.13056,24.86986,35,"MMP"
"BMMMMM",119.9866,17.27453,35,"MMM"
"APMMMM",89.99761,21.89299,35,"MMM"
"BPPMMM",81.87271,23.21143,35,"PMM"
"AMMPPM",118.27912,16.56829,35,"MPP"
"BMMPMP",119.4738,15.24964,35,"MPM"
"BMPMPP",116.80482,17.04568,35,"PMP"
"AMMPPP",113.98784,19.5497,35,"MPP"
"BPPPMP",118.65884,17.38609,35,"PPM"
"APPMPM",118.68296,14.47401,35,"PMP"
"BPPPMP",120.44197,16.33135,35,"PPM"
"BMPPMP",118.78493,16.9812,35,"PPM"
"AMPPMP",118.74882,16.24333,35,"PPM"
"BPMPPM",118.47842,18.21563,35,"MPP"
"AMMMPM",120.239,16.33968,35,"MMP"
"APPMPP",125.74696,13.51872,35,"PMP"
"BPMMPM",121.4262,17.39583,35,"MMP"
"AMMMMM",130.94218,14.27998,35,"MMM"
"APPMPM",127.47828,16.96389,35,"PMP"
"APPPPM",125.209,15.70806,35,"PPP"
"BMMMPP",124.50208,16.53037,35,"MMP"
"BMMMMP",118.7087,17.27843,35,"MMM"
"APMPMP",121.86127,16.49809,35,"MPM"
"APMPPM",118.10293,18.43603,35,"MPP"
"BMPPMM",121.56891,14.17478,35,"PPM"
"BMPMMP",122.65593,14.92873,35,"PMM"
"AMPMMM",124.5193,15.52932,35,"PMM"
"BMPPMP",121.83467,14.53854,35,"PPM"
"BPMMPP",125.62236,13.44558,35,"MMP"
"AMMMPM",126.47921,12.43166,35,"MMP"
"BPPPMM",121.18123,16.551,35,"PPM"
"IPPPPP",121.46709,15.97212,35,"PrPrPr"
"AMMPPP",115.37349,21.20994,35,"MPP"
"APMMMM",122.9409,15.74595,35,"MMM"
"BPMMPM",124.87812,14.79945,35,"MMP"
"BPPMPP",122.4833,15.2172,35,"PMP"
"AMPPMP",124.05118,14.99853,35,"PPM"
"APPPMP",122.88901,14.91188,35,"PPM"
"BPPMMP",126.77531,14.13732,35,"PMM"
"APMPPP",119.93224,17.58255,35,"MPP"
"AMMPPM",122.21588,20.0815,35,"MPP"
"BMPPPM",131.78333,15.91052,35,"PPP"
"BMPPMP",127.49205,16.20768,35,"PPM"
"APPMPM",126.37479,16.24582,35,"PMP"
"AMMMPM",124.47607,16.61978,35,"MMP"
"BMMMMP",122.3514,17.50555,35,"MMM"
"BPMPPM",120.493,18.53235,35,"MPP"
"BMPPPM",120.3973,18.10176,35,"PPP"
"APPMMP",127.39003,12.60575,35,"PMM"
"APMPMP",121.58097,14.55814,35,"MPM"
"APMPPM",119.08538,16.53649,35,"MPP"
"BMMPPP",121.09204,17.15117,35,"MPP"
"AMPMPP",120.97902,14.12498,35,"PMP"
"BPPMPM",95.57333,20.11077,35,"PMP"
"BPPPMP",120.80728,14.14306,35,"PPM"
"AMPPMM",123.94162,14.13698,35,"PPM"
"BMMMMM",126.59634,14.41831,35,"MMM"
"APMMMP",117.45511,18.01264,35,"MMM"
"BPMPMP",120.43752,14.76266,35,"MPM"
"BMMMPP",119.96053,17.46702,35,"MMP"
"BPPPPM",122.1131,15.87533,35,"PPP"
"BPPPMM",123.34076,15.61488,35,"PPM"
"AMPMPM",121.82055,16.52711,35,"PMP"
"APMPMP",125.962,13.95694,35,"MPM"
"AMMMMP",112.22741,22.36712,35,"MMM"
"APPMPM",131.31703,19.48915,35,"PMP"
"BMPMPP",129.61373,16.42533,35,"PMP"
"BPPPPM",123.84693,17.09215,35,"PPP"
"BPMPMM",122.8577,15.03275,35,"MPM"
"BPMMPP",116.63537,20.1267,35,"MMP"
"APMPMM",122.0527,13.62596,35,"MPM"
"AMMPMP",121.44419,14.90772,35,"MPM"
"AMPMPP",119.2784,16.33742,35,"PMP"
"AMPMMM",124.44298,13.75866,35,"PMM"
"AMPMPP",121.52368,15.22595,35,"PMP"
"AMPMMP",123.2623,13.93733,35,"PMM"
"BPPPMP",121.21651,15.03088,35,"PPM"
"BPMMPM",119.81271,12.65277,35,"MMP"
"BMMPMM",120.95711,15.27242,35,"MPM"
"AMMPPM",117.06232,19.18399,35,"MPP"
"APMMPM",121.51682,14.03258,35,"MMP"
"BPPPMP",122.70608,15.19369,35,"PPM"
"BPMPMP",122.47021,16.53537,35,"MPM"
"AMPPPM",123.84091,15.31533,35,"PPP"
"APMPPP",116.01126,18.24402,35,"MPP"
"AMMMMP",125.13443,13.71615,35,"MMM"
"AMPMPM",123.46601,15.22982,35,"PMP"
"BPPMMM",127.32286,13.50711,35,"PMM"
"BMPMMM",127.55494,16.23599,35,"PMM"
"BPMPPP",131.91838,18.33105,35,"MPP"
"BMMPPP",126.53489,18.60262,35,"MPP"
"APMMPP",124.25367,17.64192,35,"MMP"
"BPPMMM",126.76784,14.377,35,"PMM"
"BMMMMP",80.34303,22.09759,35,"MMM"
"AMMMMP",125.2286,14.64042,35,"MMM"
"BMPPPM",122.30215,14.70057,35,"PPP"
"APPPPM",123.23026,14.9193,35,"PPP"
"APPPMM",123.14583,15.03804,35,"PPM"
"IPPPPP",120.0871,14.91733,35,"PrPrPr"
"AMPMPM",75.01818,21.11007,35,"PMP"
"BMMMMM",121.05616,14.60486,35,"MMM"
"BPMPMP",121.90827,15.0218,35,"MPM"
"AMPMPP",125.57688,15.22377,35,"PMP"
"BPPPPM",119.65918,17.87858,35,"PPP"
"APMPMM",122.3959,13.97726,35,"MPM"
"AMMMMP",123.55518,14.24747,35,"MMM"
"APMPMP",121.27748,14.63183,35,"MPM"
"IPPPPP",122.71887,14.17979,35,"PrPrPr"
"BPPMMP",124.22213,13.4358,35,"PMM"
"AMMMPM",127.86863,13.92954,35,"MMP"
"BMMMPM",124.98991,14.50399,35,"MMP"
"BPPPMP",121.47439,17.45098,35,"PPM"
"AMPPPP",129.32024,14.62832,35,"PPP"
"BMMMMM",128.71876,21.32444,35,"MMM"
"AMMPMP",125.84329,18.19799,35,"MPM"
"BMPPMP",123.76625,16.65741,35,"PPM"
"BPPMPM",123.40651,15.93888,35,"PMP"
"AMMPPP",117.79535,18.03846,35,"MPP"
"BMMPMM",119.99387,14.71046,35,"MPM"
"APMMPM",121.33946,16.37996,35,"MMP"
"AMMMMM",123.52327,14.40359,35,"MMM"
"BPPMMM",124.22606,14.23986,35,"PMM"
"BPMMMP",122.61917,15.53005,35,"MMM"
"AMPMMP",123.55934,14.52369,35,"PMM"
"BMPMPM",120.66691,16.61481,35,"PMP"
"AMMMPM",122.37719,16.62341,35,"MMP"
"AMPMMM",123.24758,14.79994,35,"PMM"
"BPMPPM",118.52627,17.99991,35,"MPP"
"BPPMMM",125.92199,12.55305,35,"PMM"
"APPPMP",121.60935,16.81186,35,"PPM"
"AMMPMM",121.80358,15.71648,35,"MPM"
"BPPPPM",122.72267,14.13222,35,"PPP"
"BPPMMP",125.08885,15.00447,35,"PMM"
"AMMMMP",78.53582,21.39357,35,"MMM"
"APPMPP",126.90795,14.11491,35,"PMP"
"APMMMP",128.52108,12.98013,35,"MMM"
"BPPMMP",123.73743,17.36769,35,"PMM"
"BMPPPM",133.93204,15.47645,35,"PPP"
"BMPPPP",128.42771,15.91892,35,"PPP"
"BPPPMM",123.93308,16.40583,35,"PPM"
"BMMMPM",123.72743,16.52992,35,"MMP"
"APMPPP",116.65044,19.55799,35,"MPP"
"APPMMP",122.48853,14.28709,35,"PMM"
"AMPMPM",121.33021,15.80458,35,"PMP"
"APMPMM",120.24307,15.28565,35,"MPM"
"BMMMMP",123.01108,14.90816,35,"MMM"
"BMPMPM",120.22916,17.68992,35,"PMP"
"BPMPMP",125.01333,13.80818,35,"MPM"
"BPMPMP",122.26726,16.22599,35,"MPM"
"BMPMMM",127.94977,14.55665,35,"PMM"
"APPPPM",125.61939,14.08507,35,"PPP"
"AMMPPP",116.96907,20.14165,35,"MPP"
"AMMMMP",113.6966,20.06167,35,"MMM"
"APPMPM",124.83189,14.73814,35,"PMP"
"IPPPPP",116.62274,18.32294,35,"PrPrPr"
"APMPPP",119.21639,17.44607,35,"MPP"
"IPPPPP",123.12769,14.76096,35,"PrPrPr"
"BMPMMM",123.95214,14.02293,35,"PMM"
"IPPPPP",125.65499,14.49242,35,"PrPrPr"
"APPPPM",126.34507,15.01668,35,"PPP"
"IPPPPP",125.88221,16.90041,35,"PrPrPr"
"BMMMMP",134.17125,14.124,35,"MMM"
"BPPMPP",126.92942,15.4546,35,"PMP"
"APPMPM",124.64378,14.83934,35,"PMP"
"APMMMM",128.71123,12.76372,35,"MMM"
"IPMMMP",125.38317,13.33138,35,"MMM"
"AMMPMM",119.95336,12.92815,35,"MPM"
"BPPPMP",123.78007,14.99794,35,"PPM"
"IPPPPP",123.78097,15.01276,35,"PrPrPr"
"APMPPM",120.19809,16.05155,35,"MPP"
"IPPPPP",120.35594,15.3956,35,"PrPrPr"
"APPPPM",123.48408,15.28765,35,"PPP"
"IPPPPP",122.19464,15.89053,35,"PrPrPr"
"BMPMPM",121.11416,17.64967,35,"PMP"
"APPMPP",123.09268,17.18008,35,"PMP"
"BPMMMP",125.84802,14.79663,35,"MMM"
"BMPPMP",124.70504,16.07961,35,"PPM"
"AMMPMP",124.65273,14.68535,35,"MPM"
"APMPMM",126.71156,13.69629,35,"MPM"
"IPPPPP",125.17996,15.68445,35,"PrPrPr"
"AMPMPP",123.32211,15.29079,35,"PMP"
"AMMMPM",124.20956,15.91184,35,"MMP"
"BPPPMM",124.31331,16.01774,35,"PPM"
"AMPMMM",124.98069,15.36987,35,"PMM"
"APMPMM",123.49376,17.61405,35,"MPM"
"BPMPMP",133.27853,13.90204,35,"MPM"
"BPMMPM",126.81466,15.36235,35,"MMP"
"BPPPMM",121.28018,16.8919,35,"PPM"
"APPPMP",119.52709,16.34964,35,"PPM"
"APMMPP",126.62684,13.5696,35,"MMP"
"BMPMMP",121.32283,14.87218,35,"PMM"
"AMPMMM",122.7439,14.76752,35,"PMM"
"AMMPPM",115.96741,18.54434,35,"MPP"
"BMMPPP",117.65813,17.30204,35,"MPP"
"AMMMPM",120.47927,15.94019,35,"MMP"
"APPMMP",123.12342,15.69511,35,"PMM"
"BPPMMP",124.67719,15.33389,35,"PMM"
"BPPMMP",125.50952,14.42019,35,"PMM"
"BPMPPM",118.07314,17.24405,35,"MPP"
"BMMPPM",119.03577,17.80583,35,"MPP"
"AMPPMP",122.11399,16.21281,35,"PPM"
"AMMPPM",120.30456,17.57207,35,"MPP"
"BMMPMP",118.73501,17.23311,35,"MPM"
"APMPMP",122.45438,14.81121,35,"MPM"
"AMMMMP",124.56339,14.52109,35,"MMM"
"BPPMPM",123.04689,15.83769,35,"PMP"
"APPMPM",122.52739,16.0564,35,"PMP"
"AMPMPP",122.58865,16.23483,35,"PMP"
"BPPPPM",123.39577,16.51926,35,"PPP"
"BMMPMM",132.60249,14.35187,35,"MPM"
"IPPPPP",127.54384,15.65623,35,"PrPrPr"
"IPPPPP",119.48774,17.20806,35,"PrPrPr"
"BPMMPM",121.25082,16.07181,35,"MMP"
"IMPPPM",120.44329,14.98336,35,"PPP"
"AMMMMM",121.12287,15.47681,35,"MMM"
"BPPPMP",120.74953,13.61534,35,"PPM"
"AMMPMM",121.95828,13.37153,35,"MPM"
"APMPPP",119.49776,16.11268,35,"MPP"
"BMMPPM",119.64488,16.57279,35,"MPP"
"AMMMMP",101.15088,21.00186,35,"MMM"
"BPPMPP",100.66615,21.31711,35,"PMP"
"APMPPP",121.74947,17.0156,35,"MPP"
"APMMMM",128.87123,12.57869,35,"MMM"
"BMPMPM",123.75221,15.54518,35,"PMP"
"AMPPPP",123.37988,16.27122,35,"PPP"
"BPPPMM",120.48294,16.79037,35,"PPM"
"BMMPMM",123.70433,14.71807,35,"MPM"
"BMPPMM",122.97639,16.57243,35,"PPM"
"BPPPPM",123.83592,15.50225,35,"PPP"
"IPPPPP",122.27296,16.5694,35,"PrPrPr"
"AMPMPP",122.58661,15.85353,35,"PMP"
"APMMMM",127.54465,13.42933,35,"MMM"
"APMMMP",125.36171,14.99854,35,"MMM"
"AMMMPP",134.33345,13.47054,35,"MMP"
"BMPPMM",123.43558,16.82982,35,"PPM"
"BMPMMP",123.80588,13.8967,35,"PMM"
"APMMMM",124.77101,13.37614,35,"MMM"
"APPPPM",118.25225,16.53398,35,"PPP"
"APMMPP",117.24219,17.60842,35,"MMP"
"BPMPMP",122.25633,13.97095,35,"MPM"
"BMPPPP",120.69728,14.90377,35,"PPP"
"AMMMPM",121.23863,17.49931,35,"MMP"
"AMMMPM",123.88091,15.60279,35,"MMP"
"BMPPPM",122.12157,15.54199,35,"PPP"
"BPPPMM",121.69518,16.84734,35,"PPM"
"BMMPPP",118.1183,19.75195,35,"MPP"
"AMPMMP",127.37487,14.81196,35,"PMM"
"APPMMM",121.76542,16.57654,35,"PMM"
"BPMPPP",118.19542,19.37095,35,"MPP"
"APMMMP",99.02093,22.41357,35,"MMM"
"BPMMMP",124.86258,16.35295,35,"MMM"
"APMMPM",123.40455,16.05651,35,"MMP"
"BPPMPM",124.62374,16.77844,35,"PMP"
"BMMMPM",124.54904,15.68114,35,"MMP"
"AMMPPP",117.26313,17.68383,35,"MPP"
"BPPPMP",122.034,14.56938,35,"PPM"
"AMPPMM",124.9164,15.14326,35,"PPM"
"AMPPMP",130.08189,15.26494,35,"PPM"
"APMMPM",121.31873,16.87348,35,"MMP"
"AMPPMM",120.80446,15.14825,35,"PPM"
"BPMPMP",119.8632,13.52752,35,"MPM"
"APMMPP",122.87324,14.33859,35,"MMP"
"BMPPMP",119.70822,16.22291,35,"PPM"
"BMPMMP",120.36587,13.60682,35,"PMM"
"BPMPMM",120.44757,13.79485,35,"MPM"
"BPMPPM",118.57928,17.58045,35,"MPP"
"BMMMPM",123.00471,17.14902,35,"MMP"
"BMPMPM",121.79797,16.36574,35,"PMP"
"APPPMP",121.44184,15.87832,35,"PPM"
"BPPPPM",121.59612,16.03522,35,"PPP"
"BPPMPP",123.3811,16.09052,35,"PMP"
"APMPMP",122.41331,14.6055,35,"MPM"
"IPPPPP",123.07621,15.80483,35,"PrPrPr"
"AMMMMP",125.09282,13.44024,35,"MMM"
"AMMPMM",121.8035,15.17677,35,"MPM"
"BMPMPP",121.54014,15.71816,35,"PMP"
"APMMMM",119.12895,15.22955,35,"MMM"
"AMPPMM",122.39106,15.34708,35,"PPM"
"BMPMMP",120.95166,13.93273,35,"PMM"
"APMMMM",119.99388,13.50886,35,"MMM"
"IPPPPP",120.87535,12.67253,35,"PrPrPr"
"BPMPPP",123.34542,13.85445,35,"MPP"
"APPMPM",119.32698,19.37388,35,"PMP"
"BPPMMP",114.48035,18.65595,35,"PMM"
"BMMMPP",111.3488,18.06562,35,"MMP"
"AMMPPM",117.55743,17.459,35,"MPP"
"APMPMP",115.40712,14.63727,35,"MPM"
"BMMMMM",118.84953,12.78967,35,"MMM"
"BMPPMM",115.43088,15.63776,35,"PPM"
"IPPPPP",121.08709,15.58675,35,"PrPrPr"
"AMPMMM",122.84273,16.97195,35,"PMM"
"AMMMMM",114.5959,20.49818,35,"MMM"
"BPMMPP",116.16234,17.93348,35,"MMP"
"BMMPPP",119.6216,17.82878,35,"MPP"
"BPPMMM",118.98805,17.72055,35,"PMM"
"AMPMPM",122.10917,15.13631,35,"PMP"
"AMMPPP",115.07735,20.70636,35,"MPP"
"BPPMMM",120.99666,15.3184,35,"PMM"
"BPMMPM",118.47165,15.0428,35,"MMP"
"BPPMPM",119.71965,13.96697,35,"PMP"
"AMPPMP",118.2201,16.91803,35,"PPM"
"BMMPPP",116.41825,17.49419,35,"MPP"
"BPPMMP",119.16947,13.46441,35,"PMM"
"APMMMP",121.48968,13.05737,35,"MMM"
"AMMPPM",122.13386,17.13338,35,"MPP"
"AMPPMM",126.61774,16.76516,35,"PPM"
"BMMPPM",121.62199,19.67483,35,"MPP"
"BPPPMM",120.97605,16.45265,35,"PPM"
"BMPMMP",117.5515,13.53814,35,"PMM"
"AMMPMP",115.04295,15.00641,35,"MPM"
"APPMPP",114.55242,16.59004,35,"PMP"
"BMPMPM",114.55101,16.6284,35,"PMP"
"APMPMM",117.57804,16.534,35,"MPM"
"APMMPP",105.39725,20.59723,35,"MMP"
"AMMMPP",105.77702,21.17119,35,"MMP"
"AMPPMM",123.32808,15.66623,35,"PPM"
"BPPMPM",125.11319,14.73444,35,"PMP"
"AMMMPP",100.94176,21.98116,35,"MMP"
"APPPMM",118.09437,16.70083,35,"PPM"
"BPPMMM",122.18576,14.77033,35,"PMM"
"BMMPMP",120.26206,14.9178,35,"MPM"
"BPMPPP",119.33035,17.46476,35,"MPP"
"BMPMPP",106.73629,20.17086,35,"PMP"
"BMPMMM",122.49546,15.5272,35,"PMM"
"APMPMM",119.39473,14.50321,35,"MPM"
"BPMPMP",118.52453,14.69757,35,"MPM"
"APMPPM",115.36143,17.95359,35,"MPP"
"AMPMPP",108.57314,20.23631,35,"PMP"
"BMPMMP",126.13633,12.86917,35,"PMM"
"APMPPM",125.92135,17.99035,35,"MPP"
"BMPMPP",126.01878,18.13072,35,"PMP"
"AMMPPM",118.56972,19.20587,35,"MPP"
"BPMPMM",115.33163,16.11208,35,"MPM"
"AMPMMP",86.76496,21.98678,35,"PMM"
"APMPMM",116.96176,16.08939,35,"MPM"
"BPMPPM",112.03391,18.9865,35,"MPP"
"IPPMPP",100.89735,21.83186,35,"PMP"
"BPPMMP",107.82717,20.222,35,"PMM"
"AMPMPP",121.5677,16.31778,35,"PMP"
"BPPMPP",122.47057,16.44326,35,"PMP"
"BPPPMP",119.64324,15.67964,35,"PPM"
"AMMMMM",115.95181,18.22792,35,"MMM"
"BMMPMM",114.81798,15.42797,35,"MPM"
"APMPPM",114.84499,19.44643,35,"MPP"
"APMMPM",117.95593,17.75723,35,"MMP"
"BMPPMP",117.70365,18.37735,35,"PPM"
"BPMPMP",116.97965,16.83701,35,"MPM"
"BPMMMM",121.81786,15.5807,35,"MMM"
"APMPPP",115.53101,19.9945,35,"MPP"
"IPPPPP",117.25273,17.96592,35,"PrPrPr"
"AMPMPM",116.24763,18.20713,35,"PMP"
"AMMMMM",124.29127,12.49991,35,"MMM"
"BMPMMM",120.59436,17.49532,35,"PMM"
"AMPPPP",130.46767,15.85926,35,"PPP"
"BMPPMP",124.6319,18.65161,35,"PPM"
"BPPMPM",116.96532,19.01017,35,"PMP"
"APMMMM",110.65864,20.43236,35,"MMM"
"APMPMP",118.44142,15.06629,35,"MPM"
"AMMPPM",115.78066,18.72543,35,"MPP"
"BMMPMM",120.4545,15.69513,35,"MPM"
"BPPMPP",121.17767,16.56188,35,"PMP"
"AMPMPM",80.95032,24.75175,35,"PMP"
"BPMMPM",105.8377,20.69834,35,"MMP"
"AMPMMP",98.00791,21.71872,35,"PMM"
"AMMPPP",113.16943,18.21772,35,"MPP"
"APMPPM",114.37295,17.32351,35,"MPP"
"BMPPMP",118.88741,17.08805,35,"PPM"
"BMMMMM",124.76398,14.32059,35,"MMM"
"APPMMM",119.81138,16.65454,35,"PMM"
"IPPPPP",118.96344,18.23876,35,"PrPrPr"
"BPMMMM",123.35199,15.08939,35,"MMM"
"APPPMP",121.38038,17.12331,35,"PPM"
"APMPPM",116.53278,20.1077,35,"MPP"
"BMPPMP",120.82159,16.75451,35,"PPM"
"BMPPMP",120.55338,17.03145,35,"PPM"
"AMMMPM",122.80668,16.0373,35,"MMP"
"AMPMPP",127.82468,15.49605,35,"PMP"
"BPMMPM",130.50798,16.6306,35,"MMP"
"AMMPPP",125.29819,19.64477,35,"MPP"
"APPPPM",119.71972,18.71161,35,"PPP"
"APPPMM",119.47865,19.12678,35,"PPM"
"APMPMP",121.4626,15.17951,35,"MPM"
"BMMMMP",111.75742,21.29657,35,"MMM"
"BMPMPP",102.32632,21.32228,35,"PMP"
"BPMMPM",84.80563,24.5011,35,"MMP"
"BMMMMM",120.61071,19.21931,35,"MMM"
"APMMMM",95.80319,21.8215,35,"MMM"
"BPPMMM",94.37987,22.09866,35,"PMM"
"AMMPPM",115.87629,18.27585,35,"MPP"
"BMMPMP",116.27522,15.66832,35,"MPM"
"BMPMPP",118.29371,16.60974,35,"PMP"
"AMMPPP",115.73379,21.69494,35,"MPP"
"BPPPMP",119.56015,19.02651,35,"PPM"
"APPMPM",120.98605,17.74104,35,"PMP"
"BPPPMP",121.44925,16.97907,35,"PPM"
"BMPPMP",121.74744,17.4492,35,"PPM"
"AMPPMP",120.47457,17.76315,35,"PPM"
"BPMPPM",120.27121,17.93837,35,"MPP"
"AMMMPM",122.5705,17.43754,35,"MMP"
"APPMPP",127.55837,13.69294,35,"PMP"
"BPMMPM",121.92544,17.78828,35,"MMP"
"AMMMMM",132.00933,15.66689,35,"MMM"
"APPMPM",128.5088,17.7021,35,"PMP"
"APPPPM",124.71743,16.10012,35,"PPP"
"BMMMPP",123.61184,16.51568,35,"MMP"
"BMMMMP",116.90999,18.48556,35,"MMM"
"APMPMP",121.89807,16.74967,35,"MPM"
"APMPPM",119.25698,19.48584,35,"MPP"
"BMPPMM",121.2224,16.90841,35,"PPM"
"BMPMMP",122.26598,16.24658,35,"PMM"
"AMPMMM",122.88325,15.74921,35,"PMM"
"BMPPMP",120.44593,16.33528,35,"PPM"
"BPMMPP",123.56914,14.92019,35,"MMP"
"AMMMPM",124.52714,15.09957,35,"MMP"
"BPPPMM",121.47683,17.70818,35,"PPM"
"IPPPPP",121.12284,18.16968,35,"PrPrPr"
"AMMPPP",115.56075,21.98067,35,"MPP"
"APMMMM",122.76114,17.04816,35,"MMM"
"BPMMPM",126.15231,16.15477,35,"MMP"
"BPPMPP",124.32805,17.03658,35,"PMP"
"AMPPMP",125.39719,16.15069,35,"PPM"
"APPPMP",122.81735,16.83327,35,"PPM"
"BPPMMP",127.74512,15.73161,35,"PMM"
"APMPPP",120.43237,18.40284,35,"MPP"
"AMMPPM",123.10019,19.23846,35,"MPP"
"BMPPPM",131.99322,17.11915,35,"PPP"
"BMPPMP",125.51267,17.29563,35,"PPM"
