"Gene","K","l","Day","LeuLysMet"
"AMPPMM",123.49199,15.22775,35,"PPM"
"BMMMMM",123.85587,15.20312,35,"MMM"
"APMMMP",122.42693,15.95292,35,"MMM"
"BPMPMP",122.47513,15.51793,35,"MPM"
"BMMMPP",124.21405,15.01678,35,"MMP"
"BPPPPM",124.8502,15.4952,35,"PPP"
"BPPPMM",126.56204,13.22961,35,"PPM"
"AMPMPM",125.83537,14.48691,35,"PMP"
"APMPMP",126.64874,13.8137,35,"MPM"
"AMMMMP",133.02572,11.48476,35,"MMM"
"APPMPM",139.86415,13.17204,35,"PMP"
"BMPMPP",130.23672,15.21209,35,"PMP"
"BPPPPM",123.18872,16.99395,35,"PPP"
"BPMPMM",122.9842,15.82247,35,"MPM"
"BPMMPP",123.80545,16.17969,35,"MMP"
"APMPMM",122.81617,14.91654,35,"MPM"
"AMMPMP",120.48136,15.53426,35,"MPM"
"AMPMPP",121.6777,15.76106,35,"PMP"
"AMPMMM",122.73584,14.73246,35,"PMM"
"AMPMPP",121.0673,16.05395,35,"PMP"
"AMPMMP",123.59221,13.9204,35,"PMM"
"BPPPMP",120.59437,16.09476,35,"PPM"
"BPMMPM",122.50729,15.13528,35,"MMP"
"BMMPMM",118.71571,16.17781,35,"MPM"
"AMMPPM",121.15235,17.05656,35,"MPP"
"APMMPM",121.62269,16.12767,35,"MMP"
"BPPPMP",122.03554,15.61889,35,"PPM"
"BPMPMP",120.54591,15.9654,35,"MPM"
"AMPPPM",123.70822,15.46121,35,"PPP"
"APMPPP",119.17698,17.81174,35,"MPP"
"AMMMMP",126.56084,14.6266,35,"MMM"
"AMPMPM",128.4814,13.42346,35,"PMP"
"BPPMMM",127.66236,13.36794,35,"PMM"
"BMPMMM",129.64733,13.2243,35,"PMM"
"BPMPPP",132.36499,17.71641,35,"MPP"
"BMMPPP",126.93232,17.32633,35,"MPP"
"APMMPP",125.36097,17.03266,35,"MMP"
"BPPMMM",127.01653,13.15759,35,"PMM"
"BMMMMP",124.41048,15.53668,35,"MMM"
"AMMMMP",124.61162,15.61435,35,"MMM"
"BMPPPM",123.45408,14.95807,35,"PPP"
"APPPPM",122.71083,15.56147,35,"PPP"
"APPPMM",123.01568,14.3552,35,"PPM"
"IPPPPP",120.76859,16.34595,35,"PrPrPr"
"AMPMPM",125.84288,12.63687,35,"PMP"
"BMMMMM",122.68266,14.12804,35,"MMM"
"BPMPMP",122.66749,13.90429,35,"MPM"
"AMPMPP",122.07181,14.61692,35,"PMP"
"BPPPPM",118.70526,16.38981,35,"PPP"
"APMPMM",121.55664,14.12795,35,"MPM"
"AMMMMP",124.7605,14.52716,35,"MMM"
"APMPMP",124.39016,13.93797,35,"MPM"
"IPPPPP",126.43042,14.57607,35,"PrPrPr"
"BPPMMP",126.05417,13.7066,35,"PMM"
"AMMMPM",128.76645,12.69088,35,"MMP"
"BMMMPM",124.74954,14.67069,35,"MMP"
"BPPPMP",124.43632,15.4889,35,"PPM"
"AMPPPP",126.44632,15.53483,35,"PPP"
"BMMMMM",140.58781,12.33856,35,"MMM"
"AMMPMP",125.99081,18.10557,35,"MPM"
"BMPPMP",124.4646,16.45452,35,"PPM"
"BPPMPM",123.90325,15.6947,35,"PMP"
"AMMPPP",119.92237,17.5058,35,"MPP"
"BMMPMM",121.71197,15.21589,35,"MPM"
"APMMPM",127.24897,13.04891,35,"MMP"
"AMMMMM",124.64464,14.53724,35,"MMM"
"BPPMMM",124.58092,15.13391,35,"PMM"
"BPMMMP",123.48546,14.27976,35,"MMM"
"AMPMMP",123.92961,12.92613,35,"PMM"
"BMPMPM",121.94017,15.57687,35,"PMP"
"AMMMPM",120.0351,15.75145,35,"MMP"
"AMPMMM",123.20186,14.76306,35,"PMM"
"BPMPPM",120.82756,16.07288,35,"MPP"
"BPPMMM",124.99582,14.73835,35,"PMM"
"APPPMP",122.37022,15.86991,35,"PPM"
"AMMPMM",122.91025,14.55279,35,"MPM"
"BPPPPM",123.27651,15.03602,35,"PPP"
"BPPMMP",128.7367,12.29431,35,"PMM"
"AMMMMP",129.61873,12.10705,35,"MMM"
"APPMPP",128.79442,12.89433,35,"PMP"
"APMMMP",129.98893,13.04126,35,"MMM"
"BPPMMP",128.60504,14.61669,35,"PMM"
"BMPPPM",135.83199,14.06971,35,"PPP"
"BMPPPP",128.35364,15.9635,35,"PPP"
"BPPPMM",125.47889,16.20196,35,"PPM"
"BMMMPM",124.75499,15.85706,35,"MMP"
"APMPPP",122.21705,17.15403,35,"MPP"
"APPMMP",124.9604,15.12813,35,"PMM"
"AMPMPM",124.2079,15.86868,35,"PMP"
"APMPMM",122.99218,15.55354,35,"MPM"
"BMMMMP",127.84395,13.04586,35,"MMM"
"BMPMPM",124.48497,14.99315,35,"PMP"
"BPMPMP",122.03,15.80443,35,"MPM"
"BPMPMP",121.70519,15.241,35,"MPM"
"BMPMMM",125.36673,14.23757,35,"PMM"
"APPPPM",124.79108,14.69351,35,"PPP"
"AMMPPP",122.18706,16.45123,35,"MPP"
"AMMMMP",126.04127,15.09942,35,"MMM"
"APPMPM",126.41532,15.78218,35,"PMP"
"IPPPPP",126.26106,14.61775,35,"PrPrPr"
"APMPPP",125.48414,15.47689,35,"MPP"
"IPPPPP",122.92122,17.17774,35,"PrPrPr"
"BMPMMM",130.13966,12.64776,35,"PMM"
"IPPPPP",127.79974,14.76639,35,"PrPrPr"
"APPPPM",125.63638,15.87089,35,"PPP"
"IPPPPP",125.37019,16.90565,35,"PrPrPr"
"BMMMMP",137.04137,13.08042,35,"MMM"
"BPPMPP",126.35487,14.25485,35,"PMP"
"APPMPM",125.61899,15.18599,35,"PMP"
"APMMMM",129.28626,12.8517,35,"MMM"
"IPMMMP",122.92539,16.79305,35,"MMM"
"AMMPMM",123.40954,16.14445,35,"MPM"
"BPPPMP",125.16739,15.168,35,"PPM"
"IPPPPP",124.81111,15.48751,35,"PrPrPr"
"APMPPM",123.4356,16.35987,35,"MPP"
"IPPPPP",123.07198,16.24973,35,"PrPrPr"
"APPPPM",124.30542,15.82856,35,"PPP"
"IPPPPP",124.86042,15.06989,35,"PrPrPr"
"BMPMPM",124.80361,14.69593,35,"PMP"
"APPMPP",123.23208,15.46251,35,"PMP"
"BPMMMP",125.6415,15.09447,35,"MMM"
"BMPPMP",125.2197,16.02399,35,"PPM"
"AMMPMP",126.02693,14.47804,35,"MPM"
"APMPMM",127.17659,14.22397,35,"MPM"
"IPPPPP",123.68086,16.42521,35,"PrPrPr"
"AMPMPP",123.69848,17.23336,35,"PMP"
"AMMMPM",127.20534,15.5709,35,"MMP"
"BPPPMM",124.49788,17.11283,35,"PPM"
"AMPMMM",128.55529,14.30293,35,"PMM"
"APMPMM",129.2777,15.24739,35,"MPM"
"BPMPMP",137.57412,13.74718,35,"MPM"
"BPMMPM",127.66524,13.10505,35,"MMP"
"BPPPMM",108.81153,20.37101,35,"PPM"
"APPPMP",122.90863,15.67493,35,"PPM"
"APMMPP",126.6145,12.85418,35,"MMP"
"BMPMMP",122.89928,14.90886,35,"PMM"
"AMPMMM",125.52607,13.741,35,"PMM"
"AMMPPM",115.73151,20.09414,35,"MPP"
"BMMPPP",122.51396,15.27976,35,"MPP"
"AMMMPM",121.66529,16.01282,35,"MMP"
"APPMMP",124.98722,13.576,35,"PMM"
"BPPMMP",124.14824,13.48035,35,"PMM"
"BPPMMP",122.76379,14.97455,35,"PMM"
"BPMPPM",120.76454,16.50954,35,"MPP"
"BMMPPM",121.96636,15.71512,35,"MPP"
"AMPPMP",125.31384,14.71132,35,"PPM"
"AMMPPM",120.27115,17.83541,35,"MPP"
"BMMPMP",121.64546,16.44874,35,"MPM"
"APMPMP",125.4906,14.13829,35,"MPM"
"AMMMMP",126.50075,14.29073,35,"MMM"
"BPPMPM",124.89532,15.45068,35,"PMP"
"APPMPM",126.44791,15.46912,35,"PMP"
"AMPMPP",123.86781,16.3058,35,"PMP"
"BPPPPM",125.34089,16.59618,35,"PPP"
"BMMPMM",134.97987,14.07185,35,"MPM"
"IPPPPP",126.08261,14.18935,35,"PrPrPr"
"IPPPPP",121.82724,16.33099,35,"PrPrPr"
"BPMMPM",122.43723,15.25118,35,"MMP"
"IMPPPM",120.34682,16.81623,35,"PPP"
"AMMMMM",124.49301,13.40662,35,"MMM"
"BPPPMP",121.69619,16.02762,35,"PPM"
"AMMPMM",122.74296,14.62187,35,"MPM"
"APMPPP",120.33121,17.45404,35,"MPP"
"BMMPPM",120.56995,16.2406,35,"MPP"
"AMMMMP",123.7077,15.22023,35,"MMM"
"BPPMPP",122.46405,15.0941,35,"PMP"
"APMPPP",123.21086,15.36858,35,"MPP"
"APMMMM",125.87914,12.86997,35,"MMM"
"BMPMPM",128.26845,12.1026,35,"PMP"
"AMPPPP",122.91254,15.70322,35,"PPP"
"BPPPMM",122.63473,16.60697,35,"PPM"
"BMMPMM",123.26093,13.93913,35,"MPM"
"BMPPMM",123.41574,15.76075,35,"PPM"
"BPPPPM",124.19009,15.14266,35,"PPP"
"IPPPPP",124.09104,15.26907,35,"PrPrPr"
"AMPMPP",125.11866,16.03658,35,"PMP"
"APMMMM",127.42275,13.55589,35,"MMM"
"APMMMP",128.94819,13.34532,35,"MMM"
"AMMMPP",134.18942,14.59491,35,"MMP"
"BMPPMM",122.07152,19.02367,35,"PPM"
"BMPMMP",122.68893,12.25407,35,"PMM"
"APMMMM",124.77237,12.81841,35,"MMM"
"APPPPM",120.7061,14.70363,35,"PPP"
"APMMPP",116.8294,17.63179,35,"MMP"
"BPMPMP",118.26007,15.94728,35,"MPM"
"BMPPPP",121.08968,14.23162,35,"PPP"
"AMMMPM",120.54492,15.71971,35,"MMP"
"AMMMPM",122.21641,15.45037,35,"MMP"
"BMPPPM",120.89174,15.07825,35,"PPP"
"BPPPMM",121.40274,14.00661,35,"PPM"
"BMMPPP",119.81335,17.44753,35,"MPP"
"AMPMMP",124.92961,13.15856,35,"PMM"
"APPMMM",122.99648,14.21851,35,"PMM"
"BPMPPP",119.19065,18.12308,35,"MPP"
"APMMMP",125.68023,12.71765,35,"MMM"
"BPMMMP",126.44375,13.1609,35,"MMM"
"APMMPM",120.4904,16.03875,35,"MMP"
"BPPMPM",125.71917,12.14559,35,"PMP"
"BMMMPM",123.19731,14.61938,35,"MMP"
"AMMPPP",121.16228,16.51962,35,"MPP"
"BPPPMP",123.54577,14.14785,35,"PPM"
"AMPPMM",125.57945,13.6308,35,"PPM"
"AMPPMP",133.2651,13.55532,35,"PPM"
"APMMPM",118.47292,12.40927,35,"MMP"
"AMPPMM",119.05394,14.58317,35,"PPM"
"BPMPMP",119.49817,12.58898,35,"MPM"
"APMMPP",119.55243,13.61503,35,"MMP"
"BMPPMP",119.38352,14.03807,35,"PPM"
"BMPMMP",120.82826,12.23174,35,"PMM"
"BPMPMM",118.77273,13.52893,35,"MPM"
"BPMPPM",116.59667,14.50663,35,"MPP"
"BMMMPM",120.83736,13.90245,35,"MMP"
"BMPMPM",119.51392,14.31281,35,"PMP"
"APPPMP",121.44558,14.28067,35,"PPM"
"BPPPPM",121.81643,14.01373,35,"PPP"
"BPPMPP",120.64945,15.08916,35,"PMP"
"APMPMP",121.31371,12.7444,35,"MPM"
"IPPPPP",120.87946,14.59203,35,"PrPrPr"
"AMMMMP",123.82161,12.0453,35,"MMM"
"AMMPMM",121.80938,13.52683,35,"MPM"
"BMPMPP",118.12846,13.68588,35,"PMP"
"APMMMM",119.34809,13.48478,35,"MMM"
"AMPPMM",119.84588,13.35561,35,"PPM"
"BMPMMP",122.24783,13.68068,35,"PMM"
"APMMMM",123.8444,13.09447,35,"MMM"
"IPPPPP",125.93016,13.32263,35,"PrPrPr"
"BPMPPP",125.61639,12.43743,35,"MPP"
"APPMPM",123.20839,12.15903,35,"PMP"
"BPPMMP",122.68642,12.08259,35,"PMM"
"BMMMPP",124.0941,12.46429,35,"MMP"
"AMMPPM",119.66486,15.65249,35,"MPP"
"APMPMP",121.683,14.42773,35,"MPM"
"BMMMMM",125.33626,12.0097,35,"MMM"
"BMPPMM",120.55776,13.95731,35,"PPM"
"IPPPPP",122.33462,14.27355,35,"PrPrPr"
"AMPMMM",124.79411,12.13264,35,"PMM"
"AMMMMM",124.04868,11.94434,35,"MMM"
"BPMMPP",124.17062,14.34025,35,"MMP"
"BMMPPP",119.50983,15.78356,35,"MPP"
"BPPMMM",119.43564,14.87239,35,"PMM"
"AMPMPM",115.60001,17.52702,35,"PMP"
"AMMPPP",116.28417,15.79926,35,"MPP"
"BPPMMM",125.56885,12.82271,35,"PMM"
"BPMMPM",120.06375,13.83982,35,"MMP"
"BPPMPM",123.74241,12.22583,35,"PMP"
"AMPPMP",120.19162,13.55864,35,"PPM"
"BMMPPP",117.53765,15.39154,35,"MPP"
"BPPMMP",126.35234,12.20821,35,"PMM"
"APMMMP",121.78942,10.91181,35,"MMM"
"AMMPPM",118.62462,14.02592,35,"MPP"
"AMPPMM",124.7173,11.88544,35,"PPM"
"BMMPPM",124.03301,16.9465,35,"MPP"
"BPPPMM",120.92512,16.1345,35,"PPM"
"BMPMMP",123.49928,13.68262,35,"PMM"
"AMMPMP",120.83658,15.17513,35,"MPM"
"APPMPP",123.19074,14.6207,35,"PMP"
"BMPMPM",120.1338,15.76856,35,"PMP"
"APMPMM",120.54511,14.04515,35,"MPM"
"APMMPP",122.98857,13.81975,35,"MMP"
"AMMMPP",123.72578,13.23143,35,"MMP"
"AMPPMM",120.93539,14.74251,35,"PPM"
"BPPMPM",124.8664,13.88194,35,"PMP"
"AMMMPP",124.98899,12.97812,35,"MMP"
"APPPMM",121.71515,14.77259,35,"PPM"
"BPPMMM",125.36897,13.19181,35,"PMM"
"BMMPMP",120.8509,14.45788,35,"MPM"
"BPMPPP",120.61297,17.2957,35,"MPP"
"BMPMPP",125.06178,13.69182,35,"PMP"
"BMPMMM",120.72188,13.71629,35,"PMM"
"APMPMM",120.74655,13.29375,35,"MPM"
"BPMPMP",121.32235,13.2717,35,"MPM"
"APMPPM",118.08344,16.74474,35,"MPP"
"AMPMPP",125.71855,13.28834,35,"PMP"
"BMPMMP",127.69943,11.02188,35,"PMM"
"APMPPM",126.38083,14.7074,35,"MPP"
"BMPMPP",125.3281,15.90593,35,"PMP"
"AMMPPM",120.0764,16.86782,35,"MPP"
"BPMPMM",118.91639,15.28508,35,"MPM"
"AMPMMP",119.47697,15.5114,35,"PMM"
"APMPMM",118.39559,15.35329,35,"MPM"
"BPMPPM",115.14476,18.2124,35,"MPP"
"IPPMPP",123.09729,13.66589,35,"PMP"
"BPPMMP",123.28598,12.41546,35,"PMM"
"AMPMPP",120.55114,14.15797,35,"PMP"
"BPPMPP",121.17229,14.61112,35,"PMP"
"BPPPMP",118.9074,16.72287,35,"PPM"
"AMMMMM",123.19285,13.8734,35,"MMM"
"BMMPMM",119.66121,14.83659,35,"MPM"
"APMPPM",117.82256,17.87014,35,"MPP"
"APMMPM",125.01151,12.83438,35,"MMP"
"BMPPMP",120.60927,16.33758,35,"PPM"
"BPMPMP",118.99454,14.39769,35,"MPM"
"BPMMMM",119.6337,17.02239,35,"MMM"
"APMPPP",115.25907,18.36241,35,"MPP"
"IPPPPP",120.42284,15.78558,35,"PrPrPr"
"AMPMPM",121.10629,14.13245,35,"PMP"
"AMMMMM",124.81958,12.5993,35,"MMM"
"BMPMMM",126.09159,13.23146,35,"PMM"
"AMPPPP",130.18181,15.78144,35,"PPP"
"BMPPMP",126.09414,15.61815,35,"PPM"
"BPPMPM",118.17503,19.16296,35,"PMP"
"APMMMM",118.96966,16.41089,35,"MMM"
"APMPMP",118.81132,15.92403,35,"MPM"
"AMMPPM",116.95977,17.75655,35,"MPP"
"BMMPMM",119.53105,15.26563,35,"MPM"
"BPPMPP",121.01479,15.16766,35,"PMP"
"AMPMPM",122.29293,13.60836,35,"PMP"
"BPMMPM",123.1458,13.55641,35,"MMP"
"AMPMMP",124.69243,13.80427,35,"PMM"
"AMMPPP",120.04218,16.47779,35,"MPP"
"APMPPM",115.7278,19.0638,35,"MPP"
"BMPPMP",119.15518,15.86669,35,"PPM"
"BMMMMM",122.81795,15.26443,35,"MMM"
"APPMMM",123.62434,13.97472,35,"PMM"
"IPPPPP",120.03896,16.28147,35,"PrPrPr"
"BPMMMM",124.11274,13.32785,35,"MMM"
"APPPMP",123.24503,14.58524,35,"PPM"
"APMPPM",118.64921,17.2435,35,"MPP"
"BMPPMP",121.48027,15.46572,35,"PPM"
"BMPPMP",120.983,15.6457,35,"PPM"
"AMMMPM",123.03025,14.95471,35,"MMP"
"AMPMPP",128.44251,12.62739,35,"PMP"
"BPMMPM",134.68559,13.71733,35,"MMP"
"AMMPPP",125.76374,18.45993,35,"MPP"
"APPPPM",124.50033,16.47088,35,"PPP"
"APPPMM",120.55806,17.75378,35,"PPM"
"APMPMP",121.03727,15.22801,35,"MPM"
"BMMMMP",122.26875,14.8464,35,"MMM"
"BMPMPP",125.23383,14.12333,35,"PMP"
"BPMMPM",122.70202,13.80543,35,"MMP"
"BMMMMM",124.94987,12.48344,35,"MMM"
"APMMMM",124.4303,13.23195,35,"MMM"
"BPPMMM",123.49711,13.66803,35,"PMM"
"AMMPPM",120.8031,16.80799,35,"MPP"
"BMMPMP",120.99033,14.7195,35,"MPM"
"BMPMPP",120.98977,15.24435,35,"PMP"
"AMMPPP",116.75079,19.02433,35,"MPP"
"BPPPMP",108.28442,16.41678,35,"PPM"
"APPMPM",121.08134,16.97831,35,"PMP"
"BPPPMP",122.29303,15.85098,35,"PPM"
"BMPPMP",121.43432,16.17044,35,"PPM"
"AMPPMP",122.48258,14.57414,35,"PPM"
"BPMPPM",119.17167,16.65663,35,"MPP"
"AMMMPM",122.43087,15.4611,35,"MMP"
"APPMPP",123.8878,14.35236,35,"PMP"
"BPMMPM",124.72008,15.4148,35,"MMP"
"AMMMMM",134.00928,13.22021,35,"MMM"
"APPMPM",128.74991,17.16869,35,"PMP"
"APPPPM",126.04432,17.19634,35,"PPP"
"BMMMPP",123.76706,16.76233,35,"MMP"
"BMMMMP",124.11937,16.46809,35,"MMM"
"APMPMP",123.40935,15.96436,35,"MPM"
"APMPPM",120.54048,18.29561,35,"MPP"
"BMPPMM",122.27751,17.03045,35,"PPM"
"BMPMMP",126.89454,13.34583,35,"PMM"
"AMPMMM",123.97376,15.81531,35,"PMM"
"BMPPMP",123.08603,16.44768,35,"PPM"
"BPMMPP",126.34651,15.74968,35,"MMP"
"AMMMPM",127.49133,13.69739,35,"MMP"
"BPPPMM",123.26559,16.25187,35,"PPM"
"IPPPPP",123.73627,16.78345,35,"PrPrPr"
"AMMPPP",121.64097,17.71973,35,"MPP"
"APMMMM",125.64628,15.13651,35,"MMM"
"BPMMPM",121.22633,16.8577,35,"MMP"
"BPPMPP",128.49223,13.2311,35,"PMP"
"AMPPMP",124.94024,14.70278,35,"PPM"
"APPPMP",122.84542,16.2243,35,"PPM"
"BPPMMP",125.36281,14.34015,35,"PMM"
"APMPPP",122.2874,16.85592,35,"MPP"
"AMMPPM",125.45634,16.35067,35,"MPP"
"BMPPPM",134.97128,15.72609,35,"PPP"
"BMPPMP",130.62992,15.17331,35,"PPM"
"APPMPM",123.95229,17.87315,35,"PMP"
"AMMMPM",127.78982,14.93118,35,"MMP"
"BMMMMP",125.98803,15.61867,35,"MMM"
"BPMPPM",120.31443,19.23356,35,"MPP"
"BMPPPM",117.85551,18.15938,35,"PPP"
"APPMMP",124.96385,15.25627,35,"PMM"
"APMPMP",123.55085,15.49825,35,"MPM"
"APMPPM",121.92233,17.17122,35,"MPP"
"BMMPPP",124.26856,15.23895,35,"MPP"
"AMPMPP",123.32006,16.29569,35,"PMP"
"BPPMPM",126.40193,14.64918,35,"PMP"
"BPPPMP",123.55628,16.02147,35,"PPM"
"AMPPMM",124.33832,16.02796,35,"PPM"
"BMMMMM",124.71938,16.42098,35,"MMM"
"APMMMP",122.44529,16.85533,35,"MMM"
"BPMPMP",122.55256,16.17733,35,"MPM"
"BMMMPP",122.13862,15.66935,35,"MMP"
"BPPPPM",123.38111,15.98855,35,"PPP"
"BPPPMM",124.28724,13.64048,35,"PPM"
"AMPMPM",123.35104,15.07972,35,"PMP"
"APMPMP",126.14122,14.08759,35,"MPM"
"AMMMMP",132.67127,12.37697,35,"MMM"
"APPMPM",139.1397,13.25525,35,"PMP"
"BMPMPP",130.95194,15.69973,35,"PMP"
"BPPPPM",124.03153,17.96967,35,"PPP"
"BPMPMM",123.12798,17.18335,35,"MPM"
"BPMMPP",124.74326,16.65679,35,"MMP"
"APMPMM",122.50106,16.25598,35,"MPM"
"AMMPMP",120.94804,16.39111,35,"MPM"
"AMPMPP",123.88953,16.73213,35,"PMP"
"AMPMMM",124.51552,15.75845,35,"PMM"
"AMPMPP",122.34843,16.19772,35,"PMP"
"AMPMMP",124.18625,14.91681,35,"PMM"
"BPPPMP",122.21561,17.23741,35,"PPM"
"BPMMPM",123.86953,15.69484,35,"MMP"
"BMMPMM",119.3177,17.05697,35,"MPM"
"AMMPPM",121.96532,17.48392,35,"MPP"
"APMMPM",123.42813,16.70497,35,"MMP"
"BPPPMP",122.89554,16.22798,35,"PPM"
"BPMPMP",121.40433,16.68569,35,"MPM"
"AMPPPM",123.37879,15.73403,35,"PPP"
"APMPPP",117.97777,18.61748,35,"MPP"
"AMMMMP",124.58577,14.96747,35,"MMM"
"AMPMPM",125.80138,13.91513,35,"PMP"
"BPPMMM",127.48287,13.80409,35,"PMM"
"BMPMMM",129.59783,13.58032,35,"PMM"
"BPMPPP",133.24445,18.57124,35,"MPP"
"BMMPPP",126.86124,17.62453,35,"MPP"
"APMMPP",124.99468,17.74088,35,"MMP"
"BPPMMM",127.52639,14.2867,35,"PMM"
"BMMMMP",124.51312,16.76571,35,"MMM"
"AMMMMP",123.72576,16.62365,35,"MMM"
"BMPPPM",123.76927,16.4758,35,"PPP"
"APPPPM",124.15523,16.56507,35,"PPP"
"APPPMM",124.14293,15.31863,35,"PPM"
"IPPPPP",122.37191,17.31893,35,"PrPrPr"
"AMPMPM",128.16874,13.32426,35,"PMP"
"BMMMMM",124.57208,15.14438,35,"MMM"
"BPMPMP",123.89361,15.08709,35,"MPM"
"AMPMPP",122.78886,16.32889,35,"PMP"
"BPPPPM",120.38894,17.58483,35,"PPP"
"APMPMM",122.97976,14.3526,35,"MPM"
"AMMMMP",124.77689,15.10096,35,"MMM"
"APMPMP",124.56358,14.735,35,"MPM"
"IPPPPP",125.6925,14.19376,35,"PrPrPr"
"BPPMMP",124.8967,14.56673,35,"PMM"
"AMMMPM",127.15444,13.05115,35,"MMP"
"BMMMPM",124.9008,15.48415,35,"MMP"
"BPPPMP",123.90177,16.522,35,"PPM"
"AMPPPP",126.81615,16.10591,35,"PPP"
"BMMMMM",137.39416,12.37679,35,"MMM"
"AMMPMP",127.05606,19.24526,35,"MPM"
"BMPPMP",124.5345,17.5014,35,"PPM"
"BPPMPM",125.20726,16.54843,35,"PMP"
"AMMPPP",119.73677,18.28901,35,"MPP"
"BMMPMM",121.3385,16.40922,35,"MPM"
"APMMPM",127.55399,14.04797,35,"MMP"
"AMMMMM",124.26694,15.68851,35,"MMM"
"BPPMMM",123.61918,15.66358,35,"PMM"
"BPMMMP",124.07801,15.21434,35,"MMM"
"AMPMMP",125.98615,13.86335,35,"PMM"
"BMPMPM",122.78476,16.61843,35,"PMP"
"AMMMPM",117.94926,17.22131,35,"MMP"
"AMPMMM",124.33287,15.40141,35,"PMM"
"BPMPPM",122.28891,16.3572,35,"MPP"
"BPPMMM",124.16304,14.78075,35,"PMM"
"APPPMP",121.86717,16.65912,35,"PPM"
"AMMPMM",122.9415,15.63786,35,"MPM"
"BPPPPM",122.49626,15.84168,35,"PPP"
"BPPMMP",127.75938,12.19896,35,"PMM"
"AMMMMP",127.96392,12.00324,35,"MMM"
"APPMPP",128.25973,13.00929,35,"PMP"
"APMMMP",129.10211,13.56054,35,"MMM"
"BPPMMP",128.71743,14.9365,35,"PMM"
"BMPPPM",135.13733,15.35275,35,"PPP"
"BMPPPP",129.19299,16.38669,35,"PPP"
"BPPPMM",125.86839,17.20132,35,"PPM"
"BMMMPM",125.00295,16.98008,35,"MMP"
"APMPPP",122.50883,17.97692,35,"MPP"
"APPMMP",124.63745,15.77341,35,"PMM"
"AMPMPM",124.11647,17.49917,35,"PMP"
"APMPMM",122.65344,17.20707,35,"MPM"
"BMMMMP",128.34353,14.2101,35,"MMM"
"BMPMPM",120.37643,15.57927,35,"PMP"
"BPMPMP",122.10636,16.84314,35,"MPM"
"BPMPMP",121.41779,16.40184,35,"MPM"
"BMPMMM",126.18074,14.87191,35,"PMM"
"APPPPM",125.07675,15.4303,35,"PPP"
"AMMPPP",122.08075,17.54746,35,"MPP"
"AMMMMP",124.98013,15.5217,35,"MMM"
"APPMPM",125.13057,15.98476,35,"PMP"
"IPPPPP",125.18311,15.31793,35,"PrPrPr"
"APMPPP",124.48168,16.10754,35,"MPP"
"IPPPPP",119.14417,17.72874,35,"PrPrPr"
"BMPMMM",128.43074,12.86903,35,"PMM"
"IPPPPP",126.5269,15.13732,35,"PrPrPr"
"APPPPM",125.84304,16.13226,35,"PPP"
"IPPPPP",124.98413,17.71904,35,"PrPrPr"
"BMMMMP",135.8218,13.53764,35,"MMM"
"BPPMPP",128.6407,15.05186,35,"PMP"
"APPMPM",125.96317,16.11666,35,"PMP"
"APMMMM",129.59524,13.41053,35,"MMM"
"IPMMMP",122.90576,17.29276,35,"MMM"
"AMMPMM",122.15773,17.3752,35,"MPM"
"BPPPMP",124.67626,16.43683,35,"PPM"
"IPPPPP",123.50618,16.16857,35,"PrPrPr"
"APMPPM",122.42966,17.59969,35,"MPP"
"IPPPPP",123.20054,17.06589,35,"PrPrPr"
"APPPPM",123.5014,16.7355,35,"PPP"
"IPPPPP",124.6998,15.48665,35,"PrPrPr"
"BMPMPM",124.37627,15.36992,35,"PMP"
"APPMPP",122.71312,16.18783,35,"PMP"
"BPMMMP",125.48149,15.21422,35,"MMM"
"BMPPMP",124.31717,15.90443,35,"PPM"
"AMMPMP",124.05129,14.52236,35,"MPM"
"APMPMM",125.58922,14.1566,35,"MPM"
"IPPPPP",123.48598,16.38862,35,"PrPrPr"
"AMPMPP",123.06839,17.21109,35,"PMP"
"AMMMPM",126.51817,15.61319,35,"MMP"
"BPPPMM",124.38864,17.23951,35,"PPM"
"AMPMMM",128.40099,14.64374,35,"PMM"
"APMPMM",128.32836,15.72089,35,"MPM"
"BPMPMP",135.67214,14.56616,35,"MPM"
"BPMMPM",127.56834,13.16221,35,"MMP"
"BPPPMM",118.1021,20.20364,35,"PPM"
"APPPMP",122.3464,16.1973,35,"PPM"
"APMMPP",126.61067,13.12934,35,"MMP"
"BMPMMP",122.46887,15.60364,35,"PMM"
"AMPMMM",124.87759,14.39704,35,"PMM"
"AMMPPM",115.02278,21.02079,35,"MPP"
"BMMPPP",122.45703,16.28699,35,"MPP"
"AMMMPM",121.1858,16.80485,35,"MMP"
"APPMMP",123.6532,14.15715,35,"PMM"
"BPPMMP",124.20381,14.34078,35,"PMM"
"BPPMMP",122.73262,15.12162,35,"PMM"
"BPMPPM",120.21147,16.74249,35,"MPP"
"BMMPPM",121.1949,15.90315,35,"MPP"
"AMPPMP",123.79507,14.9375,35,"PPM"
"AMMPPM",119.34099,17.99472,35,"MPP"
"BMMPMP",119.92478,16.09675,35,"MPM"
"APMPMP",123.90766,14.38089,35,"MPM"
"AMMMMP",125.17899,14.33995,35,"MMM"
"BPPMPM",124.21144,15.55666,35,"PMP"
"APPMPM",124.86373,15.88714,35,"PMP"
"AMPMPP",123.44587,17.17891,35,"PMP"
"BPPPPM",124.12443,17.02107,35,"PPP"
"BMMPMM",132.52129,14.54099,35,"MPM"
