"Gene","K","l","Day","LeuLysMet"
"BMPPPP",126.80382,14.09275,21,"PPP"
"BPPPMM",119.46259,14.5397,21,"PPM"
"BMMMPM",122.36315,11.91165,21,"MMP"
"APMPPP",109.34479,15.63071,21,"MPP"
"APPMMP",121.19485,12.30709,21,"PMM"
"AMPMPM",113.18005,14.17841,21,"PMP"
"APMPMM",119.65549,12.63956,21,"MPM"
"BMMMMP",119.48096,12.87535,21,"MMM"
"BMPMPM",121.40354,12.48567,21,"PMP"
"BPMPMP",118.56512,12.85321,21,"MPM"
"BPMPMP",114.81239,14.64879,21,"MPM"
"BMPMMM",121.98045,11.35441,21,"PMM"
"APPPPM",118.57302,14.32386,21,"PPP"
"AMMPPP",112.68084,16.29504,21,"MPP"
"AMMMMP",118.58631,13.33445,21,"MMM"
"APPMPM",123.02048,12.00954,21,"PMP"
"IPPPPP",117.0795,15.13613,21,"PrPrPr"
"APMPPP",117.09627,15.74771,21,"MPP"
"IPPPPP",118.62142,15.02579,21,"PrPrPr"
"BMPMMM",122.66475,11.64313,21,"PMM"
"IPPPPP",116.03474,15.29182,21,"PrPrPr"
"APPPPM",118.23194,14.29305,21,"PPP"
"IPPPPP",119.00901,14.8041,21,"PrPrPr"
"BMMMMP",132.5553,10.63327,21,"MMM"
"BPPMPP",124.54638,14.69255,21,"PMP"
"APPMPM",121.57797,12.17621,21,"PMP"
"APMMMM",118.94231,13.41668,21,"MMM"
"IPMMMP",117.25674,12.24542,21,"MMM"
"AMMPMM",116.12479,13.88187,21,"MPM"
"BPPPMP",119.57319,13.75891,21,"PPM"
"IPPPPP",116.98646,14.20442,21,"PrPrPr"
"APMPPM",112.46459,16.67836,21,"MPP"
"IPPPPP",118.34425,14.57238,21,"PrPrPr"
"APPPPM",118.74809,14.35805,21,"PPP"
"IPPPPP",114.79063,14.55448,21,"PrPrPr"
"BMPMPM",118.69968,12.75183,21,"PMP"
"APPMPP",120.21763,13.53788,21,"PMP"
"BPMMMP",121.12206,12.64732,21,"MMM"
"BMPPMP",120.65505,14.13056,21,"PPM"
"AMMPMP",121.81406,12.70811,21,"MPM"
"APMPMM",122.15073,13.31905,21,"MPM"
"IPPPPP",120.23324,14.65666,21,"PrPrPr"
"AMPMPP",121.71264,12.01886,21,"PMP"
"AMMMPM",122.32082,11.37357,21,"MMP"
"BPPPMM",118.3517,13.94467,21,"PPM"
"AMPMMM",122.48783,11.31239,21,"PMM"
"APMPMM",120.25502,14.17036,21,"MPM"
"BPMPMP",129.19365,12.3168,21,"MPM"
"BPMMPM",125.29642,11.70607,21,"MMP"
"BPPPMM",116.07308,15.68175,21,"PPM"
"APPPMP",114.85065,14.32511,21,"PPM"
"APMMPP",121.42438,12.41075,21,"MMP"
"BMPMMP",121.39276,11.93139,21,"PMM"
"AMPMMM",118.95482,12.26025,21,"PMM"
"AMMPPM",106.98385,17.07447,21,"MPP"
"BMMPPP",115.41838,14.46778,21,"MPP"
"AMMMPM",117.13638,14.99267,21,"MMP"
"APPMMP",122.59577,11.40285,21,"PMM"
"BPPMMP",117.06457,12.30687,21,"PMM"
"BPPMMP",119.95607,12.26637,21,"PMM"
"BPMPPM",110.21309,16.84889,21,"MPP"
"BMMPPM",114.21925,16.1735,21,"MPP"
"AMPPMP",118.26947,15.04691,21,"PPM"
"AMMPPM",110.3437,17.19031,21,"MPP"
"BMMPMP",115.61034,14.98452,21,"MPM"
"APMPMP",117.49923,13.60172,21,"MPM"
"AMMMMP",120.893,11.4601,21,"MMM"
"BPPMPM",121.34084,11.29179,21,"PMP"
"APPMPM",121.77713,11.61276,21,"PMP"
"AMPMPP",121.86989,11.92202,21,"PMP"
"BPPPPM",120.52989,14.59932,21,"PPP"
"BMMPMM",127.26012,12.25251,21,"MPM"
"IPPPPP",124.11848,13.3095,21,"PrPrPr"
"IPPPPP",116.75017,14.87045,21,"PrPrPr"
"BPMMPM",120.5641,11.48662,21,"MMP"
"IMPPPM",114.93609,14.00105,21,"PPP"
"AMMMMM",119.86783,11.4466,21,"MMM"
"BPPPMP",116.7637,13.63017,21,"PPM"
"AMMPMM",113.68154,13.07436,21,"MPM"
"APMPPP",110.05983,16.15179,21,"MPP"
"BMMPPM",108.34196,15.66658,21,"MPP"
"AMMMMP",120.20306,12.03397,21,"MMM"
"BPPMPP",115.14955,15.16115,21,"PMP"
"APMPPP",115.31797,15.2799,21,"MPP"
"APMMMM",120.5935,11.83422,21,"MMM"
"BMPMPM",122.35665,11.82622,21,"PMP"
"AMPPPP",119.05414,14.98319,21,"PPP"
"BPPPMM",120.5422,13.42139,21,"PPM"
"BMMPMM",117.89175,13.24085,21,"MPM"
"BMPPMM",117.64469,13.50411,21,"PPM"
"BPPPPM",116.49039,13.55409,21,"PPP"
"IPPPPP",115.78493,14.6048,21,"PrPrPr"
"AMPMPP",121.12332,11.3975,21,"PMP"
"APMMMM",120.11246,11.44278,21,"MMM"
"APMMMP",123.9375,11.10162,21,"MMM"
"AMMMPP",124.42355,10.86008,21,"MMP"
"BMPPMM",121.40947,14.24581,21,"PPM"
"BMPMMP",118.16685,11.10167,21,"PMM"
"APMMMM",118.63023,11.2523,21,"MMM"
"APPPPM",115.13868,13.42185,21,"PPP"
"APMMPP",115.01554,13.1071,21,"MMP"
"BPMPMP",115.86853,11.83912,21,"MPM"
"BMPPPP",114.19585,13.3966,21,"PPP"
"AMMMPM",117.3361,10.63341,21,"MMP"
"AMMMPM",118.09122,11.81342,21,"MMP"
"BMPPPM",117.36607,13.63961,21,"PPP"
"BPPPMM",115.5001,13.68871,21,"PPM"
"BMMPPP",113.43994,15.22052,21,"MPP"
"AMPMMP",119.42331,11.95535,21,"PMM"
"APPMMM",119.18271,10.68451,21,"PMM"
"BPMPPP",102.92947,19.34152,21,"MPP"
"APMMMP",118.49224,13.10226,21,"MMM"
"BPMMMP",118.58263,11.09952,21,"MMM"
"APMMPM",119.41198,11.3395,21,"MMP"
"BPPMPM",118.90514,10.58379,21,"PMP"
"BMMMPM",119.27946,11.16751,21,"MMP"
"AMMPPP",107.44704,17.41664,21,"MPP"
"BPPPMP",116.16167,13.23567,21,"PPM"
"AMPPMM",117.28229,13.75187,21,"PPM"
"AMPPMP",125.10506,12.55211,21,"PPM"
"APMMPM",117.22577,10.55401,21,"MMP"
"AMPPMM",116.00406,12.8143,21,"PPM"
"BPMPMP",115.31962,11.44458,21,"MPM"
"APMMPP",115.52442,10.60694,21,"MMP"
"BMPPMP",115.98092,12.88763,21,"PPM"
"BMPMMP",113.48924,10.72663,21,"PMM"
"BPMPMM",113.44243,11.17576,21,"MPM"
"BPMPPM",113.38466,14.31705,21,"MPP"
"BMMMPM",115.37659,11.62333,21,"MMP"
"BMPMPM",115.4061,11.17615,21,"PMP"
"APPPMP",95.79282,14.68453,21,"PPM"
"BPPPPM",114.38082,12.36777,21,"PPP"
"BPPMPP",115.3213,10.91429,21,"PMP"
"APMPMP",115.02671,11.80071,21,"MPM"
"IPPPPP",115.595,12.74501,21,"PrPrPr"
"AMMMMP",113.05332,10.29768,21,"MMM"
"AMMPMM",113.07815,11.79949,21,"MPM"
"BMPMPP",112.34528,10.96542,21,"PMP"
"APMMMM",113.86861,10.0921,21,"MMM"
"AMPPMM",113.05048,12.06833,21,"PPM"
"BMPMMP",113.46344,11.43599,21,"PMM"
"APMMMM",113.12704,9.9663,21,"MMM"
"IPPPPP",115.31605,12.41892,21,"PrPrPr"
"BPMPPP",117.93753,12.96314,21,"MPP"
"APPMPM",109.8278,9.21394,21,"PMP"
"BPPMMP",115.27847,9.99526,21,"PMM"
"BMMMPP",110.50252,10.04507,21,"MMP"
"AMMPPM",106.144,14.05471,21,"MPP"
"APMPMP",108.53704,12.39782,21,"MPM"
"BMMMMM",115.92192,9.7082,21,"MMM"
"BMPPMM",112.51419,12.07613,21,"PPM"
"IPPPPP",113.63411,12.02959,21,"PrPrPr"
"AMPMMM",102.93901,15.55123,21,"PMM"
"AMMMMM",112.47323,10.26644,21,"MMM"
"BPMMPP",107.14262,12.99781,21,"MMP"
"BMMPPP",112.46769,13.8864,21,"MPP"
"BPPMMM",110.5115,12.33503,21,"PMM"
"AMPMPM",111.19874,11.53835,21,"PMP"
"AMMPPP",103.85203,17.41564,21,"MPP"
"BPPMMM",112.81188,10.75458,21,"PMM"
"BPMMPM",109.24873,9.78101,21,"MMP"
"BPPMPM",108.41273,9.34105,21,"PMP"
"AMPPMP",114.08336,12.25002,21,"PPM"
"BMMPPP",104.94951,13.32041,21,"MPP"
"BPPMMP",113.66312,10.32328,21,"PMM"
"APMMMP",110.71374,10.76958,21,"MMM"
"AMMPPM",107.00145,14.85164,21,"MPP"
"AMPPMM",65.91463,14.75193,21,"PPM"
"BMMPPM",116.34882,13.20318,21,"MPP"
"BPPPMM",112.94359,13.01815,21,"PPM"
"BMPMMP",115.92365,10.75085,21,"PMM"
"AMMPMP",113.65376,11.88804,21,"MPM"
"APPMPP",114.37834,11.36944,21,"PMP"
"BMPMPM",112.47497,12.72005,21,"PMP"
"APMPMM",113.45163,12.40834,21,"MPM"
"APMMPP",113.79579,11.77393,21,"MMP"
"AMMMPP",117.80447,10.17165,21,"MMP"
"AMPPMM",111.96769,14.61735,21,"PPM"
"BPPMPM",118.24244,11.1516,21,"PMP"
"AMMMPP",117.12459,10.9455,21,"MMP"
"APPPMM",113.54381,14.10258,21,"PPM"
"BPPMMM",116.31914,11.02972,21,"PMM"
"BMMPMP",116.26987,11.92226,21,"MPM"
"BPMPPP",108.27291,15.6635,21,"MPP"
"BMPMPP",117.18366,11.20423,21,"PMP"
"BMPMMM",114.13722,11.07475,21,"PMM"
"APMPMM",115.21803,11.83574,21,"MPM"
"BPMPMP",112.45385,12.29891,21,"MPM"
"APMPPM",108.48227,14.49453,21,"MPP"
"AMPMPP",115.02671,10.79435,21,"PMP"
"BMPMMP",105.34684,10.81114,21,"PMM"
"APMPPM",97.0774,15.03217,21,"MPP"
"BMPMPP",117.51997,12.93803,21,"PMP"
"AMMPPM",109.33401,13.48972,21,"MPP"
"BPMPMM",110.90304,11.89001,21,"MPM"
"AMPMMP",110.94135,12.2177,21,"PMM"
"APMPMM",109.72847,12.51622,21,"MPM"
"BPMPPM",102.78726,16.15617,21,"MPP"
"IPPMPP",112.95032,11.97943,21,"PMP"
"BPPMMP",114.90785,11.78957,21,"PMM"
"AMPMPP",114.82304,11.99272,21,"PMP"
"BPPMPP",117.13648,11.09965,21,"PMP"
"BPPPMP",112.84918,13.64424,21,"PPM"
"AMMMMM",112.78077,12.46401,21,"MMM"
"BMMPMM",111.52911,12.77932,21,"MPM"
"APMPPM",102.95168,16.47484,21,"MPP"
"APMMPM",117.61332,11.20886,21,"MMP"
"BMPPMP",113.58658,12.85075,21,"PPM"
"BPMPMP",110.41858,12.52081,21,"MPM"
"BPMMMM",113.80183,12.11841,21,"MMM"
"APMPPP",110.29704,13.92469,21,"MPP"
"IPPPPP",114.67523,13.24764,21,"PrPrPr"
"AMPMPM",113.93774,12.23996,21,"PMP"
"AMMMMM",114.67566,11.33686,21,"MMM"
"BMPMMM",119.36369,11.27524,21,"PMM"
"AMPPPP",121.14858,12.88473,21,"PPP"
"BMPPMP",121.21373,13.09566,21,"PPM"
"BPPMPM",116.64475,12.99034,21,"PMP"
"APMMMM",110.48259,12.6568,21,"MMM"
"APMPMP",110.1646,12.68279,21,"MPM"
"AMMPPM",104.86552,15.59308,21,"MPP"
"BMMPMM",111.36567,12.82407,21,"MPM"
"BPPMPP",111.4991,12.73187,21,"PMP"
"AMPMPM",115.00546,12.25556,21,"PMP"
"BPMMPM",116.49452,11.39963,21,"MMP"
"AMPMMP",114.64,13.74713,21,"PMM"
"AMMPPP",112.77456,14.36137,21,"MPP"
"APMPPM",102.65858,17.42643,21,"MPP"
"BMPPMP",115.32204,13.65643,21,"PPM"
"BMMMMM",119.82353,11.09821,21,"MMM"
"APPMMM",118.17303,11.23658,21,"PMM"
"IPPPPP",114.51783,13.33738,21,"PrPrPr"
"BPMMMM",117.23842,11.73663,21,"MMM"
"APPPMP",114.8727,13.74687,21,"PPM"
"APMPPM",102.74397,17.45676,21,"MPP"
"BMPPMP",116.70471,12.69976,21,"PPM"
"BMPPMP",113.30508,13.617,21,"PPM"
"AMMMPM",114.26059,12.18137,21,"MMP"
"AMPMPP",119.27115,11.15063,21,"PMP"
"BPMMPM",126.39611,10.8696,21,"MMP"
"AMMPPP",117.64359,14.48149,21,"MPP"
"APPPPM",112.91568,14.82844,21,"PPP"
"APPPMM",111.00601,14.36027,21,"PPM"
"APMPMP",114.54284,12.47452,21,"MPM"
"BMMMMP",111.00098,13.33191,21,"MMM"
"BMPMPP",114.9463,12.51999,21,"PMP"
"BPMMPM",113.02447,12.41798,21,"MMP"
"BMMMMM",117.08604,11.65876,21,"MMM"
"APMMMM",117.43058,11.5188,21,"MMM"
"BPPMMM",118.41321,11.05452,21,"PMM"
"AMMPPM",103.38078,16.65597,21,"MPP"
"BMMPMP",115.62409,12.29157,21,"MPM"
"BMPMPP",116.55964,12.19679,21,"PMP"
"AMMPPP",112.43944,15.39308,21,"MPP"
"BPPPMP",114.99819,14.43144,21,"PPM"
"APPMPM",119.73466,11.38069,21,"PMP"
"BPPPMP",114.55194,13.95794,21,"PPM"
"BMPPMP",116.80968,13.45073,21,"PPM"
"AMPPMP",115.46688,13.83455,21,"PPM"
"BPMPPM",112.05345,15.24497,21,"MPP"
"AMMMPM",118.91917,11.64269,21,"MMP"
"APPMPP",115.57556,12.17005,21,"PMP"
"BPMMPM",117.4814,12.80414,21,"MMP"
"AMMMMM",127.02978,10.79748,21,"MMM"
"APPMPM",124.84977,11.24631,21,"PMP"
"APPPPM",116.95541,14.66693,21,"PPP"
"BMMMPP",112.46186,13.74747,21,"MMP"
"BMMMMP",114.52685,12.71903,21,"MMM"
"APMPMP",111.27545,13.90748,21,"MPM"
"APMPPM",113.47812,14.20987,21,"MPP"
"BMPPMM",111.90077,15.38391,21,"PPM"
"BMPMMP",118.58196,11.43387,21,"PMM"
"AMPMMM",119.72273,11.47724,21,"PMM"
"BMPPMP",118.09809,12.43871,21,"PPM"
"BPMMPP",121.16155,10.92316,21,"MMP"
"AMMMPM",120.63369,11.53159,21,"MMP"
"BPPPMM",117.31867,14.14874,21,"PPM"
"IPPPPP",118.92944,13.77163,21,"PrPrPr"
"AMMPPP",100.98274,18.715,21,"MPP"
"APMMMM",121.15886,11.66052,21,"MMM"
"BPMMPM",121.07733,12.31094,21,"MMP"
"BPPMPP",121.44606,11.25261,21,"PMP"
"AMPPMP",116.68552,14.40975,21,"PPM"
"APPPMP",116.39941,13.55416,21,"PPM"
"BPPMMP",120.22442,11.73528,21,"PMM"
"APMPPP",102.25664,15.95762,21,"MPP"
"AMMPPM",110.77432,16.9615,21,"MPP"
"BMPPPM",127.30753,12.70636,21,"PPP"
"BMPPMP",123.49478,13.61261,21,"PPM"
"APPMPM",122.57682,11.32602,21,"PMP"
"AMMMPM",120.76287,11.26449,21,"MMP"
"BMMMMP",118.61174,11.96643,21,"MMM"
"BPMPPM",108.31974,16.31232,21,"MPP"
"BMPPPM",118.06648,14.12728,21,"PPP"
"APPMMP",121.96469,11.24195,21,"PMM"
"APMPMP",114.51494,12.64417,21,"MPM"
"APMPPM",90.98422,19.38343,21,"MPP"
"BMMPPP",112.30431,14.70059,21,"MPP"
"AMPMPP",117.36837,11.58758,21,"PMP"
"BPPMPM",121.51939,11.34514,21,"PMP"
"BPPPMP",117.96401,13.93672,21,"PPM"
"AMPPMM",119.43316,13.78987,21,"PPM"
"BMMMMM",118.13644,13.16113,21,"MMM"
"APMMMP",118.50299,12.30527,21,"MMM"
"BPMPMP",111.97049,13.93156,21,"MPM"
"BMMMPP",116.58862,12.76321,21,"MMP"
"BPPPPM",118.11221,13.97192,21,"PPP"
"BPPPMM",118.72069,12.46278,21,"PPM"
"AMPMPM",119.42185,11.61919,21,"PMP"
"APMPMP",118.29192,12.08516,21,"MPM"
"AMMMMP",122.28957,11.76944,21,"MMM"
"APPMPM",133.15664,11.23819,21,"PMP"
"BMPMPP",124.43061,11.03897,21,"PMP"
"BPPPPM",117.55819,14.21524,21,"PPP"
"BPMPMM",115.04123,12.99612,21,"MPM"
"BPMMPP",115.17467,12.78226,21,"MMP"
"APMPMM",115.45616,13.10891,21,"MPM"
"AMMPMP",116.38004,12.37727,21,"MPM"
"AMPMPP",115.90683,12.49467,21,"PMP"
"AMPMMM",116.48018,12.20227,21,"PMM"
"AMPMPP",116.50923,12.46309,21,"PMP"
"AMPMMP",119.80818,11.05002,21,"PMM"
"BPPPMP",104.14617,13.47108,21,"PPM"
"BPMMPM",120.5537,10.97091,21,"MMP"
"BMMPMM",115.41102,12.64165,21,"MPM"
"AMMPPM",91.05108,21.70177,21,"MPP"
"APMMPM",121.12351,11.98428,21,"MMP"
"BPPPMP",117.69901,13.32515,21,"PPM"
"BPMPMP",118.31521,12.95346,21,"MPM"
"AMPPPM",119.1008,13.25324,21,"PPP"
"APMPPP",109.27731,15.05359,21,"MPP"
"AMMMMP",118.81692,11.73596,21,"MMM"
"AMPMPM",117.64514,11.83988,21,"PMP"
"BPPMMM",120.06103,12.07808,21,"PMM"
"BMPMMM",125.57429,11.02839,21,"PMM"
"BPMPPP",128.27922,15.71016,21,"MPP"
"BMMPPP",121.73413,15.91269,21,"MPP"
"APMMPP",115.87214,13.61906,21,"MMP"
"BPPMMM",120.82709,11.34986,21,"PMM"
"BMMMMP",117.45912,12.30423,21,"MMM"
"AMMMMP",120.78186,10.90257,21,"MMM"
"BMPPPM",117.83549,13.4039,21,"PPP"
"APPPPM",118.26573,13.47466,21,"PPP"
"APPPMM",109.509,13.01956,21,"PPM"
"IPPPPP",115.19733,14.08622,21,"PrPrPr"
"AMPMPM",121.00558,11.38413,21,"PMP"
"BMMMMM",112.97075,12.49782,21,"MMM"
"BPMPMP",117.5466,12.03062,21,"MPM"
"AMPMPP",109.41656,11.88483,21,"PMP"
"BPPPPM",119.12743,13.26841,21,"PPP"
"APMPMM",119.69711,12.94795,21,"MPM"
"AMMMMP",114.76314,13.07711,21,"MMM"
"APMPMP",117.05059,13.52896,21,"MPM"
"IPPPPP",117.22944,14.28013,21,"PrPrPr"
"BPPMMP",117.02477,11.82784,21,"PMM"
"AMMMPM",115.54467,12.61871,21,"MMP"
"BMMMPM",119.23224,12.35015,21,"MMP"
"BPPPMP",117.30879,13.38199,21,"PPM"
"AMPPPP",118.60755,14.46175,21,"PPP"
"BMMMMM",132.95719,10.8959,21,"MMM"
"AMMPMP",124.6767,12.86745,21,"MPM"
"BMPPMP",117.75986,14.07199,21,"PPM"
"BPPMPM",120.83842,11.50721,21,"PMP"
"AMMPPP",112.17763,14.27517,21,"MPP"
"BMMPMM",116.69951,13.10824,21,"MPM"
"APMMPM",122.35763,12.37021,21,"MMP"
"AMMMMM",122.42152,11.91111,21,"MMM"
"BPPMMM",121.49992,11.59755,21,"PMM"
"BPMMMP",114.8704,13.3196,21,"MMM"
"AMPMMP",110.53579,10.92554,21,"PMM"
"BMPMPM",112.20862,12.97883,21,"PMP"
"AMMMPM",118.18519,11.89182,21,"MMP"
"AMPMMM",120.77473,11.36095,21,"PMM"
"BPMPPM",100.60288,18.07456,21,"MPP"
"BPPMMM",121.9976,10.85354,21,"PMM"
"APPPMP",117.24763,13.60118,21,"PPM"
"AMMPMM",118.58163,12.28581,21,"MPM"
"BPPPPM",116.71742,14.03918,21,"PPP"
"BPPMMP",121.18331,11.09645,21,"PMM"
"AMMMMP",120.68176,11.20711,21,"MMM"
"APPMPP",121.23432,10.97736,21,"PMP"
"APMMMP",118.9008,12.10332,21,"MMM"
"BPPMMP",123.32526,12.43175,21,"PMM"
"BMPPPM",133.15967,13.05118,21,"PPP"
"BMPPPP",125.31193,13.74812,21,"PPP"
"BPPPMM",119.23749,13.90549,21,"PPM"
"BMMMPM",120.90012,12.34661,21,"MMP"
"APMPPP",107.88726,16.39212,21,"MPP"
"APPMMP",121.78988,12.13415,21,"PMM"
"AMPMPM",112.93119,15.0654,21,"PMP"
"APMPMM",120.51445,13.7619,21,"MPM"
"BMMMMP",119.40374,12.56531,21,"MMM"
"BMPMPM",121.14419,12.45239,21,"PMP"
"BPMPMP",118.84595,12.16204,21,"MPM"
"BPMPMP",116.02158,13.39967,21,"MPM"
"BMPMMM",121.82489,11.22103,21,"PMM"
"APPPPM",117.51863,13.83043,21,"PPP"
"AMMPPP",111.57344,15.11814,21,"MPP"
"AMMMMP",117.40197,13.20829,21,"MMM"
"APPMPM",122.2041,11.75525,21,"PMP"
"IPPPPP",116.46831,14.40265,21,"PrPrPr"
"APMPPP",113.57333,14.63825,21,"MPP"
"IPPPPP",116.23707,13.3716,21,"PrPrPr"
"BMPMMM",122.38614,11.30486,21,"PMM"
"IPPPPP",114.18733,14.68846,21,"PrPrPr"
"APPPPM",116.73065,14.58638,21,"PPP"
"IPPPPP",120.8284,15.18635,21,"PrPrPr"
"BMMMMP",133.51593,10.73584,21,"MMM"
"BPPMPP",123.34546,13.5916,21,"PMP"
"APPMPM",120.20723,12.02931,21,"PMP"
"APMMMM",118.44363,11.31759,21,"MMM"
"IPMMMP",116.30963,12.01197,21,"MMM"
"AMMPMM",116.64878,13.45583,21,"MPM"
"BPPPMP",118.97581,13.22819,21,"PPM"
"IPPPPP",116.81221,14.52518,21,"PrPrPr"
"APMPPM",114.50012,16.14479,21,"MPP"
"IPPPPP",118.31933,13.11035,21,"PrPrPr"
"APPPPM",120.21645,14.20981,21,"PPP"
"IPPPPP",115.72555,13.88395,21,"PrPrPr"
"BMPMPM",117.1988,12.49367,21,"PMP"
"APPMPP",118.30298,12.68511,21,"PMP"
"BPMMMP",119.34328,12.26891,21,"MMM"
"BMPPMP",120.18537,13.06403,21,"PPM"
"AMMPMP",120.30151,12.05776,21,"MPM"
"APMPMM",120.43613,12.59651,21,"MPM"
"IPPPPP",118.13791,13.68869,21,"PrPrPr"
"AMPMPP",120.6903,11.71802,21,"PMP"
"AMMMPM",122.28752,10.81793,21,"MMP"
"BPPPMM",116.32042,13.83146,21,"PPM"
"AMPMMM",121.80299,11.59883,21,"PMM"
"APMPMM",119.19002,14.30045,21,"MPM"
"BPMPMP",131.44593,12.16927,21,"MPM"
"BPMMPM",123.559,11.74595,21,"MMP"
"BPPPMM",116.23668,14.3722,21,"PPM"
"APPPMP",113.31019,13.94971,21,"PPM"
"APMMPP",119.7872,11.87492,21,"MMP"
"BMPMMP",119.84549,11.43335,21,"PMM"
"AMPMMM",117.70714,12.40203,21,"PMM"
"AMMPPM",108.23697,16.38947,21,"MPP"
"BMMPPP",115.52764,13.95518,21,"MPP"
"AMMMPM",117.02493,14.14054,21,"MMP"
"APPMMP",120.98404,10.52805,21,"PMM"
"BPPMMP",115.11055,12.05565,21,"PMM"
"BPPMMP",117.85545,12.37621,21,"PMM"
"BPMPPM",104.96609,16.30136,21,"MPP"
"BMMPPM",110.73283,15.39938,21,"MPP"
"AMPPMP",115.44536,14.66565,21,"PPM"
"AMMPPM",104.32651,16.52701,21,"MPP"
"BMMPMP",113.00835,13.45118,21,"MPM"
"APMPMP",117.57202,12.0619,21,"MPM"
"AMMMMP",120.23554,11.40827,21,"MMM"
"BPPMPM",120.12542,11.58874,21,"PMP"
"APPMPM",120.16303,11.28025,21,"PMP"
"AMPMPP",120.55221,11.69216,21,"PMP"
"BPPPPM",118.27257,13.95656,21,"PPP"
"BMMPMM",128.14994,12.10277,21,"MPM"
"IPPPPP",122.92041,13.52901,21,"PrPrPr"
"IPPPPP",114.981,13.94318,21,"PrPrPr"
"BPMMPM",118.59657,11.11776,21,"MMP"
"IMPPPM",114.32605,13.70823,21,"PPP"
"AMMMMM",118.95944,11.3842,21,"MMM"
"BPPPMP",115.89622,13.65535,21,"PPM"
"AMMPMM",113.30073,12.7104,21,"MPM"
"APMPPP",112.73357,15.41174,21,"MPP"
"BMMPPM",108.2042,16.09071,21,"MPP"
"AMMMMP",119.47633,13.35821,21,"MMM"
"BPPMPP",111.96878,15.17422,21,"PMP"
"APMPPP",112.77815,13.73874,21,"MPP"
"APMMMM",117.38081,10.86098,21,"MMM"
"BMPMPM",120.16221,10.72683,21,"PMP"
"AMPPPP",116.49698,14.01012,21,"PPP"
"BPPPMM",117.3271,12.42981,21,"PPM"
"BMMPMM",115.39093,12.25226,21,"MPM"
"BMPPMM",114.78748,13.64255,21,"PPM"
"BPPPPM",113.9331,13.21303,21,"PPP"
"IPPPPP",114.96497,14.02393,21,"PrPrPr"
"AMPMPP",120.52947,10.80619,21,"PMP"
"APMMMM",118.5224,11.79095,21,"MMM"
"APMMMP",122.52132,11.20889,21,"MMM"
"AMMMPP",126.92495,10.94945,21,"MMP"
"BMPPMM",118.3102,13.89078,21,"PPM"
"BMPMMP",110.99314,11.03792,21,"PMM"
"APMMMM",111.61948,10.97121,21,"MMM"
"APPPPM",115.7638,13.53132,21,"PPP"
"APMMPP",115.24953,12.45263,21,"MMP"
"BPMPMP",115.62387,11.88497,21,"MPM"
"BMPPPP",114.91201,13.0825,21,"PPP"
"AMMMPM",119.3044,11.61039,21,"MMP"
"AMMMPM",117.58277,11.21135,21,"MMP"
"BMPPPM",115.97502,13.27463,21,"PPP"
"BPPPMM",115.87753,13.20756,21,"PPM"
"BMMPPP",110.15665,14.89858,21,"MPP"
"AMPMMP",116.2326,10.53085,21,"PMM"
"APPMMM",118.38741,10.65079,21,"PMM"
"BPMPPP",98.27053,18.51168,21,"MPP"
"APMMMP",116.08413,11.85247,21,"MMM"
"BPMMMP",117.13319,10.84328,21,"MMM"
"APMMPM",117.27658,10.95764,21,"MMP"
"BPPMPM",116.64892,10.3055,21,"PMP"
"BMMMPM",117.60716,10.5325,21,"MMP"
"AMMPPP",104.4478,17.08996,21,"MPP"
"BPPPMP",116.67898,13.43627,21,"PPM"
"AMPPMM",117.97204,13.42128,21,"PPM"
"AMPPMP",127.07178,12.55082,21,"PPM"
"APMMPM",109.70364,10.33549,21,"MMP"
"AMPPMM",103.74895,12.7585,21,"PPM"
"BPMPMP",106.6296,11.16475,21,"MPM"
"APMMPP",117.04362,10.90907,21,"MMP"
"BMPPMP",118.40547,13.8089,21,"PPM"
"BMPMMP",113.91506,10.53216,21,"PMM"
"BPMPMM",116.26886,11.91595,21,"MPM"
"BPMPPM",116.04313,15.36037,21,"MPP"
"BMMMPM",114.29464,10.96307,21,"MMP"
"BMPMPM",114.75764,10.67268,21,"PMP"
"APPPMP",115.62007,12.12192,21,"PPM"
"BPPPPM",114.50477,12.10784,21,"PPP"
"BPPMPP",114.72038,10.73329,21,"PMP"
"APMPMP",111.49308,10.64726,21,"MPM"
"IPPPPP",110.04241,11.64186,21,"PrPrPr"
"AMMMMP",109.41387,9.34277,21,"MMM"
"AMMPMM",112.47617,11.07604,21,"MPM"
"BMPMPP",113.52796,10.37285,21,"PMP"
"APMMMM",113.75296,9.89867,21,"MMM"
"AMPPMM",112.75491,11.48612,21,"PPM"
"BMPMMP",114.72023,10.86104,21,"PMM"
"APMMMM",114.97792,9.83118,21,"MMM"
"IPPPPP",116.57494,12.47944,21,"PrPrPr"
"BPMPPP",115.21005,11.90903,21,"MPP"
"APPMPM",113.52863,9.68886,21,"PMP"
"BPPMMP",114.66607,10.40485,21,"PMM"
"BMMMPP",112.18705,9.93749,21,"MMP"
"AMMPPM",110.41736,14.60682,21,"MPP"
"APMPMP",114.51072,12.15034,21,"MPM"
"BMMMMM",117.02568,10.7159,21,"MMM"
"BMPPMM",113.92716,12.83148,21,"PPM"
"IPPPPP",113.6204,12.50426,21,"PrPrPr"
"AMPMMM",103.06106,16.90559,21,"PMM"
"AMMMMM",112.52816,10.6782,21,"MMM"
"BPMMPP",108.40886,13.29258,21,"MMP"
