"Gene","K","l","Day","LeuLysMet","pH_day","A"
"BPMPMP",119.36722,15.93973,35,"MPM","19_0425","A"
"AMPPPM",124.81034,11.9896,35,"PPP","19_0425","A"
"APMPPP",121.92369,13.86274,35,"MPP","19_0425","A"
"AMMMMP",124.94856,12.51276,35,"MMM","19_0425","A"
"AMPMPM",123.68005,13.85313,35,"PMP","19_0425","A"
"BPPMMM",125.88868,13.0143,35,"PMM","19_0425","A"
"BMPMMM",125.88311,15.22795,35,"PMM","19_0425","A"
"BPMPPP",134.72963,12.87964,35,"MPP","19_0425","A"
"BMMPPP",129.36471,13.85432,35,"MPP","19_0425","A"
"APMMPP",120.88743,16.96634,35,"MMP","19_0425","A"
"BPPMMM",125.06869,13.71363,35,"PMM","19_0425","A"
"BMMMMP",127.77861,12.3945,35,"MMM","19_0425","A"
"AMMMMP",121.09159,15.40179,35,"MMM","19_0425","A"
"BMPPPM",126.01823,13.48094,35,"PPP","19_0425","A"
"APPPPM",126.08103,12.78074,35,"PPP","19_0425","A"
"APPPMM",122.13883,14.50556,35,"PPM","19_0425","A"
"IPPPPP",125.05612,12.35373,35,"PrPrPr","19_0425","A"
"AMPMPM",122.76787,14.40057,35,"PMP","19_0425","A"
"BMMMMM",122.31561,14.29011,35,"MMM","19_0425","A"
"BPMPMP",117.08225,17.379,35,"MPM","19_0425","A"
"AMPMPP",124.55277,14.33999,35,"PMP","19_0425","A"
"BPPPPM",123.55981,14.80871,35,"PPP","19_0425","A"
"APMPMM",122.19936,15.38571,35,"MPM","19_0425","A"
"AMMMMP",123.71471,13.51378,35,"MMM","19_0425","A"
"APMPMP",120.5954,15.01952,35,"MPM","19_0425","A"
"IPPPPP",125.15291,12.15671,35,"PrPrPr","19_0425","A"
"BPPMMP",124.87688,13.25046,35,"PMM","19_0425","A"
"AMMMPM",125.15269,14.01802,35,"MMP","19_0425","A"
"BMMMPM",39.75066,23.41313,35,"MMP","19_0425","A"
"BPPPMP",124.92915,12.4061,35,"PPM","19_0425","A"
"AMPPPP",128.85782,11.05997,35,"PPP","19_0425","A"
"BMMMMM",135.90832,11.5693,35,"MMM","19_0425","A"
"AMMPMP",126.55966,15.40428,35,"MPM","19_0425","A"
"BMPPMP",126.18865,13.17728,35,"PPM","19_0425","A"
"BPPMPM",124.4749,13.61219,35,"PMP","19_0425","A"
"AMMPPP",122.53379,14.07751,35,"MPP","19_0425","A"
"BMMPMM",122.50846,14.97175,35,"MPM","19_0425","A"
"APMMPM",123.97518,14.63661,35,"MMP","19_0425","A"
"AMMMMM",123.85831,14.11011,35,"MMM","19_0425","A"
"BPPMMM",123.83986,13.39216,35,"PMM","19_0425","A"
"BPMMMP",123.60845,13.49682,35,"MMM","19_0425","A"
"AMPMMP",123.45663,13.06395,35,"PMM","19_0425","A"
"BMPMPM",123.07694,14.90542,35,"PMP","19_0425","A"
"AMMMPM",124.06273,13.95204,35,"MMP","19_0425","A"
"AMPMMM",124.07132,13.74361,35,"PMM","19_0425","A"
"BPMPPM",118.05172,17.75997,35,"MPP","19_0425","A"
"BPPMMM",124.08742,13.52646,35,"PMM","19_0425","A"
"APPPMP",124.12848,13.76687,35,"PPM","19_0425","A"
"AMMPMM",122.3438,13.63387,35,"MPM","19_0425","A"
"BPPPPM",125.13799,13.05936,35,"PPP","19_0425","A"
"BPPMMP",79.49784,19.78052,35,"PMM","19_0425","A"
"AMMMMP",124.85107,12.38408,35,"MMM","19_0425","A"
"APPMPP",125.10392,12.57695,35,"PMP","19_0425","A"
"APMMMP",125.57215,12.85755,35,"MMM","19_0425","A"
"BPPMMP",127.44419,12.22796,35,"PMM","19_0425","A"
"BMPPPM",135.76059,11.18594,35,"PPP","19_0425","A"
"BMPPPP",129.94379,11.58896,35,"PPP","19_0425","A"
"BPPPMM",124.85089,13.93602,35,"PPM","19_0425","A"
"BMMMPM",123.61672,13.31908,35,"MMP","19_0425","A"
"APMPPP",123.84813,13.71893,35,"MPP","19_0425","A"
"APPMMP",125.35333,13.74694,35,"PMM","19_0425","A"
"AMPMPM",124.24306,15.25951,35,"PMP","19_0425","A"
"APMPMM",117.22437,16.90973,35,"MPM","19_0425","A"
"BMMMMP",125.62529,13.6441,35,"MMM","19_0425","A"
"BMPMPM",121.51155,15.44593,35,"PMP","19_0425","A"
"BPMPMP",122.48481,15.56032,35,"MPM","19_0425","A"
"BPMPMP",102.48568,15.53148,35,"MPM","19_0425","A"
"BMPMMM",125.30236,14.30936,35,"PMM","19_0425","A"
"APPPPM",125.87163,11.85367,35,"PPP","19_0425","A"
"AMMPPP",122.59338,15.24862,35,"MPP","19_0425","A"
"AMMMMP",124.00059,14.07469,35,"MMM","19_0425","A"
"APPMPM",125.49846,13.42866,35,"PMP","19_0425","A"
"IPPPPP",122.37019,14.73949,35,"PrPrPr","19_0425","A"
"APMPPP",124.59402,13.70594,35,"MPP","19_0425","A"
"IPPPPP",125.14089,12.12056,35,"PrPrPr","19_0425","A"
"BMPMMM",126.03262,12.55286,35,"PMM","19_0425","A"
"IPPPPP",126.37205,12.33545,35,"PrPrPr","19_0425","A"
"APPPPM",127.0556,12.13071,35,"PPP","19_0425","A"
"IPPPPP",128.97942,12.38018,35,"PrPrPr","19_0425","A"
"BMMMMP",134.87115,11.68726,35,"MMM","19_0425","A"
"BPPMPP",128.46266,11.9342,35,"PMP","19_0425","A"
"APPMPM",124.94872,13.02124,35,"PMP","19_0425","A"
"APMMMM",124.78326,13.57648,35,"MMM","19_0425","A"
"IPMMMP",124.79768,13.19722,35,"MMM","19_0425","A"
"AMMPMM",120.70956,15.54872,35,"MPM","19_0425","A"
"BPPPMP",125.11244,13.47036,35,"PPM","19_0425","A"
"IPPPPP",124.15837,14.92376,35,"PrPrPr","19_0425","A"
"APMPPM",123.51254,15.08476,35,"MPP","19_0425","A"
"IPPPPP",122.30569,13.38135,35,"PrPrPr","19_0425","A"
"APPPPM",125.71969,12.82802,35,"PPP","19_0425","A"
"IPPPPP",125.59911,12.91235,35,"PrPrPr","19_0425","A"
"BMPMPM",121.53798,14.81382,35,"PMP","19_0425","A"
"APPMPP",125.59759,12.3858,35,"PMP","19_0425","A"
"BPMMMP",123.79916,13.42549,35,"MMM","19_0425","A"
"BMPPMP",124.84427,13.33564,35,"PPM","19_0425","A"
"AMMPMP",122.78362,15.79952,35,"MPM","19_0425","A"
"APMPMM",122.08455,15.07611,35,"MPM","19_0425","A"
"IPPPPP",125.32836,12.16747,35,"PrPrPr","19_0425","A"
"AMPMPP",125.48841,11.8829,35,"PMP","19_0425","A"
"AMMMPM",123.78658,13.06615,35,"MMP","19_0425","A"
"BPPPMM",123.93172,13.14442,35,"PPM","19_0425","A"
"AMPMMM",125.7788,12.3818,35,"PMM","19_0425","A"
"APMPMM",123.17083,15.78193,35,"MPM","19_0425","A"
"BPMPMP",134.27986,12.58964,35,"MPM","19_0425","A"
"BPMMPM",124.00642,13.52034,35,"MMP","19_0425","A"
"BPPPMM",121.94874,13.01862,35,"PPM","19_0425","A"
"APPPMP",122.67667,12.81365,35,"PPM","19_0425","A"
"APMMPP",111.17267,20.73303,35,"MMP","19_0425","A"
"BMPMMP",123.72483,12.80727,35,"PMM","19_0425","A"
"AMPMMM",123.19839,12.87682,35,"PMM","19_0425","A"
"AMMPPM",119.75782,16.02708,35,"MPP","19_0425","A"
"BMMPPP",121.63847,14.43504,35,"MPP","19_0425","A"
"AMMMPM",120.37498,14.42768,35,"MMP","19_0425","A"
"APPMMP",122.78662,13.16521,35,"PMM","19_0425","A"
"BPPMMP",121.92139,14.87185,35,"PMM","19_0425","A"
"BPPMMP",121.79233,14.31641,35,"PMM","19_0425","A"
"BPMPPM",122.63518,14.75498,35,"MPP","19_0425","A"
"BMMPPM",123.44528,14.15514,35,"MPP","19_0425","A"
"AMPPMP",123.14433,12.40428,35,"PPM","19_0425","A"
"AMMPPM",121.65742,13.74334,35,"MPP","19_0425","A"
"BMMPMP",117.75449,15.76797,35,"MPM","19_0425","A"
"APMPMP",121.55496,13.93219,35,"MPM","19_0425","A"
"AMMMMP",123.37904,12.17714,35,"MMM","19_0425","A"
"BPPMPM",122.94871,12.68461,35,"PMP","19_0425","A"
"APPMPM",123.34431,12.19785,35,"PMP","19_0425","A"
"AMPMPP",123.69624,11.91147,35,"PMP","19_0425","A"
"BPPPPM",126.42878,11.76377,35,"PPP","19_0425","A"
"BMMPMM",132.78732,12.59278,35,"MPM","19_0425","A"
"IPPPPP",124.62831,13.09031,35,"PrPrPr","19_0425","A"
"IPPPPP",122.71378,12.46637,35,"PrPrPr","19_0425","A"
"BPMMPM",120.75089,13.11726,35,"MMP","19_0425","A"
"IMPPPM",120.94352,13.86426,35,"PPP","19_0425","A"
"AMMMMM",122.11188,12.73842,35,"MMM","19_0425","A"
"BPPPMP",122.65951,12.57558,35,"PPM","19_0425","A"
"AMMPMM",117.59644,15.96816,35,"MPM","19_0425","A"
"APMPPP",121.45063,13.83716,35,"MPP","19_0425","A"
"BMMPPM",120.01782,14.95617,35,"MPP","19_0425","A"
"AMMMMP",123.42066,12.77346,35,"MMM","19_0425","A"
"BPPMPP",122.90978,12.30731,35,"PMP","19_0425","A"
"APMPPP",122.63464,13.7216,35,"MPP","19_0425","A"
"APMMMM",68.73943,24.91692,35,"MMM","19_0425","A"
"BMPMPM",18.1154,26.06841,35,"PMP","19_0425","A"
"AMPPPP",124.6202,12.263,35,"PPP","19_0425","A"
"BPPPMM",122.2254,13.40882,35,"PPM","19_0425","A"
"BMMPMM",119.41599,15.39235,35,"MPM","19_0425","A"
"BMPPMM",122.68838,13.10867,35,"PPM","19_0425","A"
"BPPPPM",123.30631,11.9265,35,"PPP","19_0425","A"
"IPPPPP",123.65966,11.9909,35,"PrPrPr","19_0425","A"
"AMPMPP",123.23337,11.9983,35,"PMP","19_0425","A"
"APMMMM",123.73931,12.22237,35,"MMM","19_0425","A"
"APMMMP",125.4356,11.69891,35,"MMM","19_0425","A"
"AMMMPP",131.08007,13.20146,35,"MMP","19_0425","A"
"BMPPMM",121.42805,11.44299,35,"PPM","19_0425","A"
"BMPMMP",120.23485,12.3299,35,"PMM","19_0425","A"
"APMMMM",118.47671,11.71661,35,"MMM","19_0425","A"
"APPPPM",120.74989,12.67802,35,"PPP","19_0425","A"
"APMMPP",114.51285,17.18778,35,"MMP","19_0425","A"
"BPMPMP",116.62254,15.61179,35,"MPM","19_0425","A"
"BMPPPP",121.91339,11.08635,35,"PPP","19_0425","A"
"AMMMPM",120.17456,12.48985,35,"MMP","19_0425","A"
"AMMMPM",118.95308,16.73894,35,"MMP","19_0425","A"
"BMPPPM",120.83183,11.62638,35,"PPP","19_0425","A"
"BPPPMM",119.89997,12.32187,35,"PPM","19_0425","A"
"BMMPPP",119.66244,12.90097,35,"MPP","19_0425","A"
"AMPMMP",122.0776,13.52147,35,"PMM","19_0425","A"
"APPMMM",121.34429,12.64299,35,"PMM","19_0425","A"
"BPMPPP",120.21416,13.40467,35,"MPP","19_0425","A"
"APMMMP",122.58914,12.31869,35,"MMM","19_0425","A"
"BPMMMP",122.64158,11.9657,35,"MMM","19_0425","A"
"APMMPM",119.55631,13.82585,35,"MMP","19_0425","A"
"BPPMPM",120.5626,12.7881,35,"PMP","19_0425","A"
"BMMMPM",121.1522,13.34131,35,"MMP","19_0425","A"
"AMMPPP",118.89743,13.22526,35,"MPP","19_0425","A"
"BPPPMP",121.65056,11.78522,35,"PPM","19_0425","A"
"AMPPMM",122.51474,12.30908,35,"PPM","19_0425","A"
"AMPPMP",128.96549,11.07818,35,"PPM","19_0425","A"
"APMMPM",114.43772,11.51888,35,"MMP","19_0425","A"
"AMPPMM",116.06893,11.06299,35,"PPM","19_0425","A"
"BPMPMP",115.60184,13.31919,35,"MPM","19_0425","A"
"APMMPP",115.60425,11.58729,35,"MMP","19_0425","A"
"BMPPMP",116.27829,10.92594,35,"PPM","19_0425","A"
"BMPMMP",119.0249,12.02009,35,"PMM","19_0425","A"
"BPMPMM",115.81187,12.6074,35,"MPM","19_0425","A"
"BPMPPM",116.92499,12.71108,35,"MPP","19_0425","A"
"BMMMPM",117.12263,12.52711,35,"MMP","19_0425","A"
"BMPMPM",118.24788,11.12629,35,"PMP","19_0425","A"
"APPPMP",117.48191,11.21078,35,"PPM","19_0425","A"
"BPPPPM",117.90474,11.00471,35,"PPP","19_0425","A"
"BPPMPP",117.02046,12.07503,35,"PMP","19_0425","A"
"APMPMP",116.01383,12.46932,35,"MPM","19_0425","A"
"IPPPPP",118.14309,10.50289,35,"PrPrPr","19_0425","A"
"AMMMMP",121.27633,13.33638,35,"MMM","19_0425","A"
"AMMPMM",115.51409,12.32352,35,"MPM","19_0425","A"
"BMPMPP",116.83363,12.29718,35,"PMP","19_0425","A"
"APMMMM",117.92634,11.78341,35,"MMM","19_0425","A"
"AMPPMM",116.81907,11.49365,35,"PPM","19_0425","A"
"BMPMMP",118.94912,11.45248,35,"PMM","19_0425","A"
"APMMMM",119.77677,11.58198,35,"MMM","19_0425","A"
"IPPPPP",121.51413,11.88158,35,"PrPrPr","19_0425","A"
"BPMPPP",122.38362,10.26382,35,"MPP","19_0425","A"
"APPMPM",104.85197,10.56255,42,"PMP","19_0425","A"
"BPPMMP",113.49711,10.95553,42,"PMM","19_0425","A"
"BMMMPP",109.1619,15.22444,42,"MMP","19_0425","A"
"AMMPPM",110.83588,14.21111,42,"MPP","19_0425","A"
"APMPMP",116.20331,14.55154,42,"MPM","19_0425","A"
"BMMMMM",107.91258,15.77606,42,"MMM","19_0425","A"
"BMPPMM",117.5986,12.08759,42,"PPM","19_0425","A"
"IPPPPP",115.25091,13.43015,42,"PrPrPr","19_0425","A"
"AMPMMM",118.39735,17.62566,42,"PMM","19_0425","A"
"AMMMMM",115.25787,20.09554,42,"MMM","19_0425","A"
"BPMMPP",115.86459,16.90719,42,"MMP","19_0425","A"
"BMMPPP",118.18711,15.99468,42,"MPP","19_0425","A"
"BPPMMM",116.43757,13.94178,42,"PMM","19_0425","A"
"AMPMPM",119.75718,12.00398,42,"PMP","19_0425","A"
"AMMPPP",117.71786,14.01414,42,"MPP","19_0425","A"
"BPPMMM",111.83456,17.10258,42,"PMM","19_0425","A"
"BPMMPM",117.57586,13.21229,42,"MMP","19_0425","A"
"BPPMPM",119.59661,14.6309,42,"PMP","19_0425","A"
"AMPPMP",118.77177,13.90732,42,"PPM","19_0425","A"
"BMMPPP",117.64446,13.94237,42,"MPP","19_0425","A"
"BPPMMP",110.75959,18.90942,42,"PMM","19_0425","A"
"APMMMP",116.12301,13.83379,42,"MMM","19_0425","A"
"AMMPPM",115.54496,11.52447,42,"MPP","19_0425","A"
"AMPPMM",117.75518,10.68936,42,"PPM","19_0425","A"
"BMMPPM",115.36329,11.72595,42,"MPP","19_0425","A"
"BPPPMM",114.78788,12.96442,42,"PPM","19_0425","A"
"BMPMMP",116.46099,13.12248,42,"PMM","19_0425","A"
"AMMPMP",115.07729,15.34105,42,"MPM","19_0425","A"
"APPMPP",116.42942,13.74363,42,"PMP","19_0425","A"
"BMPMPM",114.08577,15.91834,42,"PMP","19_0425","A"
"APMPMM",118.58932,13.82336,42,"MPM","19_0425","A"
"APMMPP",112.47572,14.91989,42,"MMP","19_0425","A"
"AMMMPP",118.66732,14.00463,42,"MMP","19_0425","A"
"AMPPMM",120.61955,13.6421,42,"PPM","19_0425","A"
"BPPMPM",117.93858,13.41964,42,"PMP","19_0425","A"
"AMMMPP",116.0874,15.2808,42,"MMP","19_0425","A"
"APPPMM",119.90719,13.47284,42,"PPM","19_0425","A"
"BPPMMM",118.01508,12.91685,42,"PMM","19_0425","A"
"BMMPMP",114.71867,15.29207,42,"MPM","19_0425","A"
"BPMPPP",114.66727,16.60545,42,"MPP","19_0425","A"
"BMPMPP",118.96505,13.38522,42,"PMP","19_0425","A"
"BMPMMM",121.816,13.31119,42,"PMM","19_0425","A"
"APMPMM",121.35166,13.52901,42,"MPM","19_0425","A"
"BPMPMP",116.61212,15.63733,42,"MPM","19_0425","A"
"APMPPM",118.57574,14.47803,42,"MPP","19_0425","A"
"AMPMPP",121.78817,13.33099,42,"PMP","19_0425","A"
"BMPMMP",120.16628,13.41141,42,"PMM","19_0425","A"
"APMPPM",124.11764,12.6437,42,"MPP","19_0425","A"
"BMPMPP",117.22975,15.05151,42,"PMP","19_0425","A"
"AMMPPM",115.38974,13.42845,42,"MPP","19_0425","A"
"BPMPMM",117.87096,13.52296,42,"MPM","19_0425","A"
"AMPMMP",104.97522,16.95454,42,"PMM","19_0425","A"
"APMPMM",111.48334,16.29458,42,"MPM","19_0425","A"
"BPMPPM",115.98546,14.33621,42,"MPP","19_0425","A"
"IPPMPP",88.09802,19.83759,42,"PMP","19_0425","A"
"BPPMMP",118.32191,11.4375,42,"PMM","19_0425","A"
"AMPMPP",117.90132,12.80802,42,"PMP","19_0425","A"
"BPPMPP",99.49827,16.45967,42,"PMP","19_0425","A"
"BPPPMP",113.71619,10.98611,42,"PPM","19_0425","A"
"AMMMMM",117.53527,13.76239,42,"MMM","19_0425","A"
"BMMPMM",113.86001,14.49168,42,"MPM","19_0425","A"
"APMPPM",115.16185,14.43498,42,"MPP","19_0425","A"
"APMMPM",109.77615,18.15499,42,"MMP","19_0425","A"
"BMPPMP",115.59426,13.46648,42,"PPM","19_0425","A"
"BPMPMP",105.90384,13.55048,42,"MPM","19_0425","A"
"BPMMMM",119.08029,13.46724,42,"MMM","19_0425","A"
"APMPPP",118.99988,15.30117,42,"MPP","19_0425","A"
"IPPPPP",117.73981,13.51236,42,"PrPrPr","19_0425","A"
"AMPMPM",118.07721,14.36604,42,"PMP","19_0425","A"
"AMMMMM",117.62757,15.55965,42,"MMM","19_0425","A"
"BMPMMM",106.83271,17.51094,42,"PMM","19_0425","A"
"AMPPPP",129.07718,12.02805,42,"PPP","19_0425","A"
"BMPPMP",120.45407,12.4986,42,"PPM","19_0425","A"
"BPPMPM",117.1893,13.61221,42,"PMP","19_0425","A"
"APMMMM",115.26322,13.84114,42,"MMM","19_0425","A"
"APMPMP",116.54083,17.08093,42,"MPM","19_0425","A"
"AMMPPM",115.70317,15.00263,42,"MPP","19_0425","A"
"BMMPMM",110.62757,16.59406,42,"MPM","19_0425","A"
"BPPMPP",114.37129,17.37429,42,"PMP","19_0425","A"
"AMPMPM",97.75457,18.19943,42,"PMP","19_0425","A"
"BPMMPM",94.66299,17.97634,42,"MMP","19_0425","A"
"AMPMMP",117.64473,12.08195,42,"PMM","19_0425","A"
"AMMPPP",117.16441,11.27516,42,"MPP","19_0425","A"
"APMPPM",110.29697,14.24534,42,"MPP","19_0425","A"
"BMPPMP",117.19488,12.2169,42,"PPM","19_0425","A"
"BMMMMM",108.83746,16.70157,42,"MMM","19_0425","A"
"APPMMM",116.38262,14.55519,42,"PMM","19_0425","A"
"IPPPPP",119.85196,14.80595,42,"PrPrPr","19_0425","A"
"BPMMMM",117.32684,14.91653,42,"MMM","19_0425","A"
"APPPMP",116.42512,13.18992,42,"PPM","19_0425","A"
"APMPPM",114.68254,16.41854,42,"MPP","19_0425","A"
"BMPPMP",116.9787,12.98043,42,"PPM","19_0425","A"
"BMPPMP",119.50563,14.90967,42,"PPM","19_0425","A"
"AMMMPM",118.899,16.10658,42,"MMP","19_0425","A"
"AMPMPP",122.28352,15.86371,42,"PMP","19_0425","A"
"BPMMPM",124.0466,14.7917,42,"MMP","19_0425","A"
"AMMPPP",118.8361,13.58761,42,"MPP","19_0425","A"
"APPPPM",119.26086,13.53797,42,"PPP","19_0425","A"
"APPPMM",117.22668,14.21161,42,"PPM","19_0425","A"
"APMPMP",116.07507,15.19565,42,"MPM","19_0425","A"
"BMMMMP",107.78223,18.51842,42,"MMM","19_0425","A"
"BMPMPP",112.73773,16.15718,42,"PMP","19_0425","A"
"BPMMPM",119.80852,12.82896,42,"MMP","19_0425","A"
"BMMMMM",118.75934,12.89033,42,"MMM","19_0425","A"
"APMMMM",115.17469,14.39357,42,"MMM","19_0425","A"
"BPPMMM",111.78996,15.89637,42,"PMM","19_0425","A"
"AMMPPM",117.3611,13.30386,42,"MPP","19_0425","A"
"BMMPMP",114.50733,15.54653,42,"MPM","19_0425","A"
"BMPMPP",116.22578,15.28468,42,"PMP","19_0425","A"
"AMMPPP",117.13601,14.32388,42,"MPP","19_0425","A"
"BPPPMP",99.60208,12.14776,42,"PPM","19_0425","A"
"APPMPM",117.85336,14.96838,42,"PMP","19_0425","A"
"BPPPMP",118.12618,12.91485,42,"PPM","19_0425","A"
"BMPPMP",118.7005,13.79959,42,"PPM","19_0425","A"
"AMPPMP",116.31206,12.61888,42,"PPM","19_0425","A"
"BPMPPM",119.20758,15.37485,42,"MPP","19_0425","A"
"AMMMPM",118.91297,14.59244,42,"MMP","19_0425","A"
"APPMPP",112.57318,19.06334,42,"PMP","19_0425","A"
"BPMMPM",120.91993,17.34801,42,"MMP","19_0425","A"
"AMMMMM",132.27222,14.76725,42,"MMM","19_0425","A"
"APPMPM",122.94642,12.73516,42,"PMP","19_0425","A"
"APPPPM",123.6126,12.8691,42,"PPP","19_0425","A"
"BMMMPP",117.65849,16.33155,42,"MMP","19_0425","A"
"BMMMMP",122.30433,13.33598,42,"MMM","19_0425","A"
"APMPMP",114.98912,15.71828,42,"MPM","19_0425","A"
"APMPPM",118.03178,15.06384,42,"MPP","19_0425","A"
"BMPPMM",116.74955,12.71533,42,"PPM","19_0425","A"
"BMPMMP",122.33178,11.91346,42,"PMM","19_0425","A"
"AMPMMM",120.61277,13.29675,42,"PMM","19_0425","A"
"BMPPMP",120.09326,12.06216,42,"PPM","19_0425","A"
"BPMMPP",112.3321,14.84964,42,"MMP","19_0425","A"
"AMMMPM",103.05323,16.54714,42,"MMP","19_0425","A"
"BPPPMM",118.09203,12.00103,42,"PPM","19_0425","A"
"IPPPPP",120.31752,13.31258,42,"PrPrPr","19_0425","A"
"AMMPPP",121.5058,13.09024,42,"MPP","19_0425","A"
"APMMMM",119.68016,16.07297,42,"MMM","19_0425","A"
"BPMMPM",117.14252,17.18431,42,"MMP","19_0425","A"
"BPPMPP",122.59937,16.36046,42,"PMP","19_0425","A"
"AMPPMP",119.4581,13.86353,42,"PPM","19_0425","A"
"APPPMP",121.19295,13.85979,42,"PPM","19_0425","A"
"BPPMMP",121.20989,17.01656,42,"PMM","19_0425","A"
"APMPPP",124.09364,14.74898,42,"MPP","19_0425","A"
"AMMPPM",125.72362,15.21167,42,"MPP","19_0425","A"
"BMPPPM",133.05133,13.40261,42,"PPP","19_0425","A"
"BMPPMP",125.15604,12.42093,42,"PPM","19_0425","A"
"APPMPM",119.18958,16.68142,42,"PMP","19_0425","A"
"AMMMPM",86.92086,21.61544,42,"MMP","19_0425","A"
"BMMMMP",119.52589,14.98732,42,"MMM","19_0425","A"
"BPMPPM",121.05227,13.38383,42,"MPP","19_0425","A"
"BMPPPM",122.05076,12.46795,42,"PPP","19_0425","A"
"APPMMP",119.43156,13.17754,42,"PMM","19_0425","A"
"APMPMP",116.52931,15.48291,42,"MPM","19_0425","A"
"APMPPM",115.1704,13.33237,42,"MPP","19_0425","A"
"BMMPPP",117.23251,14.10419,42,"MPP","19_0425","A"
"AMPMPP",118.83438,14.80863,42,"PMP","19_0425","A"
"BPPMPM",118.86119,16.26691,42,"PMP","19_0425","A"
"BPPPMP",119.80179,12.12456,42,"PPM","19_0425","A"
"AMPPMM",120.64878,13.7585,42,"PPM","19_0425","A"
"BMMMMM",113.48624,17.51569,42,"MMM","19_0425","A"
"APMMMP",118.7436,14.2673,42,"MMM","19_0425","A"
"BPMPMP",116.03405,15.83407,42,"MPM","19_0425","A"
"BMMMPP",119.08493,16.73534,42,"MMP","19_0425","A"
"BPPPPM",120.08613,13.81853,42,"PPP","19_0425","A"
"BPPPMM",121.44194,15.18923,42,"PPM","19_0425","A"
"AMPMPM",112.94207,20.67875,42,"PMP","19_0425","A"
"APMPMP",124.95462,15.5886,42,"MPM","19_0425","A"
"AMMMMP",101.42375,20.15284,42,"MMM","19_0425","A"
"APPMPM",130.16802,20.75121,42,"PMP","19_0425","A"
"BMPMPP",124.45131,14.74011,42,"PMP","19_0425","A"
"BPPPPM",124.47848,12.93663,42,"PPP","19_0425","A"
"BPMPMM",121.37484,15.00628,42,"MPM","19_0425","A"
"BPMMPP",100.23636,22.96426,42,"MMP","19_0425","A"
"APMPMM",113.73933,16.89393,42,"MPM","19_0425","A"
"AMMPMP",109.73293,17.41496,42,"MPM","19_0425","A"
"AMPMPP",113.76252,15.88822,42,"PMP","19_0425","A"
"AMPMMM",115.71163,15.65804,42,"PMM","19_0425","A"
"AMPMPP",112.7963,17.45045,42,"PMP","19_0425","A"
"AMPMMP",118.96484,14.03368,42,"PMM","19_0425","A"
"BPPPMP",119.68097,12.20846,42,"PPM","19_0425","A"
"BPMMPM",118.36297,16.11157,42,"MMP","19_0425","A"
"BMMPMM",116.89015,14.97803,42,"MPM","19_0425","A"
"AMMPPM",117.98731,16.06883,42,"MPP","19_0425","A"
"APMMPM",115.49271,16.26189,42,"MMP","19_0425","A"
"BPPPMP",119.58544,12.36895,42,"PPM","19_0425","A"
"BPMPMP",116.44265,16.79847,42,"MPM","19_0425","A"
"AMPPPM",120.87329,13.54494,42,"PPP","19_0425","A"
"APMPPP",121.12018,13.72093,42,"MPP","19_0425","A"
"AMMMMP",120.86663,14.43452,42,"MMM","19_0425","A"
"AMPMPM",119.02996,17.30786,42,"PMP","19_0425","A"
"BPPMMM",107.1254,17.95178,42,"PMM","19_0425","A"
"BMPMMM",128.49663,14.03125,42,"PMM","19_0425","A"
"BPMPPP",133.86397,15.3708,42,"MPP","19_0425","A"
"BMMPPP",124.46757,14.47797,42,"MPP","19_0425","A"
"APMMPP",120.90199,14.805,42,"MMP","19_0425","A"
"BPPMMM",119.35169,16.11558,42,"PMM","19_0425","A"
"BMMMMP",125.80669,11.84669,42,"MMM","19_0425","A"
"AMMMMP",115.17512,15.69138,42,"MMM","19_0425","A"
"BMPPPM",121.96596,12.69659,42,"PPP","19_0425","A"
"APPPPM",121.05737,11.92491,42,"PPP","19_0425","A"
"APPPMM",118.98647,13.74422,42,"PPM","19_0425","A"
"IPPPPP",121.31958,13.37841,42,"PrPrPr","19_0425","A"
"AMPMPM",116.54827,15.20012,42,"PMP","19_0425","A"
"BMMMMM",118.85018,13.5863,42,"MMM","19_0425","A"
"BPMPMP",115.5641,15.73492,42,"MPM","19_0425","A"
"AMPMPP",116.82654,15.1646,42,"PMP","19_0425","A"
"BPPPPM",120.02909,14.63332,42,"PPP","19_0425","A"
"APMPMM",118.79434,15.29598,42,"MPM","19_0425","A"
"AMMMMP",122.08339,13.02305,42,"MMM","19_0425","A"
"APMPMP",120.56487,13.93972,42,"MPM","19_0425","A"
"IPPPPP",123.18337,12.01487,42,"PrPrPr","19_0425","A"
"BPPMMP",117.82853,16.46128,42,"PMM","19_0425","A"
"AMMMPM",123.86577,14.20588,42,"MMP","19_0425","A"
"BMMMPM",120.3881,16.98354,42,"MMP","19_0425","A"
"BPPPMP",123.46977,15.14193,42,"PPM","19_0425","A"
"AMPPPP",125.96003,13.98232,42,"PPP","19_0425","A"
"BMMMMM",135.22876,11.91034,42,"MMM","19_0425","A"
"AMMPMP",123.05686,15.85894,42,"MPM","19_0425","A"
"BMPPMP",121.88098,13.83409,42,"PPM","19_0425","A"
"BPPMPM",117.72346,16.271,42,"PMP","19_0425","A"
"AMMPPP",118.90605,14.69037,42,"MPP","19_0425","A"
"BMMPMM",120.02433,14.16837,42,"MPM","19_0425","A"
"APMMPM",117.09824,15.6098,42,"MMP","19_0425","A"
"AMMMMM",119.49828,13.89849,42,"MMM","19_0425","A"
"BPPMMM",121.40141,14.28184,42,"PMM","19_0425","A"
