"Gene","K","l","Day","LeuLysMet","pH_day","A"
"APMPMP",120.004,17.33205,52,"MPM","19_0503","A"
"BMMMMM",123.1613,15.00994,52,"MMM","19_0503","A"
"BMPPMM",123.2047,15.20853,52,"PPM","19_0503","A"
"IPPPPP",123.5168,16.12765,52,"PrPrPr","19_0503","A"
"AMPMMM",123.8611,15.34991,52,"PMM","19_0503","A"
"AMMMMM",125.1219,14.73629,52,"MMM","19_0503","A"
"BPMMPP",120.4112,20.17439,52,"MMP","19_0503","A"
"BMMPPP",120.9939,19.81696,52,"MPP","19_0503","A"
"BPPMMM",123.3989,16.90357,52,"PMM","19_0503","A"
"AMPMPM",124.2879,15.51129,52,"PMP","19_0503","A"
"AMMPPP",122.5825,16.17355,52,"MPP","19_0503","A"
"BPPMMM",122.83,18.75075,52,"PMM","19_0503","A"
"BPMMPM",121.6619,17.109,52,"MMP","19_0503","A"
"BPPMPM",117.8766,20.261,52,"PMP","19_0503","A"
"AMPPMP",121.1357,15.09238,52,"PPM","19_0503","A"
"BMMPPP",121.7242,14.26636,52,"MPP","19_0503","A"
"BPPMMP",115.9008,16.64408,52,"PMM","19_0503","A"
"APMMMP",121.7763,14.17305,52,"MMM","19_0503","A"
"AMMPPM",121.3286,14.23938,52,"MPP","19_0503","A"
"AMPPMM",118.5629,13.45948,52,"PPM","19_0503","A"
"BMMPPM",122.7958,14.48615,52,"MPP","19_0503","A"
"BPPPMM",118.4126,15.09722,52,"PPM","19_0503","A"
"BMPMMP",114.9257,16.33521,52,"PMM","19_0503","A"
"AMMPMP",121.8494,15.00018,52,"MPM","19_0503","A"
"APPMPP",107.124,20.11332,52,"PMP","19_0503","A"
"BMPMPM",119.6336,15.88102,52,"PMP","19_0503","A"
"APMPMM",116.4627,17.23271,52,"MPM","19_0503","A"
"APMMPP",114.1923,18.31621,52,"MMP","19_0503","A"
"AMMMPP",118.1586,17.93454,52,"MMP","19_0503","A"
"AMPPMM",119.98,16.27512,52,"PPM","19_0503","A"
"BPPMPM",120.0405,16.84589,52,"PMP","19_0503","A"
"AMMMPP",63.71757,31.45095,52,"MMP","19_0503","A"
"APPPMM",120.9828,16.80762,52,"PPM","19_0503","A"
"BPPMMM",118.9008,16.63783,52,"PMM","19_0503","A"
"BMMPMP",116.2798,17.82129,52,"MPM","19_0503","A"
"BPMPPP",110.9644,22.01046,52,"MPP","19_0503","A"
"BMPMPP",101.4577,21.88625,52,"PMP","19_0503","A"
"BMPMMM",104.7181,18.6332,52,"PMM","19_0503","A"
"APMPMM",119.4787,14.75585,52,"MPM","19_0503","A"
"BPMPMP",113.5534,17.15399,52,"MPM","19_0503","A"
"APMPPM",114.2279,17.4555,52,"MPP","19_0503","A"
"AMPMPP",116.7879,16.1776,52,"PMP","19_0503","A"
"BMPMMP",119.3064,14.97087,52,"PMM","19_0503","A"
"APMPPM",127.1873,14.65508,52,"MPP","19_0503","A"
"BMPMPP",122.5946,16.1915,52,"PMP","19_0503","A"
"AMMPPM",114.5337,16.78192,52,"MPP","19_0503","A"
"BPMPMM",110.7279,17.96706,52,"MPM","19_0503","A"
"AMPMMP",105.0571,19.52172,52,"PMM","19_0503","A"
"APMPMM",116.1367,17.08691,52,"MPM","19_0503","A"
"BPMPPM",117.0639,16.83961,52,"MPP","19_0503","A"
"IPPMPP",105.0941,21.54355,52,"PMP","19_0503","A"
"BPPMMP",117.1942,16.52315,52,"PMM","19_0503","A"
"AMPMPP",112.4257,20.61715,52,"PMP","19_0503","A"
"BPPMPP",82.91766,21.91963,52,"PMP","19_0503","A"
"BPPPMP",119.8733,16.53743,52,"PPM","19_0503","A"
"AMMMMM",112.559,21.26914,52,"MMM","19_0503","A"
"BMMPMM",115.6297,18.69857,52,"MPM","19_0503","A"
"APMPPM",117.9743,16.83142,52,"MPP","19_0503","A"
"APMMPM",113.6362,19.26261,52,"MMP","19_0503","A"
"BMPPMP",118.9462,16.59319,52,"PPM","19_0503","A"
"BPMPMP",106.9472,21.35642,52,"MPM","19_0503","A"
"BPMMMM",111.6668,17.7286,52,"MMM","19_0503","A"
"APMPPP",113.5753,17.0973,52,"MPP","19_0503","A"
"IPPPPP",115.7937,14.12459,52,"PrPrPr","19_0503","A"
"AMPMPM",108.8349,18.80613,52,"PMP","19_0503","A"
"AMMMMM",118.4552,13.48584,52,"MMM","19_0503","A"
"BMPMMM",120.3817,16.01046,52,"PMM","19_0503","A"
"AMPPPP",123.436,16.84105,52,"PPP","19_0503","A"
"BMPPMP",124.4452,16.62988,52,"PPM","19_0503","A"
"BPPMPM",114.1492,17.65689,52,"PMP","19_0503","A"
"APMMMM",100.632,19.37358,52,"MMM","19_0503","A"
"APMPMP",105.8585,19.28904,52,"MPM","19_0503","A"
"AMMPPM",116.1326,17.04599,52,"MPP","19_0503","A"
"BMMPMM",111.9878,18.56171,52,"MPM","19_0503","A"
"BPPMPP",107.3417,20.91616,52,"PMP","19_0503","A"
"AMPMPM",112.273,20.1796,52,"PMP","19_0503","A"
"BPMMPM",81.73172,23.22087,52,"MMP","19_0503","A"
"AMPMMP",114.6384,18.57551,52,"PMM","19_0503","A"
"AMMPPP",119.5906,17.16434,52,"MPP","19_0503","A"
"APMPPM",112.7563,20.07957,52,"MPP","19_0503","A"
"BMPPMP",119.6579,15.83061,52,"PPM","19_0503","A"
"BMMMMM",110.5957,19.64811,52,"MMM","19_0503","A"
"APPMMM",113.9231,17.94781,52,"PMM","19_0503","A"
"IPPPPP",119.5207,14.79609,52,"PrPrPr","19_0503","A"
"BPMMMM",119.3176,13.90232,52,"MMM","19_0503","A"
"APPPMP",113.0401,16.65294,52,"PPM","19_0503","A"
"APMPPM",112.4861,16.33568,52,"MPP","19_0503","A"
"BMPPMP",117.3647,13.97449,52,"PPM","19_0503","A"
"BMPPMP",117.6492,13.18744,52,"PPM","19_0503","A"
"AMMMPM",114.6851,16.30565,52,"MMP","19_0503","A"
"AMPMPP",98.25246,18.69751,52,"PMP","19_0503","A"
"BPMMPM",126.757,17.69171,52,"MMP","19_0503","A"
"AMMPPP",125.2643,17.2325,52,"MPP","19_0503","A"
"APPPPM",117.7109,16.80316,52,"PPP","19_0503","A"
"APPPMM",116.4367,17.29242,52,"PPM","19_0503","A"
"APMPMP",118.3577,16.57438,52,"MPM","19_0503","A"
"BMMMMP",117.084,15.4564,52,"MMM","19_0503","A"
"BMPMPP",112.3124,18.63046,52,"PMP","19_0503","A"
"BPMMPM",119.6109,17.14245,52,"MMP","19_0503","A"
"BMMMMM",120.4206,16.83029,52,"MMM","19_0503","A"
"APMMMM",119.9926,17.7511,52,"MMM","19_0503","A"
"BPPMMM",117.9502,18.47602,52,"PMM","19_0503","A"
"AMMPPM",121.1572,17.2856,52,"MPP","19_0503","A"
"BMMPMP",119.8419,16.7432,52,"MPM","19_0503","A"
"BMPMPP",113.4407,19.72294,52,"PMP","19_0503","A"
"AMMPPP",116.3946,17.54173,52,"MPP","19_0503","A"
"BPPPMP",118.8556,15.88518,52,"PPM","19_0503","A"
"APPMPM",106.5537,21.74957,52,"PMP","19_0503","A"
"BPPPMP",118.2795,14.4961,52,"PPM","19_0503","A"
"BMPPMP",117.7732,15.24208,52,"PPM","19_0503","A"
"AMPPMP",116.8703,14.23705,52,"PPM","19_0503","A"
"BPMPPM",113.6107,16.54452,52,"MPP","19_0503","A"
"AMMMPM",115.7985,15.88153,52,"MMP","19_0503","A"
"APPMPP",113.9825,16.62774,52,"PMP","19_0503","A"
"BPMMPM",95.77691,25.66678,52,"MMP","19_0503","A"
"AMMMMM",128.3845,15.28291,52,"MMM","19_0503","A"
"APPMPM",125.5376,17.96,52,"PMP","19_0503","A"
"APPPPM",120.1015,16.45204,52,"PPP","19_0503","A"
"BMMMPP",110.3864,19.83688,52,"MMP","19_0503","A"
"BMMMMP",118.9655,16.84204,52,"MMM","19_0503","A"
"APMPMP",122.13,15.53573,52,"MPM","19_0503","A"
"APMPPM",116.7195,18.46347,52,"MPP","19_0503","A"
"BMPPMM",123.6786,15.37914,52,"PPM","19_0503","A"
"BMPMMP",120.9344,17.51399,52,"PMM","19_0503","A"
"AMPMMM",116.6338,18.73749,52,"PMM","19_0503","A"
"BMPPMP",123.2808,16.26433,52,"PPM","19_0503","A"
"BPMMPP",115.9818,20.49802,52,"MMP","19_0503","A"
"AMMMPM",115.5738,20.0954,52,"MMP","19_0503","A"
"BPPPMM",120.4844,17.89127,52,"PPM","19_0503","A"
"IPPPPP",119.5143,18.0312,52,"PrPrPr","19_0503","A"
"AMMPPP",115.4588,19.06252,52,"MPP","19_0503","A"
"APMMMM",119.6818,15.97128,52,"MMM","19_0503","A"
"BPMMPM",119.7467,15.72792,52,"MMP","19_0503","A"
"BPPMPP",110.8509,19.6579,52,"PMP","19_0503","A"
"AMPPMP",118.0241,14.60212,52,"PPM","19_0503","A"
"APPPMP",119.9815,13.69175,52,"PPM","19_0503","A"
"BPPMMP",119.0863,15.42479,52,"PMM","19_0503","A"
"APMPPP",117.0503,17.05573,52,"MPP","19_0503","A"
"AMMPPM",122.937,16.27498,52,"MPP","19_0503","A"
"BMPPPM",130.8746,14.72938,52,"PPP","19_0503","A"
"BMPPMP",128.9233,15.94939,52,"PPM","19_0503","A"
"APPMPM",114.6391,19.32277,52,"PMP","19_0503","A"
"AMMMPM",119.1901,17.14556,52,"MMP","19_0503","A"
"BMMMMP",110.8304,19.43737,52,"MMM","19_0503","A"
"BPMPPM",117.5121,17.58406,52,"MPP","19_0503","A"
"BMPPPM",123.1924,15.21424,52,"PPP","19_0503","A"
"APPMMP",113.1934,19.34927,52,"PMM","19_0503","A"
"APMPMP",114.9351,19.76469,52,"MPM","19_0503","A"
"APMPPM",117.448,18.53883,52,"MPP","19_0503","A"
"BMMPPP",119.351,17.94189,52,"MPP","19_0503","A"
"AMPMPP",114.6742,20.12773,52,"PMP","19_0503","A"
"BPPMPM",117.7713,19.21047,52,"PMP","19_0503","A"
"BPPPMP",121.5885,16.12678,52,"PPM","19_0503","A"
"AMPPMM",120.0309,16.28155,52,"PPM","19_0503","A"
"BMMMMM",118.2699,17.52512,52,"MMM","19_0503","A"
"APMMMP",112.6136,19.33902,52,"MMM","19_0503","A"
"BPMPMP",113.2663,18.62509,52,"MPM","19_0503","A"
"BMMMPP",104.7174,20.73664,52,"MMP","19_0503","A"
"BPPPPM",117.307,15.4397,52,"PPP","19_0503","A"
"BPPPMM",119.2898,13.82694,52,"PPM","19_0503","A"
"AMPMPM",112.556,18.67861,52,"PMP","19_0503","A"
"APMPMP",117.3484,17.14668,52,"MPM","19_0503","A"
"AMMMMP",118.3091,17.93635,52,"MMM","19_0503","A"
"APPMPM",124.0419,20.55509,52,"PMP","19_0503","A"
"BMPMPP",123.2273,19.08595,52,"PMP","19_0503","A"
"BPPPPM",121.8383,16.22018,52,"PPP","19_0503","A"
"BPMPMM",117.4107,17.68457,52,"MPM","19_0503","A"
"BPMMPP",89.99228,21.9737,52,"MMP","19_0503","A"
"APMPMM",110.3456,19.57112,52,"MPM","19_0503","A"
"AMMPMP",111.7221,19.95319,52,"MPM","19_0503","A"
"AMPMPP",110.6047,19.66809,52,"PMP","19_0503","A"
"AMPMMM",116.9273,17.46766,52,"PMM","19_0503","A"
"AMPMPP",105.5477,22.85989,52,"PMP","19_0503","A"
"AMPMMP",117.8099,19.07388,52,"PMM","19_0503","A"
"BPPPMP",122.2072,16.69434,52,"PPM","19_0503","A"
"BPMMPM",117.7091,18.25723,52,"MMP","19_0503","A"
"BMMPMM",120.9624,16.87392,52,"MPM","19_0503","A"
"AMMPPM",97.19624,23.85662,52,"MPP","19_0503","A"
"APMMPM",114.8832,18.37618,52,"MMP","19_0503","A"
"BPPPMP",120.3619,14.56062,52,"PPM","19_0503","A"
"BPMPMP",116.8374,16.65759,52,"MPM","19_0503","A"
"AMPPPM",118.5989,14.56348,52,"PPP","19_0503","A"
"APMPPP",116.6991,15.78977,52,"MPP","19_0503","A"
"AMMMMP",118.4509,14.41912,52,"MMM","19_0503","A"
"AMPMPM",115.1146,16.67708,52,"PMP","19_0503","A"
"BPPMMM",119.6642,14.66992,52,"PMM","19_0503","A"
"BMPMMM",113.7058,16.98694,52,"PMM","19_0503","A"
"BPMPPP",128.6465,15.83239,52,"MPP","19_0503","A"
"BMMPPP",125.6799,20.73837,52,"MPP","19_0503","A"
"APMMPP",114.3003,19.33079,52,"MMP","19_0503","A"
"BPPMMM",118.7043,16.84315,52,"PMM","19_0503","A"
"BMMMMP",111.948,18.38878,52,"MMM","19_0503","A"
"AMMMMP",115.2634,16.70991,52,"MMM","19_0503","A"
"BMPPPM",119.2726,16.61507,52,"PPP","19_0503","A"
"APPPPM",120.1267,16.37077,52,"PPP","19_0503","A"
"APPPMM",118.9143,16.68771,52,"PPM","19_0503","A"
"IPPPPP",117.657,18.18929,52,"PrPrPr","19_0503","A"
"AMPMPM",112.6953,20.85845,52,"PMP","19_0503","A"
"BMMMMM",115.5687,18.34803,52,"MMM","19_0503","A"
"BPMPMP",113.6017,18.68792,52,"MPM","19_0503","A"
"AMPMPP",97.43769,23.99127,52,"PMP","19_0503","A"
"BPPPPM",119.58,16.94498,52,"PPP","19_0503","A"
"APMPMM",117.4145,17.47897,52,"MPM","19_0503","A"
"AMMMMP",119.5435,15.8149,52,"MMM","19_0503","A"
"APMPMP",112.9868,18.73552,52,"MPM","19_0503","A"
"IPPPPP",118.4964,14.43556,52,"PrPrPr","19_0503","A"
"BPPMMP",118.562,14.62897,52,"PMM","19_0503","A"
"AMMMPM",117.7015,15.99745,52,"MMP","19_0503","A"
"BMMMPM",116.6457,16.1953,52,"MMP","19_0503","A"
"BPPPMP",119.0565,13.88237,52,"PPM","19_0503","A"
"AMPPPP",122.7171,14.03064,52,"PPP","19_0503","A"
"BMMMMM",129.1593,15.34068,52,"MMM","19_0503","A"
"AMMPMP",126.1206,16.24894,52,"MPM","19_0503","A"
"BMPPMP",121.6336,15.04706,52,"PPM","19_0503","A"
"BPPMPM",113.5296,18.47004,52,"PMP","19_0503","A"
"AMMPPP",117.5302,16.71615,52,"MPP","19_0503","A"
"BMMPMM",107.5611,19.00335,52,"MPM","19_0503","A"
"APMMPM",116.1916,17.74919,52,"MMP","19_0503","A"
"AMMMMM",116.2057,18.16039,52,"MMM","19_0503","A"
"BPPMMM",123.6901,14.55184,52,"PMM","19_0503","A"
"BPMMMP",117.5316,18.7823,52,"MMM","19_0503","A"
"AMPMMP",118.0918,18.46033,52,"PMM","19_0503","A"
"BMPMPM",111.1459,20.52079,52,"PMP","19_0503","A"
"AMMMPM",112.2184,21.33942,52,"MMP","19_0503","A"
"AMPMMM",117.1876,18.11522,52,"PMM","19_0503","A"
"BPMPPM",118.6446,17.41148,52,"MPP","19_0503","A"
"BPPMMM",114.4407,17.65845,52,"PMM","19_0503","A"
"APPPMP",119.3552,15.63785,52,"PPM","19_0503","A"
"AMMPMM",116.2746,16.04155,52,"MPM","19_0503","A"
"BPPPPM",116.4111,15.65184,52,"PPP","19_0503","A"
"BPPMMP",120.3449,14.27115,52,"PMM","19_0503","A"
"AMMMMP",118.5049,15.011,52,"MMM","19_0503","A"
"APPMPP",105.8901,20.28715,52,"PMP","19_0503","A"
"APMMMP",119.0838,14.95137,52,"MMM","19_0503","A"
"BPPMMP",118.6706,17.57181,52,"PMM","19_0503","A"
"BMPPPM",133.1966,15.18479,52,"PPP","19_0503","A"
"BMPPPP",125.5705,17.99112,52,"PPP","19_0503","A"
"BPPPMM",121.3559,15.89653,52,"PPM","19_0503","A"
"BMMMPM",112.5898,18.07158,52,"MMP","19_0503","A"
"APMPPP",115.7376,16.93751,52,"MPP","19_0503","A"
"APPMMP",117.2057,16.45861,52,"PMM","19_0503","A"
"AMPMPM",114.5055,18.39332,52,"PMP","19_0503","A"
"APMPMM",119.6447,16.55804,52,"MPM","19_0503","A"
"BMMMMP",92.02515,21.21373,52,"MMM","19_0503","A"
"BMPMPM",100.3182,20.6604,52,"PMP","19_0503","A"
"BPMPMP",117.5354,18.17878,52,"MPM","19_0503","A"
"BPMPMP",119.5716,17.787,52,"MPM","19_0503","A"
"BMPMMM",120.2874,16.69506,52,"PMM","19_0503","A"
"APPPPM",120.2918,16.59773,52,"PPP","19_0503","A"
"AMMPPP",119.4301,16.26546,52,"MPP","19_0503","A"
"AMMMMP",116.7692,17.24308,52,"MMM","19_0503","A"
"APPMPM",118.614,15.79018,52,"PMP","19_0503","A"
"IPPPPP",120.1585,16.12257,52,"PrPrPr","19_0503","A"
"APMPPP",115.7575,16.35076,52,"MPP","19_0503","A"
"IPPPPP",121.0528,14.98171,52,"PrPrPr","19_0503","A"
"BMPMMM",122.2979,15.06085,52,"PMM","19_0503","A"
"IPPPPP",120.9831,15.2188,52,"PrPrPr","19_0503","A"
"APPPPM",121.3334,15.32327,52,"PPP","19_0503","A"
"IPPPPP",123.2988,14.43288,52,"PrPrPr","19_0503","A"
"BMMMMP",131.6688,16.2277,52,"MMM","19_0503","A"
"BPPMPP",123.8346,16.89349,52,"PMP","19_0503","A"
"APPMPM",116.0854,18.23512,52,"PMP","19_0503","A"
"APMMMM",121.4994,15.32183,52,"MMM","19_0503","A"
"IPMMMP",118.9391,15.52719,52,"MMM","19_0503","A"
"AMMPMM",113.2912,18.55479,52,"MPM","19_0503","A"
"BPPPMP",121.1367,15.25672,52,"PPM","19_0503","A"
"IPPPPP",121.7755,15.42558,52,"PrPrPr","19_0503","A"
"APMPPM",118.3716,16.39182,52,"MPP","19_0503","A"
"IPPPPP",121.6922,15.95259,52,"PrPrPr","19_0503","A"
"APPPPM",122.6513,15.4512,52,"PPP","19_0503","A"
"IPPPPP",120.4415,17.38627,52,"PrPrPr","19_0503","A"
"BMPMPM",106.6452,21.77435,52,"PMP","19_0503","A"
"APPMPP",121.6203,15.24363,52,"PMP","19_0503","A"
"BPMMMP",121.1643,15.63957,52,"MMM","19_0503","A"
"BMPPMP",119.2876,15.68485,52,"PPM","19_0503","A"
"AMMPMP",118.0597,15.79876,52,"MPM","19_0503","A"
"APMPMM",118.1462,16.10998,52,"MPM","19_0503","A"
"IPPPPP",119.4781,15.26942,52,"PrPrPr","19_0503","A"
"AMPMPP",117.3239,16.24224,52,"PMP","19_0503","A"
"AMMMPM",115.2972,18.14709,52,"MMP","19_0503","A"
"BPPPMM",122.1562,14.55644,52,"PPM","19_0503","A"
"AMPMMM",119.058,17.03996,52,"PMM","19_0503","A"
"APMPMM",123.3499,16.46231,52,"MPM","19_0503","A"
"BPMPMP",131.0127,17.98922,52,"MPM","19_0503","A"
"BPMMPM",122.3948,14.86332,52,"MMP","19_0503","A"
"BPPPMM",120.9008,15.07256,52,"PPM","19_0503","A"
"APPPMP",119.0535,15.9199,52,"PPM","19_0503","A"
"APMMPP",118.3865,16.29413,52,"MMP","19_0503","A"
"BMPMMP",118.5515,15.65695,52,"PMM","19_0503","A"
"AMPMMM",117.8204,15.45649,52,"PMM","19_0503","A"
"AMMPPM",99.66411,21.01126,52,"MPP","19_0503","A"
"BMMPPP",120.437,15.56214,52,"MPP","19_0503","A"
"AMMMPM",99.17319,22.33311,52,"MMP","19_0503","A"
"APPMMP",116.0499,18.3829,52,"PMM","19_0503","A"
"BPPMMP",116.317,17.21582,52,"PMM","19_0503","A"
"BPPMMP",116.6989,17.09538,52,"PMM","19_0503","A"
"BPMPPM",116.0621,17.59608,52,"MPP","19_0503","A"
"BMMPPM",115.209,17.35772,52,"MPP","19_0503","A"
"AMPPMP",118.7755,14.69655,52,"PPM","19_0503","A"
"AMMPPM",113.2457,17.52747,52,"MPP","19_0503","A"
"BMMPMP",115.3967,17.44081,52,"MPM","19_0503","A"
"APMPMP",117.5815,15.01488,52,"MPM","19_0503","A"
"AMMMMP",115.2303,16.70661,52,"MMM","19_0503","A"
"BPPMPM",110.6977,20.14585,52,"PMP","19_0503","A"
"APPMPM",108.3984,21.67694,52,"PMP","19_0503","A"
"AMPMPP",115.3392,19.15769,52,"PMP","19_0503","A"
"BPPPPM",123.39,17.23877,52,"PPP","19_0503","A"
"BMMPMM",128.2166,19.72152,52,"MPM","19_0503","A"
"IPPPPP",124.47,16.19515,52,"PrPrPr","19_0503","A"
"IPPPPP",110.1244,20.70471,52,"PrPrPr","19_0503","A"
"BPMMPM",90.27365,22.09629,52,"MMP","19_0503","A"
"IMPPPM",113.0759,18.69042,52,"PPP","19_0503","A"
"AMMMMM",115.6903,17.75492,52,"MMM","19_0503","A"
"BPPPMP",121.272,14.36871,52,"PPM","19_0503","A"
"AMMPMM",101.9916,20.14628,52,"MPM","19_0503","A"
"APMPPP",119.151,16.12529,52,"MPP","19_0503","A"
"BMMPPM",109.3557,20.08896,52,"MPP","19_0503","A"
"AMMMMP",119.2063,16.0492,52,"MMM","19_0503","A"
"BPPMPP",100.5842,23.11302,52,"PMP","19_0503","A"
"APMPPP",117.1594,17.54526,52,"MPP","19_0503","A"
"APMMMM",118.9626,16.39253,52,"MMM","19_0503","A"
"BMPMPM",117.6083,17.14157,52,"PMP","19_0503","A"
"AMPPPP",117.1283,13.80517,52,"PPP","19_0503","A"
"BPPPMM",116.3349,15.24288,52,"PPM","19_0503","A"
"BMMPMM",115.1394,16.36423,52,"MPM","19_0503","A"
"BMPPMM",118.0345,14.76468,52,"PPM","19_0503","A"
"BPPPPM",119.5229,15.14007,52,"PPP","19_0503","A"
"IPPPPP",119.075,14.82493,52,"PrPrPr","19_0503","A"
"AMPMPP",110.6799,20.89925,52,"PMP","19_0503","A"
"APMMMM",120.8965,15.12824,52,"MMM","19_0503","A"
"APMMMP",122.2017,16.30232,52,"MMM","19_0503","A"
"AMMMPP",126.0765,19.36018,52,"MMP","19_0503","A"
"BMPPMM",120.1078,17.40846,52,"PPM","19_0503","A"
"BMPMMP",117.9287,15.45892,52,"PMM","19_0503","A"
"APMMMM",115.5644,16.19577,52,"MMM","19_0503","A"
"APPPPM",115.3701,17.33391,52,"PPP","19_0503","A"
"APMMPP",81.36606,22.58632,52,"MMP","19_0503","A"
"BPMPMP",117.4354,15.53749,52,"MPM","19_0503","A"
"BMPPPP",119.6059,14.33711,52,"PPP","19_0503","A"
"AMMMPM",106.9105,21.20232,52,"MMP","19_0503","A"
"AMMMPM",118.3142,16.52021,52,"MMP","19_0503","A"
"BMPPPM",118.6191,14.30544,52,"PPP","19_0503","A"
"BPPPMM",116.7444,14.41331,52,"PPM","19_0503","A"
"BMMPPP",117.0701,16.37793,52,"MPP","19_0503","A"
"AMPMMP",118.2131,15.09404,52,"PMM","19_0503","A"
"APPMMM",111.2514,19.36057,52,"PMM","19_0503","A"
"BPMPPP",116.6636,17.4767,52,"MPP","19_0503","A"
"APMMMP",119.288,15.0916,52,"MMM","19_0503","A"
"BPMMMP",118.2811,13.79923,52,"MMM","19_0503","A"
"APMMPM",97.88742,23.2466,52,"MMP","19_0503","A"
"BPPMPM",113.3216,16.41955,52,"PMP","19_0503","A"
"BMMMPM",113.7817,17.06954,52,"MMP","19_0503","A"
"AMMPPP",115.776,15.80767,52,"MPP","19_0503","A"
"BPPPMP",118.8086,13.64583,52,"PPM","19_0503","A"
"AMPPMM",120.7592,16.03986,52,"PPM","19_0503","A"
"AMPPMP",126.2099,16.58111,52,"PPM","19_0503","A"
"APMMPM",104.0759,13.43308,52,"MMP","19_0503","A"
"AMPPMM",117.008,14.50331,52,"PPM","19_0503","A"
"BPMPMP",111.1648,13.98775,52,"MPM","19_0503","A"
"APMMPP",101.0542,16.86405,52,"MMP","19_0503","A"
"BMPPMP",104.2302,14.5228,52,"PPM","19_0503","A"
"BMPMMP",104.5035,14.03904,52,"PMM","19_0503","A"
"BPMPMM",103.7841,14.71901,52,"MPM","19_0503","A"
"BPMPPM",100.9001,15.44099,52,"MPP","19_0503","A"
"BMMMPM",104.624,14.60508,52,"MMP","19_0503","A"
"BMPMPM",103.4187,15.10336,52,"PMP","19_0503","A"
"APPPMP",101.4669,13.3608,52,"PPM","19_0503","A"
"BPPPPM",96.68717,12.92598,52,"PPP","19_0503","A"
"BPPMPP",99.66082,17.05289,52,"PMP","19_0503","A"
"APMPMP",104.0435,14.03109,52,"MPM","19_0503","A"
"IPPPPP",109.1202,13.34897,52,"PrPrPr","19_0503","A"
"AMMMMP",111.9952,15.84794,52,"MMM","19_0503","A"
"AMMPMM",106.8898,15.81841,52,"MPM","19_0503","A"
"BMPMPP",110.5267,15.38289,52,"PMP","19_0503","A"
"APMMMM",111.8433,13.01391,52,"MMM","19_0503","A"
"AMPPMM",108.2675,13.13436,52,"PPM","19_0503","A"
"BMPMMP",112.3206,12.67046,52,"PMM","19_0503","A"
"APMMMM",112.9528,14.60756,52,"MMM","19_0503","A"
"IPPPPP",116.951,13.22744,52,"PrPrPr","19_0503","A"
"BPMPPP",118.1654,13.34604,52,"MPP","19_0503","A"
"APPMPM",123.7018,15.96504,52,"PMP","19_0503","A"
"BPPMMP",121.0517,15.01697,52,"PMM","19_0503","A"
"BMMMPP",120.3409,17.78077,52,"MMP","19_0503","A"
"AMMPPM",119.0041,17.69707,52,"MPP","19_0503","A"
"APMPMP",121.3557,16.27306,52,"MPM","19_0503","A"
"BMMMMM",123.3605,14.4927,52,"MMM","19_0503","A"
"BMPPMM",119.6053,14.47699,52,"PPM","19_0503","A"
"IPPPPP",119.7009,15.58117,52,"PrPrPr","19_0503","A"
"AMPMMM",120.8437,14.41778,52,"PMM","19_0503","A"
"AMMMMM",122.9776,15.12604,52,"MMM","19_0503","A"
"BPMMPP",120.296,19.35712,52,"MMP","19_0503","A"
"BMMPPP",119.4399,19.11916,52,"MPP","19_0503","A"
"BPPMMM",122.6197,15.48403,52,"PMM","19_0503","A"
"AMPMPM",121.9348,14.9494,52,"PMP","19_0503","A"
"AMMPPP",124.2192,16.22284,52,"MPP","19_0503","A"
"BPPMMM",122.4875,17.76958,52,"PMM","19_0503","A"
"BPMMPM",120.5693,17.17561,52,"MMP","19_0503","A"
"BPPMPM",111.8052,18.45888,52,"PMP","19_0503","A"
"AMPPMP",118.5254,15.24471,52,"PPM","19_0503","A"
"BMMPPP",122.3679,14.82698,52,"MPP","19_0503","A"
"BPPMMP",113.7278,16.48193,52,"PMM","19_0503","A"
"APMMMP",121.8136,14.08379,52,"MMM","19_0503","A"
"AMMPPM",119.7512,13.91642,52,"MPP","19_0503","A"
"AMPPMM",120.6218,13.8206,52,"PPM","19_0503","A"
"BMMPPM",122.6407,14.92281,52,"MPP","19_0503","A"
"BPPPMM",120.0386,14.91731,52,"PPM","19_0503","A"
"BMPMMP",116.1986,17.22172,52,"PMM","19_0503","A"
"AMMPMP",121.4616,14.7065,52,"MPM","19_0503","A"
"APPMPP",111.2542,19.40636,52,"PMP","19_0503","A"
"BMPMPM",121.4332,15.91289,52,"PMP","19_0503","A"
"APMPMM",118.1844,16.36642,52,"MPM","19_0503","A"
"APMMPP",116.0517,16.68096,52,"MMP","19_0503","A"
"AMMMPP",118.5575,16.06812,52,"MMP","19_0503","A"
"AMPPMM",120.0875,15.90198,52,"PPM","19_0503","A"
"BPPMPM",121.0018,15.89934,52,"PMP","19_0503","A"
"AMMMPP",68.35384,28.64688,52,"MMP","19_0503","A"
"APPPMM",121.3973,16.30586,52,"PPM","19_0503","A"
"BPPMMM",120.1435,16.04648,52,"PMM","19_0503","A"
"BMMPMP",116.7089,19.03373,52,"MPM","19_0503","A"
"BPMPPP",109.3648,22.46501,52,"MPP","19_0503","A"
"BMPMPP",103.9589,20.43001,52,"PMP","19_0503","A"
"BMPMMM",106.1652,18.60584,52,"PMM","19_0503","A"
"APMPMM",123.374,15.41451,52,"MPM","19_0503","A"
"BPMPMP",113.9959,17.39301,52,"MPM","19_0503","A"
"APMPPM",117.5856,17.46718,52,"MPP","19_0503","A"
