"Gene","K","l","Day","LeuLysMet","pH_day","A"
"AMPPMM",122.53504,14.79822,42,"PPM","19_0503","A"
"BMPMMP",121.60536,14.15892,42,"PMM","19_0503","A"
"APMMMM",123.42161,14.65513,42,"MMM","19_0503","A"
"IPPPPP",122.38879,12.27047,42,"PrPrPr","19_0503","A"
"BPMPPP",130.26705,14.92249,42,"MPP","19_0503","A"
"APPMPM",118.75454,17.98363,42,"PMP","19_0503","A"
"BPPMMP",122.82454,12.44625,42,"PMM","19_0503","A"
"BMMMPP",112.00894,18.36028,42,"MMP","19_0503","A"
"AMMPPM",117.33225,16.13147,42,"MPP","19_0503","A"
"APMPMP",115.25591,14.66876,42,"MPM","19_0503","A"
"BMMMMM",118.5146,12.31811,42,"MMM","19_0503","A"
"BMPPMM",114.226,12.78041,42,"PPM","19_0503","A"
"IPPPPP",117.28883,14.80651,42,"PrPrPr","19_0503","A"
"AMPMMM",117.85019,13.58308,42,"PMM","19_0503","A"
"AMMMMM",118.94746,14.68755,42,"MMM","19_0503","A"
"BPMMPP",106.81002,19.27451,42,"MMP","19_0503","A"
"BMMPPP",117.07124,16.51712,42,"MPP","19_0503","A"
"BPPMMM",113.70248,15.91729,42,"PMM","19_0503","A"
"AMPMPM",119.32112,15.87797,42,"PMP","19_0503","A"
"AMMPPP",117.25837,14.34082,42,"MPP","19_0503","A"
"BPPMMM",119.3445,14.90813,42,"PMM","19_0503","A"
"BPMMPM",116.02301,13.48189,42,"MMP","19_0503","A"
"BPPMPM",111.77842,15.58804,42,"PMP","19_0503","A"
"AMPPMP",113.27927,16.77939,42,"PPM","19_0503","A"
"BMMPPP",119.23337,14.48964,42,"MPP","19_0503","A"
"BPPMMP",114.78225,16.91139,42,"PMM","19_0503","A"
"APMMMP",111.42512,18.76168,42,"MMM","19_0503","A"
"AMMPPM",113.27627,13.52382,42,"MPP","19_0503","A"
"AMPPMM",116.5162,14.36956,42,"PPM","19_0503","A"
"BMMPPM",120.9426,16.59672,42,"MPP","19_0503","A"
"BPPPMM",118.63334,13.29092,42,"PPM","19_0503","A"
"BMPMMP",117.54515,13.93899,42,"PMM","19_0503","A"
"AMMPMP",122.15864,13.341,42,"MPM","19_0503","A"
"APPMPP",117.95317,14.10174,42,"PMP","19_0503","A"
"BMPMPM",112.43424,16.70278,42,"PMP","19_0503","A"
"APMPMM",116.71616,14.03703,42,"MPM","19_0503","A"
"APMMPP",119.83898,13.67776,42,"MMP","19_0503","A"
"AMMMPP",119.66847,14.6385,42,"MMP","19_0503","A"
"AMPPMM",118.87797,13.36106,42,"PPM","19_0503","A"
"BPPMPM",111.03914,18.77904,42,"PMP","19_0503","A"
"AMMMPP",117.91686,15.54282,42,"MMP","19_0503","A"
"APPPMM",115.93169,16.92629,42,"PPM","19_0503","A"
"BPPMMM",118.80994,15.2823,42,"PMM","19_0503","A"
"BMMPMP",115.37209,15.44315,42,"MPM","19_0503","A"
"BPMPPP",116.89485,15.11797,42,"MPP","19_0503","A"
"BMPMPP",117.78116,15.07532,42,"PMP","19_0503","A"
"BMPMMM",120.61261,13.21124,42,"PMM","19_0503","A"
"APMPMM",114.96783,14.8877,42,"MPM","19_0503","A"
"BPMPMP",114.97508,14.52878,42,"MPM","19_0503","A"
"APMPPM",109.9488,18.3581,42,"MPP","19_0503","A"
"AMPMPP",122.9273,12.52355,42,"PMP","19_0503","A"
"BMPMMP",117.60972,16.1001,42,"PMM","19_0503","A"
"APMPPM",124.27798,13.95312,42,"MPP","19_0503","A"
"BMPMPP",119.64786,18.79179,42,"PMP","19_0503","A"
"AMMPPM",115.57308,16.42661,42,"MPP","19_0503","A"
"BPMPMM",102.88037,18.46867,42,"MPM","19_0503","A"
"AMPMMP",81.00165,18.89969,42,"PMM","19_0503","A"
"APMPMM",117.99765,15.24483,42,"MPM","19_0503","A"
"BPMPPM",109.62032,18.85182,42,"MPP","19_0503","A"
"IPPMPP",115.01311,17.17307,42,"PMP","19_0503","A"
"BPPMMP",119.11689,13.13689,42,"PMM","19_0503","A"
"AMPMPP",94.84689,19.23871,42,"PMP","19_0503","A"
"BPPMPP",96.21259,19.35153,42,"PMP","19_0503","A"
"BPPPMP",118.91028,13.02091,42,"PPM","19_0503","A"
"AMMMMM",118.8528,14.27164,42,"MMM","19_0503","A"
"BMMPMM",117.15342,16.05783,42,"MPM","19_0503","A"
"APMPPM",115.64238,15.78675,42,"MPP","19_0503","A"
"APMMPM",110.40943,20.5946,42,"MMP","19_0503","A"
"BMPPMP",114.36459,19.15426,42,"PPM","19_0503","A"
"BPMPMP",109.60662,17.79105,42,"MPM","19_0503","A"
"BPMMMM",117.45259,13.37879,42,"MMM","19_0503","A"
"APMPPP",113.69505,15.28705,42,"MPP","19_0503","A"
"IPPPPP",112.27094,16.55457,42,"PrPrPr","19_0503","A"
"AMPMPM",116.46295,15.33218,42,"PMP","19_0503","A"
"AMMMMM",104.2177,17.01105,42,"MMM","19_0503","A"
"BMPMMM",96.19671,19.41611,42,"PMM","19_0503","A"
"AMPPPP",123.72175,17.27326,42,"PPP","19_0503","A"
"BMPPMP",123.15048,17.72157,42,"PPM","19_0503","A"
"BPPMPM",119.26167,15.3296,42,"PMP","19_0503","A"
"APMMMM",111.75719,14.93326,42,"MMM","19_0503","A"
"APMPMP",110.2307,16.84731,42,"MPM","19_0503","A"
"AMMPPM",116.2931,16.06245,42,"MPP","19_0503","A"
"BMMPMM",113.33282,16.10667,42,"MPM","19_0503","A"
"BPPMPP",114.50061,19.19904,42,"PMP","19_0503","A"
"AMPMPM",91.66084,20.24002,42,"PMP","19_0503","A"
"BPMMPM",89.02756,19.92755,42,"MMP","19_0503","A"
"AMPMMP",87.78109,20.11627,42,"PMM","19_0503","A"
"AMMPPP",119.51342,14.29737,42,"MPP","19_0503","A"
"APMPPM",117.97403,16.5821,42,"MPP","19_0503","A"
"BMPPMP",121.36245,14.67414,42,"PPM","19_0503","A"
"BMMMMM",113.95575,18.35048,42,"MMM","19_0503","A"
"APPMMM",116.92715,16.12949,42,"PMM","19_0503","A"
"IPPPPP",118.46874,14.99416,42,"PrPrPr","19_0503","A"
"BPMMMM",95.78755,18.53901,42,"MMM","19_0503","A"
"APPPMP",116.8603,14.5472,42,"PPM","19_0503","A"
"APMPPM",113.99825,17.2841,42,"MPP","19_0503","A"
"BMPPMP",119.06059,15.18053,42,"PPM","19_0503","A"
"BMPPMP",115.98886,16.3823,42,"PPM","19_0503","A"
"AMMMPM",112.89136,18.63742,42,"MMP","19_0503","A"
"AMPMPP",120.69957,15.09186,42,"PMP","19_0503","A"
"BPMMPM",127.1393,15.21825,42,"MMP","19_0503","A"
"AMMPPP",121.91189,16.26833,42,"MPP","19_0503","A"
"APPPPM",118.63518,16.47876,42,"PPP","19_0503","A"
"APPPMM",117.94174,14.93443,42,"PPM","19_0503","A"
"APMPMP",120.88741,13.93878,42,"MPM","19_0503","A"
"BMMMMP",114.28291,17.79153,42,"MMM","19_0503","A"
"BMPMPP",116.05645,16.31424,42,"PMP","19_0503","A"
"BPMMPM",123.70111,15.04439,42,"MMP","19_0503","A"
"BMMMMM",123.739,15.01695,42,"MMM","19_0503","A"
"APMMMM",122.53481,15.35298,42,"MMM","19_0503","A"
"BPPMMM",121.48017,15.65795,42,"PMM","19_0503","A"
"AMMPPM",120.1876,16.57988,42,"MPP","19_0503","A"
"BMMPMP",109.34971,20.11612,42,"MPM","19_0503","A"
"BMPMPP",118.46105,17.19585,42,"PMP","19_0503","A"
"AMMPPP",120.16662,16.0459,42,"MPP","19_0503","A"
"BPPPMP",121.39416,15.32783,42,"PPM","19_0503","A"
"APPMPM",117.46246,17.39762,42,"PMP","19_0503","A"
"BPPPMP",116.80674,16.65026,42,"PPM","19_0503","A"
"BMPPMP",116.80786,16.06984,42,"PPM","19_0503","A"
"AMPPMP",116.3315,14.15762,42,"PPM","19_0503","A"
"BPMPPM",116.55146,15.17289,42,"MPP","19_0503","A"
"AMMMPM",111.73719,18.86877,42,"MMP","19_0503","A"
"APPMPP",113.49199,16.3168,42,"PMP","19_0503","A"
"BPMMPM",115.52111,17.85613,42,"MMP","19_0503","A"
"AMMMMM",130.28803,14.53818,42,"MMM","19_0503","A"
"APPMPM",124.46924,17.36707,42,"PMP","19_0503","A"
"APPPPM",123.68357,14.75329,42,"PPP","19_0503","A"
"BMMMPP",118.36565,16.84488,42,"MMP","19_0503","A"
"BMMMMP",123.86841,13.29861,42,"MMM","19_0503","A"
"APMPMP",114.30025,18.8018,42,"MPM","19_0503","A"
"APMPPM",121.60803,17.16453,42,"MPP","19_0503","A"
"BMPPMM",124.67138,14.8297,42,"PPM","19_0503","A"
"BMPMMP",123.71538,15.38962,42,"PMM","19_0503","A"
"AMPMMM",126.59021,14.95044,42,"PMM","19_0503","A"
"BMPPMP",125.44367,14.46053,42,"PPM","19_0503","A"
"BPMMPP",120.89218,17.63253,42,"MMP","19_0503","A"
"AMMMPM",99.32846,20.34039,42,"MMP","19_0503","A"
"BPPPMM",123.30277,15.62222,42,"PPM","19_0503","A"
"IPPPPP",122.66751,14.76457,42,"PrPrPr","19_0503","A"
"AMMPPP",117.11823,17.27011,42,"MPP","19_0503","A"
"APMMMM",122.64827,15.78846,42,"MMM","19_0503","A"
"BPMMPM",109.35088,20.25513,42,"MMP","19_0503","A"
"BPPMPP",123.24552,14.15136,42,"PMP","19_0503","A"
"AMPPMP",120.25867,14.54416,42,"PPM","19_0503","A"
"APPPMP",120.97505,13.83794,42,"PPM","19_0503","A"
"BPPMMP",121.14596,14.25436,42,"PMM","19_0503","A"
"APMPPP",117.20261,16.84031,42,"MPP","19_0503","A"
"AMMPPM",124.9389,15.02854,42,"MPP","19_0503","A"
"BMPPPM",132.36762,14.59132,42,"PPP","19_0503","A"
"BMPPMP",129.30702,17.70783,42,"PPM","19_0503","A"
"APPMPM",117.34783,20.67452,42,"PMP","19_0503","A"
"AMMMPM",125.15854,14.91052,42,"MMP","19_0503","A"
"BMMMMP",119.85078,16.79767,42,"MMM","19_0503","A"
"BPMPPM",125.56089,15.1635,42,"MPP","19_0503","A"
"BMPPPM",128.31605,14.86943,42,"PPP","19_0503","A"
"APPMMP",116.38174,13.98804,42,"PMM","19_0503","A"
"APMPMP",121.1809,16.76383,42,"MPM","19_0503","A"
"APMPPM",124.03909,16.28177,42,"MPP","19_0503","A"
"BMMPPP",116.68006,19.45293,42,"MPP","19_0503","A"
"AMPMPP",119.88936,18.00727,42,"PMP","19_0503","A"
"BPPMPM",125.06886,15.32297,42,"PMP","19_0503","A"
"BPPPMP",124.94439,14.78254,42,"PPM","19_0503","A"
"AMPPMM",122.75124,15.80905,42,"PPM","19_0503","A"
"BMMMMM",120.34686,16.85677,42,"MMM","19_0503","A"
"APMMMP",111.24065,18.65094,42,"MMM","19_0503","A"
"BPMPMP",113.83422,18.4837,42,"MPM","19_0503","A"
"BMMMPP",114.10405,17.42251,42,"MMP","19_0503","A"
"BPPPPM",121.32555,14.89015,42,"PPP","19_0503","A"
"BPPPMM",120.21616,15.12735,42,"PPM","19_0503","A"
"AMPMPM",115.66812,18.37192,42,"PMP","19_0503","A"
"APMPMP",122.26294,15.09102,42,"MPM","19_0503","A"
"AMMMMP",122.49591,16.20793,42,"MMM","19_0503","A"
"APPMPM",131.55711,18.73444,42,"PMP","19_0503","A"
"BMPMPP",125.97026,18.19207,42,"PMP","19_0503","A"
"BPPPPM",126.74169,13.53013,42,"PPP","19_0503","A"
"BPMPMM",122.3642,16.51324,42,"MPM","19_0503","A"
"BPMMPP",93.5639,21.50288,42,"MMP","19_0503","A"
"APMPMM",117.97028,18.29606,42,"MPM","19_0503","A"
"AMMPMP",120.6028,17.06533,42,"MPM","19_0503","A"
"AMPMPP",112.08252,20.73108,42,"PMP","19_0503","A"
"AMPMMM",122.4286,15.85171,42,"PMM","19_0503","A"
"AMPMPP",121.67963,17.11154,42,"PMP","19_0503","A"
"AMPMMP",124.64587,15.61579,42,"PMM","19_0503","A"
"BPPPMP",125.16585,14.69544,42,"PPM","19_0503","A"
"BPMMPM",122.44544,17.26984,42,"MMP","19_0503","A"
"BMMPMM",121.88662,16.66081,42,"MPM","19_0503","A"
"AMMPPM",120.63387,15.87911,42,"MPP","19_0503","A"
"APMMPM",118.7515,16.12284,42,"MMP","19_0503","A"
"BPPPMP",122.7532,13.67687,42,"PPM","19_0503","A"
"BPMPMP",117.90185,16.29823,42,"MPM","19_0503","A"
"AMPPPM",122.17392,14.36499,42,"PPP","19_0503","A"
"APMPPP",120.44409,14.99098,42,"MPP","19_0503","A"
"AMMMMP",122.96576,14.20261,42,"MMM","19_0503","A"
"AMPMPM",119.3477,16.34118,42,"PMP","19_0503","A"
"BPPMMM",123.69914,14.32841,42,"PMM","19_0503","A"
"BMPMMM",123.63392,16.02991,42,"PMM","19_0503","A"
"BPMPPP",133.0233,15.06606,42,"MPP","19_0503","A"
"BMMPPP",120.2184,22.12191,42,"MPP","19_0503","A"
"APMMPP",119.08923,18.2935,42,"MMP","19_0503","A"
"BPPMMM",124.45539,13.3637,42,"PMM","19_0503","A"
"BMMMMP",122.04506,13.71772,42,"MMM","19_0503","A"
"AMMMMP",122.12287,15.11519,42,"MMM","19_0503","A"
"BMPPPM",124.91323,14.11898,42,"PPP","19_0503","A"
"APPPPM",125.70685,13.90717,42,"PPP","19_0503","A"
"APPPMM",122.10376,15.88802,42,"PPM","19_0503","A"
"IPPPPP",122.71216,15.51446,42,"PrPrPr","19_0503","A"
"AMPMPM",118.09513,16.51851,42,"PMP","19_0503","A"
"BMMMMM",118.41525,15.22029,42,"MMM","19_0503","A"
"BPMPMP",115.68139,17.43303,42,"MPM","19_0503","A"
"AMPMPP",117.98421,17.40275,42,"PMP","19_0503","A"
"BPPPPM",119.80964,16.16437,42,"PPP","19_0503","A"
"APMPMM",119.76071,15.99505,42,"MPM","19_0503","A"
"AMMMMP",117.48439,14.91754,42,"MMM","19_0503","A"
"APMPMP",117.42748,17.25291,42,"MPM","19_0503","A"
"IPPPPP",121.63209,14.09717,42,"PrPrPr","19_0503","A"
"BPPMMP",120.8638,15.35733,42,"PMM","19_0503","A"
"AMMMPM",89.96072,19.57388,42,"MMP","19_0503","A"
"BMMMPM",123.56941,15.54588,42,"MMP","19_0503","A"
"BPPPMP",124.04074,14.41708,42,"PPM","19_0503","A"
"AMPPPP",126.15471,14.46957,42,"PPP","19_0503","A"
"BMMMMM",134.14292,14.31054,42,"MMM","19_0503","A"
"AMMPMP",126.2534,17.12949,42,"MPM","19_0503","A"
"BMPPMP",120.31295,16.60894,42,"PPM","19_0503","A"
"BPPMPM",119.7271,15.31139,42,"PMP","19_0503","A"
"AMMPPP",122.00188,14.70079,42,"MPP","19_0503","A"
"BMMPMM",99.01054,18.70589,42,"MPM","19_0503","A"
"APMMPM",120.22472,15.1048,42,"MMP","19_0503","A"
"AMMMMM",122.40649,13.77521,42,"MMM","19_0503","A"
"BPPMMM",119.83512,16.75975,42,"PMM","19_0503","A"
"BPMMMP",120.39434,15.92089,42,"MMM","19_0503","A"
"AMPMMP",122.51017,13.83921,42,"PMM","19_0503","A"
"BMPMPM",115.37004,17.20843,42,"PMP","19_0503","A"
"AMMMPM",111.56631,20.7385,42,"MMP","19_0503","A"
"AMPMMM",118.74509,17.03284,42,"PMM","19_0503","A"
"BPMPPM",119.18432,15.95318,42,"MPP","19_0503","A"
"BPPMMM",119.61197,14.92531,42,"PMM","19_0503","A"
"APPPMP",121.94493,14.63258,42,"PPM","19_0503","A"
"AMMPMM",116.43273,17.47025,42,"MPM","19_0503","A"
"BPPPPM",120.39082,15.03346,42,"PPP","19_0503","A"
"BPPMMP",122.63197,15.41151,42,"PMM","19_0503","A"
"AMMMMP",123.27411,15.07059,42,"MMM","19_0503","A"
"APPMPP",119.18569,17.64945,42,"PMP","19_0503","A"
"APMMMP",121.44489,16.86198,42,"MMM","19_0503","A"
"BPPMMP",121.34886,18.23938,42,"PMM","19_0503","A"
"BMPPPM",133.63487,13.76771,42,"PPP","19_0503","A"
"BMPPPP",127.77758,16.5935,42,"PPP","19_0503","A"
"BPPPMM",120.76846,16.25845,42,"PPM","19_0503","A"
"BMMMPM",123.02144,14.13616,42,"MMP","19_0503","A"
"APMPPP",117.81041,15.56973,42,"MPP","19_0503","A"
"APPMMP",119.67002,14.81477,42,"PMM","19_0503","A"
"AMPMPM",117.84804,15.97105,42,"PMP","19_0503","A"
"APMPMM",110.07061,17.95886,42,"MPM","19_0503","A"
"BMMMMP",62.19601,20.88006,42,"MMM","19_0503","A"
"BMPMPM",115.60182,17.21637,42,"PMP","19_0503","A"
"BPMPMP",120.20971,14.99771,42,"MPM","19_0503","A"
"BPMPMP",120.80334,15.75923,42,"MPM","19_0503","A"
"BMPMMM",32.8717,27.05333,42,"PMM","19_0503","A"
"APPPPM",125.07123,14.52235,42,"PPP","19_0503","A"
"AMMPPP",120.90239,16.76235,42,"MPP","19_0503","A"
"AMMMMP",114.64802,17.92728,42,"MMM","19_0503","A"
"APPMPM",119.3499,16.76365,42,"PMP","19_0503","A"
"IPPPPP",121.2129,15.68683,42,"PrPrPr","19_0503","A"
"APMPPP",120.84868,15.72779,42,"MPP","19_0503","A"
"IPPPPP",123.0197,15.90139,42,"PrPrPr","19_0503","A"
"BMPMMM",89.00592,19.20187,42,"PMM","19_0503","A"
"IPPPPP",116.90922,18.82535,42,"PrPrPr","19_0503","A"
"APPPPM",123.24876,16.19006,42,"PPP","19_0503","A"
"IPPPPP",114.61778,20.22655,42,"PrPrPr","19_0503","A"
"BMMMMP",133.45109,14.6822,42,"MMM","19_0503","A"
"BPPMPP",125.50334,17.61972,42,"PMP","19_0503","A"
"APPMPM",118.44706,18.29325,42,"PMP","19_0503","A"
"APMMMM",124.62593,14.40174,42,"MMM","19_0503","A"
"IPMMMP",123.36003,13.20172,42,"MMM","19_0503","A"
"AMMPMM",117.55481,16.05426,42,"MPM","19_0503","A"
"BPPPMP",121.97132,13.98235,42,"PPM","19_0503","A"
"IPPPPP",122.35976,13.82584,42,"PrPrPr","19_0503","A"
"APMPPM",120.47828,15.15604,42,"MPP","19_0503","A"
"IPPPPP",121.47638,14.71319,42,"PrPrPr","19_0503","A"
"APPPPM",119.34792,14.78869,42,"PPP","19_0503","A"
"IPPPPP",121.28894,15.11347,42,"PrPrPr","19_0503","A"
"BMPMPM",106.88028,18.03962,42,"PMP","19_0503","A"
"APPMPP",123.28486,14.53591,42,"PMP","19_0503","A"
"BPMMMP",121.46415,15.1478,42,"MMM","19_0503","A"
"BMPPMP",122.54141,14.53028,42,"PPM","19_0503","A"
"AMMPMP",119.41585,15.97477,42,"MPM","19_0503","A"
"APMPMM",123.11213,14.99317,42,"MPM","19_0503","A"
"IPPPPP",121.98459,15.30166,42,"PrPrPr","19_0503","A"
"AMPMPP",121.67436,15.93974,42,"PMP","19_0503","A"
"AMMMPM",118.23284,18.84578,42,"MMP","19_0503","A"
"BPPPMM",124.83912,14.70444,42,"PPM","19_0503","A"
"AMPMMM",119.02315,18.00676,42,"PMM","19_0503","A"
"APMPMM",126.24709,16.02151,42,"MPM","19_0503","A"
"BPMPMP",133.77611,15.01445,42,"MPM","19_0503","A"
"BPMMPM",120.59725,19.0744,42,"MMP","19_0503","A"
"BPPPMM",119.09384,16.78611,42,"PPM","19_0503","A"
"APPPMP",118.83752,15.33999,42,"PPM","19_0503","A"
"APMMPP",119.99733,15.46483,42,"MMP","19_0503","A"
"BMPMMP",121.42667,14.33438,42,"PMM","19_0503","A"
"AMPMMM",120.64286,14.74108,42,"PMM","19_0503","A"
"AMMPPM",113.35547,17.23517,42,"MPP","19_0503","A"
"BMMPPP",115.03638,13.94408,42,"MPP","19_0503","A"
"AMMMPM",114.37577,16.45674,42,"MMP","19_0503","A"
"APPMMP",120.405,13.8588,42,"PMM","19_0503","A"
"BPPMMP",117.22279,14.51937,42,"PMM","19_0503","A"
"BPPMMP",118.39175,16.13201,42,"PMM","19_0503","A"
"BPMPPM",121.2933,15.13264,42,"MPP","19_0503","A"
"BMMPPM",119.69726,15.4195,42,"MPP","19_0503","A"
"AMPPMP",122.55292,13.45096,42,"PPM","19_0503","A"
"AMMPPM",113.11379,18.23854,42,"MPP","19_0503","A"
"BMMPMP",112.09883,17.37506,42,"MPM","19_0503","A"
"APMPMP",119.40447,15.00437,42,"MPM","19_0503","A"
"AMMMMP",123.38188,14.4081,42,"MMM","19_0503","A"
"BPPMPM",121.04651,16.54926,42,"PMP","19_0503","A"
"APPMPM",120.39452,16.98701,42,"PMP","19_0503","A"
"AMPMPP",119.17801,18.53713,42,"PMP","19_0503","A"
"BPPPPM",126.15559,15.55683,42,"PPP","19_0503","A"
"BMMPMM",133.30404,14.92061,42,"MPM","19_0503","A"
"IPPPPP",122.22432,15.61572,42,"PrPrPr","19_0503","A"
"IPPPPP",118.92263,16.4841,42,"PrPrPr","19_0503","A"
"BPMMPM",101.39128,21.45896,42,"MMP","19_0503","A"
"IMPPPM",122.5698,14.55415,42,"PPP","19_0503","A"
"AMMMMM",121.97852,15.14151,42,"MMM","19_0503","A"
"BPPPMP",123.14211,13.16616,42,"PPM","19_0503","A"
"AMMPMM",101.03144,18.27881,42,"MPM","19_0503","A"
"APMPPP",118.78087,15.7774,42,"MPP","19_0503","A"
"BMMPPM",116.64883,15.54727,42,"MPP","19_0503","A"
"AMMMMP",121.56525,13.86334,42,"MMM","19_0503","A"
"BPPMPP",117.40877,16.97762,42,"PMP","19_0503","A"
"APMPPP",121.97652,15.49907,42,"MPP","19_0503","A"
"APMMMM",74.55948,21.73902,42,"MMM","19_0503","A"
"BMPMPM",121.16593,15.53223,42,"PMP","19_0503","A"
"AMPPPP",123.56096,14.07326,42,"PPP","19_0503","A"
"BPPPMM",122.05294,14.11129,42,"PPM","19_0503","A"
"BMMPMM",120.10309,15.21523,42,"MPM","19_0503","A"
"BMPPMM",122.24862,14.15778,42,"PPM","19_0503","A"
"BPPPPM",122.41524,13.58884,42,"PPP","19_0503","A"
"IPPPPP",122.57361,13.98922,42,"PrPrPr","19_0503","A"
"AMPMPP",117.783,17.12226,42,"PMP","19_0503","A"
"APMMMM",124.02622,14.67129,42,"MMM","19_0503","A"
"APMMMP",126.45946,15.57047,42,"MMM","19_0503","A"
"AMMMPP",127.70794,18.6468,42,"MMP","19_0503","A"
"BMPPMM",117.14509,14.05237,42,"PPM","19_0503","A"
"BMPMMP",118.29892,14.33469,42,"PMM","19_0503","A"
"APMMMM",117.28039,15.86589,42,"MMM","19_0503","A"
"APPPPM",97.03018,23.98313,42,"PPP","19_0503","A"
"APMMPP",92.08825,24.31235,42,"MMP","19_0503","A"
"BPMPMP",117.06425,15.97196,42,"MPM","19_0503","A"
"BMPPPP",122.52493,13.4565,42,"PPP","19_0503","A"
"AMMMPM",119.255,14.76218,42,"MMP","19_0503","A"
"AMMMPM",105.51679,19.80767,42,"MMP","19_0503","A"
"BMPPPM",119.84763,13.98723,42,"PPP","19_0503","A"
"BPPPMM",120.57482,14.2421,42,"PPM","19_0503","A"
"BMMPPP",120.88696,15.73069,42,"MPP","19_0503","A"
"AMPMMP",99.19795,19.35119,42,"PMM","19_0503","A"
"APPMMM",122.43181,14.14671,42,"PMM","19_0503","A"
"BPMPPP",120.12046,17.06878,42,"MPP","19_0503","A"
"APMMMP",122.29572,14.17232,42,"MMM","19_0503","A"
"BPMMMP",120.26936,14.60933,42,"MMM","19_0503","A"
"APMMPM",116.60345,17.25537,42,"MMP","19_0503","A"
"BPPMPM",117.20753,17.76218,42,"PMP","19_0503","A"
"BMMMPM",118.74991,15.75813,42,"MMP","19_0503","A"
"AMMPPP",118.97041,15.84956,42,"MPP","19_0503","A"
"BPPPMP",122.72476,12.75607,42,"PPM","19_0503","A"
"AMPPMM",123.66447,14.52068,42,"PPM","19_0503","A"
"AMPPMP",130.59678,13.34007,42,"PPM","19_0503","A"
"APMMPM",97.49095,14.588,42,"MMP","19_0503","A"
"AMPPMM",111.23069,13.20614,42,"PPM","19_0503","A"
"BPMPMP",116.27352,14.46289,42,"MPM","19_0503","A"
"APMMPP",114.48895,15.8849,42,"MMP","19_0503","A"
"BMPPMP",116.87323,14.70695,42,"PPM","19_0503","A"
"BMPMMP",118.59849,12.41957,42,"PMM","19_0503","A"
"BPMPMM",119.14337,14.49046,42,"MPM","19_0503","A"
"BPMPPM",120.30152,14.2968,42,"MPP","19_0503","A"
"BMMMPM",117.66091,15.64943,42,"MMP","19_0503","A"
"BMPMPM",116.82412,15.46384,42,"PMP","19_0503","A"
"APPPMP",118.29346,13.26618,42,"PPM","19_0503","A"
"BPPPPM",119.43892,16.17162,42,"PPP","19_0503","A"
"BPPMPP",116.88527,17.86045,42,"PMP","19_0503","A"
"APMPMP",120.07968,13.37845,42,"MPM","19_0503","A"
"IPPPPP",119.94491,14.85959,42,"PrPrPr","19_0503","A"
"AMMMMP",122.49962,14.75155,42,"MMM","19_0503","A"
"AMMPMM",120.71735,14.24007,42,"MPM","19_0503","A"
"BMPMPP",117.02487,15.51314,42,"PMP","19_0503","A"
"APMMMM",121.22728,13.06006,42,"MMM","19_0503","A"
"AMPPMM",117.9395,13.31492,42,"PPM","19_0503","A"
"BMPMMP",117.91932,13.0407,42,"PMM","19_0503","A"
"APMMMM",120.90501,13.67776,42,"MMM","19_0503","A"
"IPPPPP",121.17142,12.99375,42,"PrPrPr","19_0503","A"
"BPMPPP",120.5828,12.07185,42,"MPP","19_0503","A"
"APPMPM",118.70752,14.03037,42,"PMP","19_0503","A"
"BPPMMP",119.08265,12.53662,42,"PMM","19_0503","A"
"BMMMPP",116.70364,16.63266,42,"MMP","19_0503","A"
"AMMPPM",114.43786,16.63545,42,"MPP","19_0503","A"
"APMPMP",116.89114,16.18911,42,"MPM","19_0503","A"
"BMMMMM",115.11905,11.87626,42,"MMM","19_0503","A"
"BMPPMM",116.72564,13.57105,42,"PPM","19_0503","A"
"IPPPPP",115.7758,14.80596,42,"PrPrPr","19_0503","A"
"AMPMMM",120.84789,13.79737,42,"PMM","19_0503","A"
"AMMMMM",121.10646,13.31461,42,"MMM","19_0503","A"
"BPMMPP",107.55682,19.56102,42,"MMP","19_0503","A"
"BMMPPP",116.73845,16.97784,42,"MPP","19_0503","A"
"BPPMMM",121.18249,14.07721,42,"PMM","19_0503","A"
"AMPMPM",116.18908,13.35244,42,"PMP","19_0503","A"
"AMMPPP",121.50466,14.26163,42,"MPP","19_0503","A"
"BPPMMM",107.01782,20.83043,42,"PMM","19_0503","A"
"BPMMPM",118.62063,15.34219,42,"MMP","19_0503","A"
"BPPMPM",114.93052,18.19605,42,"PMP","19_0503","A"
"AMPPMP",117.13388,12.1569,42,"PPM","19_0503","A"
"BMMPPP",119.47145,13.9156,42,"MPP","19_0503","A"
"BPPMMP",114.74615,16.51744,42,"PMM","19_0503","A"
"APMMMP",120.59287,13.33791,42,"MMM","19_0503","A"
"AMMPPM",120.80591,13.27902,42,"MPP","19_0503","A"
"AMPPMM",121.0874,14.43501,42,"PPM","19_0503","A"
"BMMPPM",122.58216,13.93793,42,"MPP","19_0503","A"
"BPPPMM",117.61566,12.79816,42,"PPM","19_0503","A"
"BMPMMP",115.15949,15.11153,42,"PMM","19_0503","A"
"AMMPMP",119.42289,14.55121,42,"MPM","19_0503","A"
"APPMPP",111.50257,19.10082,42,"PMP","19_0503","A"
"BMPMPM",119.03615,13.60126,42,"PMP","19_0503","A"
"APMPMM",117.58029,15.67923,42,"MPM","19_0503","A"
"APMMPP",116.47094,15.57274,42,"MMP","19_0503","A"
"AMMMPP",120.6005,15.43108,42,"MMP","19_0503","A"
"AMPPMM",118.61294,14.97228,42,"PPM","19_0503","A"
"BPPMPM",119.55605,13.82105,42,"PMP","19_0503","A"
