"Gene","K","l","Day","LeuLysMet","pH_day","A"
"AMPMPM",127.19279,14.79337,35,"PMP","19_0418",NA
"BPPMMM",99.10853,20.69641,35,"PMM","19_0418",NA
"BMPMMM",125.54672,19.16401,35,"PMM","19_0418",NA
"BPMPPP",135.91166,14.60226,35,"MPP","19_0418",NA
"BMMPPP",127.76551,14.11368,35,"MPP","19_0418",NA
"APMMPP",123.08835,16.25299,35,"MMP","19_0418",NA
"BPPMMM",125.4992,15.73443,35,"PMM","19_0418",NA
"BMMMMP",121.73314,16.65884,35,"MMM","19_0418",NA
"AMMMMP",122.73398,16.14858,35,"MMM","19_0418",NA
"BMPPPM",126.33129,15.29555,35,"PPP","19_0418",NA
"APPPPM",126.43001,14.19765,35,"PPP","19_0418",NA
"APPPMM",126.59389,16.31901,35,"PPM","19_0418",NA
"IPPPPP",125.2261,15.73058,35,"PrPrPr","19_0418",NA
"AMPMPM",125.92142,16.71444,35,"PMP","19_0418",NA
"BMMMMM",123.88644,16.08482,35,"MMM","19_0418",NA
"BPMPMP",123.90091,14.47651,35,"MPM","19_0418",NA
"AMPMPP",125.13955,14.92007,35,"PMP","19_0418",NA
"BPPPPM",125.4196,13.87699,35,"PPP","19_0418",NA
"APMPMM",124.74213,13.70429,35,"MPM","19_0418",NA
"AMMMMP",125.6631,15.53069,35,"MMM","19_0418",NA
"APMPMP",124.17107,15.74077,35,"MPM","19_0418",NA
"IPPPPP",126.15717,12.90945,35,"PrPrPr","19_0418",NA
"BPPMMP",126.31911,13.82223,35,"PMM","19_0418",NA
"AMMMPM",124.68763,15.27975,35,"MMP","19_0418",NA
"BMMMPM",125.85627,15.65931,35,"MMP","19_0418",NA
"BPPPMP",127.26708,14.71973,35,"PPM","19_0418",NA
"AMPPPP",132.10134,13.39912,35,"PPP","19_0418",NA
"BMMMMM",137.08564,13.73658,35,"MMM","19_0418",NA
"AMMPMP",127.12196,14.63579,35,"MPM","19_0418",NA
"BMPPMP",127.0748,14.1623,35,"PPM","19_0418",NA
"BPPMPM",125.37972,15.04374,35,"PMP","19_0418",NA
"AMMPPP",124.48602,15.1441,35,"MPP","19_0418",NA
"BMMPMM",123.21386,14.84081,35,"MPM","19_0418",NA
"APMMPM",124.44251,15.27035,35,"MMP","19_0418",NA
"AMMMMM",124.45881,15.61777,35,"MMM","19_0418",NA
"BPPMMM",125.80623,16.32161,35,"PMM","19_0418",NA
"BPMMMP",125.16059,15.50289,35,"MMM","19_0418",NA
"AMPMMP",125.75743,15.66015,35,"PMM","19_0418",NA
"BMPMPM",123.46161,16.02576,35,"PMP","19_0418",NA
"AMMMPM",124.74412,14.64044,35,"MMP","19_0418",NA
"AMPMMM",125.29242,15.09787,35,"PMM","19_0418",NA
"BPMPPM",123.15066,15.63867,35,"MPP","19_0418",NA
"BPPMMM",124.7158,16.40216,35,"PMM","19_0418",NA
"APPPMP",125.96116,14.9385,35,"PPM","19_0418",NA
"AMMPMM",122.99434,16.05486,35,"MPM","19_0418",NA
"BPPPPM",125.43778,14.33685,35,"PPP","19_0418",NA
"BPPMMP",120.02554,17.89386,35,"PMM","19_0418",NA
"AMMMMP",125.83781,14.68374,35,"MMM","19_0418",NA
"APPMPP",125.67355,14.50215,35,"PMP","19_0418",NA
"APMMMP",126.47682,14.34477,35,"MMM","19_0418",NA
"BPPMMP",129.25489,14.87918,35,"PMM","19_0418",NA
"BMPPPM",136.12306,13.06485,35,"PPP","19_0418",NA
"BMPPPP",129.18048,11.92785,35,"PPP","19_0418",NA
"BPPPMM",125.88476,14.55597,35,"PPM","19_0418",NA
"BMMMPM",125.82985,14.81944,35,"MMP","19_0418",NA
"APMPPP",125.14826,14.52976,35,"MPP","19_0418",NA
"APPMMP",125.09483,15.51458,35,"PMM","19_0418",NA
"AMPMPM",124.66401,15.6571,35,"PMP","19_0418",NA
"APMPMM",121.82221,15.95371,35,"MPM","19_0418",NA
"BMMMMP",127.82824,14.92909,35,"MMM","19_0418",NA
"BMPMPM",120.56441,20.01063,35,"PMP","19_0418",NA
"BPMPMP",124.18839,16.5043,35,"MPM","19_0418",NA
"BPMPMP",121.41623,16.20596,35,"MPM","19_0418",NA
"BMPMMM",110.00235,18.94921,35,"PMM","19_0418",NA
"APPPPM",128.67996,15.05471,35,"PPP","19_0418",NA
"AMMPPP",126.18083,14.40099,35,"MPP","19_0418",NA
"AMMMMP",125.52654,15.97693,35,"MMM","19_0418",NA
"APPMPM",126.3586,15.85075,35,"PMP","19_0418",NA
"IPPPPP",128.02726,12.87095,35,"PrPrPr","19_0418",NA
"APMPPP",125.00186,14.58619,35,"MPP","19_0418",NA
"IPPPPP",128.63248,12.8508,35,"PrPrPr","19_0418",NA
"BMPMMM",125.59318,14.05826,35,"PMM","19_0418",NA
"IPPPPP",129.04681,13.01707,35,"PrPrPr","19_0418",NA
"APPPPM",129.19653,14.17385,35,"PPP","19_0418",NA
"IPPPPP",132.54578,12.79152,35,"PrPrPr","19_0418",NA
"BMMMMP",137.46762,14.90254,35,"MMM","19_0418",NA
"BPPMPP",130.05312,12.64383,35,"PMP","19_0418",NA
"APPMPM",126.56434,14.69628,35,"PMP","19_0418",NA
"APMMMM",99.27574,20.49693,35,"MMM","19_0418",NA
"IPMMMP",126.52837,14.59957,35,"MMM","19_0418",NA
"AMMPMM",124.01973,15.80791,35,"MPM","19_0418",NA
"BPPPMP",127.85818,13.50729,35,"PPM","19_0418",NA
"IPPPPP",126.91699,13.19965,35,"PrPrPr","19_0418",NA
"APMPPM",125.03681,15.41191,35,"MPP","19_0418",NA
"IPPPPP",128.44985,14.40558,35,"PrPrPr","19_0418",NA
"APPPPM",129.10447,14.85597,35,"PPP","19_0418",NA
"IPPPPP",128.18975,13.54952,35,"PrPrPr","19_0418",NA
"BMPMPM",127.02075,15.76136,35,"PMP","19_0418",NA
"APPMPP",128.07619,15.21227,35,"PMP","19_0418",NA
"BPMMMP",126.75636,15.36101,35,"MMM","19_0418",NA
"BMPPMP",126.40126,15.64332,35,"PPM","19_0418",NA
"AMMPMP",123.75452,14.44842,35,"MPM","19_0418",NA
"APMPMM",125.44583,14.06671,35,"MPM","19_0418",NA
"IPPPPP",127.14548,14.65758,35,"PrPrPr","19_0418",NA
"AMPMPP",127.12365,15.56322,35,"PMP","19_0418",NA
"AMMMPM",127.15739,15.51587,35,"MMP","19_0418",NA
"BPPPMM",127.80403,14.01496,35,"PPM","19_0418",NA
"AMPMMM",126.89299,16.00619,35,"PMM","19_0418",NA
"APMPMM",127.41747,15.7446,35,"MPM","19_0418",NA
"BPMPMP",135.10186,13.97138,35,"MPM","19_0418",NA
"BPMMPM",128.33396,14.54513,35,"MMP","19_0418",NA
"BPPPMM",124.70876,14.69903,35,"PPM","19_0418",NA
"APPPMP",125.11038,15.22036,35,"PPM","19_0418",NA
"APMMPP",59.45241,25.35745,35,"MMP","19_0418",NA
"BMPMMP",107.7664,18.17565,35,"PMM","19_0418",NA
"AMPMMM",122.6048,15.22595,35,"PMM","19_0418",NA
"AMMPPM",122.11841,14.74786,35,"MPP","19_0418",NA
"BMMPPP",123.73717,15.23126,35,"MPP","19_0418",NA
"AMMMPM",122.81507,15.72559,35,"MMP","19_0418",NA
"APPMMP",125.06615,14.93428,35,"PMM","19_0418",NA
"BPPMMP",124.56956,15.26017,35,"PMM","19_0418",NA
"BPPMMP",123.87457,15.40068,35,"PMM","19_0418",NA
"BPMPPM",123.9097,16.01687,35,"MPP","19_0418",NA
"BMMPPM",123.54884,15.61748,35,"MPP","19_0418",NA
"AMPPMP",126.33178,14.20913,35,"PPM","19_0418",NA
"AMMPPM",123.11477,15.47472,35,"MPP","19_0418",NA
"BMMPMP",120.93478,15.59551,35,"MPM","19_0418",NA
"APMPMP",123.50212,14.78658,35,"MPM","19_0418",NA
"AMMMMP",124.2626,15.97194,35,"MMM","19_0418",NA
"BPPMPM",125.91424,13.93981,35,"PMP","19_0418",NA
"APPMPM",125.7085,15.50391,35,"PMP","19_0418",NA
"AMPMPP",126.39737,14.29926,35,"PMP","19_0418",NA
"BPPPPM",127.24758,11.96072,35,"PPP","19_0418",NA
"BMMPMM",135.51617,13.4275,35,"MPM","19_0418",NA
"IPPPPP",127.79091,12.80629,35,"PrPrPr","19_0418",NA
"IPPPPP",125.04678,13.14978,35,"PrPrPr","19_0418",NA
"BPMMPM",123.75365,14.83737,35,"MMP","19_0418",NA
"IMPPPM",124.95836,13.13207,35,"PPP","19_0418",NA
"AMMMMM",123.1615,14.8273,35,"MMM","19_0418",NA
"BPPPMP",123.69451,13.0988,35,"PPM","19_0418",NA
"AMMPMM",120.35322,15.62361,35,"MPM","19_0418",NA
"APMPPP",122.39406,15.11699,35,"MPP","19_0418",NA
"BMMPPM",122.16568,15.78545,35,"MPP","19_0418",NA
"AMMMMP",125.38739,14.4259,35,"MMM","19_0418",NA
"BPPMPP",124.479,14.80388,35,"PMP","19_0418",NA
"APMPPP",123.98619,14.43,35,"MPP","19_0418",NA
"APMMMM",121.49888,16.83558,35,"MMM","19_0418",NA
"BMPMPM",121.99002,18.3605,35,"PMP","19_0418",NA
"AMPPPP",125.80773,14.69873,35,"PPP","19_0418",NA
"BPPPMM",125.3165,13.74881,35,"PPM","19_0418",NA
"BMMPMM",123.70625,15.07466,35,"MPM","19_0418",NA
"BMPPMM",125.63198,15.56181,35,"PPM","19_0418",NA
"BPPPPM",126.65398,14.04009,35,"PPP","19_0418",NA
"IPPPPP",125.75171,15.17231,35,"PrPrPr","19_0418",NA
"AMPMPP",125.17987,15.7876,35,"PMP","19_0418",NA
"APMMMM",126.57392,15.16191,35,"MMM","19_0418",NA
"APMMMP",128.63347,13.82267,35,"MMM","19_0418",NA
"AMMMPP",134.40862,12.83524,35,"MMP","19_0418",NA
"BMPPMM",126.09461,11.83097,35,"PPM","19_0418",NA
"BMPMMP",124.11342,13.36129,35,"PMM","19_0418",NA
"APMMMM",122.54363,12.96567,35,"MMM","19_0418",NA
"APPPPM",124.20549,13.59977,35,"PPP","19_0418",NA
"APMMPP",104.93528,19.05999,35,"MMP","19_0418",NA
"BPMPMP",120.92535,15.39451,35,"MPM","19_0418",NA
"BMPPPP",123.83804,11.89089,35,"PPP","19_0418",NA
"AMMMPM",124.13828,14.34845,35,"MMP","19_0418",NA
"AMMMPM",122.02607,16.32796,35,"MMP","19_0418",NA
"BMPPPM",124.65207,13.00025,35,"PPP","19_0418",NA
"BPPPMM",121.3308,11.58353,35,"PPM","19_0418",NA
"BMMPPP",123.25514,15.8692,35,"MPP","19_0418",NA
"AMPMMP",101.29975,20.62836,35,"PMM","19_0418",NA
"APPMMM",125.57203,14.76468,35,"PMM","19_0418",NA
"BPMPPP",123.8798,14.00085,35,"MPP","19_0418",NA
"APMMMP",125.40451,13.17853,35,"MMM","19_0418",NA
"BPMMMP",122.40243,15.93498,35,"MMM","19_0418",NA
"APMMPM",124.44553,15.6536,35,"MMP","19_0418",NA
"BPPMPM",125.7324,15.70515,35,"PMP","19_0418",NA
"BMMMPM",124.80633,15.34969,35,"MMP","19_0418",NA
"AMMPPP",123.86872,15.0178,35,"MPP","19_0418",NA
"BPPPMP",126.63075,13.8562,35,"PPM","19_0418",NA
"AMPPMM",126.73666,13.63668,35,"PPM","19_0418",NA
"AMPPMP",133.13538,12.56437,35,"PPM","19_0418",NA
"APMMPM",120.22744,10.55025,35,"MMP","19_0418",NA
"AMPPMM",122.2667,12.1601,35,"PPM","19_0418",NA
"BPMPMP",120.99108,12.04061,35,"MPM","19_0418",NA
"APMMPP",123.26086,13.61521,35,"MMP","19_0418",NA
"BMPPMP",123.54797,13.08403,35,"PPM","19_0418",NA
"BMPMMP",120.65013,12.62059,35,"PMM","19_0418",NA
"BPMPMM",122.52265,13.51728,35,"MPM","19_0418",NA
"BPMPPM",118.49203,13.50989,35,"MPP","19_0418",NA
"BMMMPM",112.88944,19.25676,35,"MMP","19_0418",NA
"BMPMPM",121.45774,12.24218,35,"PMP","19_0418",NA
"APPPMP",118.17233,10.15767,35,"PPM","19_0418",NA
"BPPPPM",123.26479,12.38902,35,"PPP","19_0418",NA
"BPPMPP",123.24751,13.1977,35,"PMP","19_0418",NA
"APMPMP",121.841,13.35856,35,"MPM","19_0418",NA
"IPPPPP",123.85557,12.63304,35,"PrPrPr","19_0418",NA
"AMMMMP",124.67157,14.24402,35,"MMM","19_0418",NA
"AMMPMM",123.16261,14.73162,35,"MPM","19_0418",NA
"BMPMPP",123.39214,13.64756,35,"PMP","19_0418",NA
"APMMMM",124.17557,13.8777,35,"MMM","19_0418",NA
"AMPPMM",123.41175,12.83229,35,"PPM","19_0418",NA
"BMPMMP",125.04383,14.02935,35,"PMM","19_0418",NA
"APMMMM",124.27771,13.18279,35,"MMM","19_0418",NA
"IPPPPP",125.67882,12.20264,35,"PrPrPr","19_0418",NA
"BPMPPP",121.75283,10.38727,35,"MPP","19_0418",NA
"APPMPM",117.7625,12.30811,35,"PMP","19_0418",NA
"BPPMMP",117.56302,13.16847,35,"PMM","19_0418",NA
"BMMMPP",116.33568,13.63025,35,"MMP","19_0418",NA
"AMMPPM",116.57062,13.65082,35,"MPP","19_0418",NA
"APMPMP",116.25727,14.63847,35,"MPM","19_0418",NA
"BMMMMM",118.89571,14.14413,35,"MMM","19_0418",NA
"BMPPMM",120.77931,12.86897,35,"PPM","19_0418",NA
"IPPPPP",118.48297,13.63289,35,"PrPrPr","19_0418",NA
"AMPMMM",122.05702,15.70171,35,"PMM","19_0418",NA
"AMMMMM",114.03247,19.57217,35,"MMM","19_0418",NA
"BPMMPP",109.87625,22.73119,35,"MMP","19_0418",NA
"BMMPPP",120.15976,14.63413,35,"MPP","19_0418",NA
"BPPMMM",119.60757,13.37747,35,"PMM","19_0418",NA
"AMPMPM",123.43054,12.97796,35,"PMP","19_0418",NA
"AMMPPP",122.06134,13.40511,35,"MPP","19_0418",NA
"BPPMMM",114.17214,20.33056,35,"PMM","19_0418",NA
"BPMMPM",125.18463,14.41616,35,"MMP","19_0418",NA
"BPPMPM",111.40629,18.66886,35,"PMP","19_0418",NA
"AMPPMP",122.4997,14.85613,35,"PPM","19_0418",NA
"BMMPPP",121.59003,12.8288,35,"MPP","19_0418",NA
"BPPMMP",123.59522,15.83876,35,"PMM","19_0418",NA
"APMMMP",121.9848,14.79617,35,"MMM","19_0418",NA
"AMMPPM",121.05372,11.96968,35,"MPP","19_0418",NA
"AMPPMM",116.72583,9.24733,35,"PPM","19_0418",NA
"BMMPPM",121.71753,14.69922,35,"MPP","19_0418",NA
"BPPPMM",118.65118,12.89105,35,"PPM","19_0418",NA
"BMPMMP",117.66965,14.77274,35,"PMM","19_0418",NA
"AMMPMP",118.10021,14.03274,35,"MPM","19_0418",NA
"APPMPP",120.63439,15.55433,35,"PMP","19_0418",NA
"BMPMPM",119.76528,14.686,35,"PMP","19_0418",NA
"APMPMM",119.48519,15.4102,35,"MPM","19_0418",NA
"APMMPP",120.51117,15.72975,35,"MMP","19_0418",NA
"AMMMPP",121.80903,18.02509,35,"MMP","19_0418",NA
"AMPPMM",123.91763,15.56299,35,"PPM","19_0418",NA
"BPPMPM",124.18801,15.3454,35,"PMP","19_0418",NA
"AMMMPP",122.82327,15.99191,35,"MMP","19_0418",NA
"APPPMM",120.27964,16.27826,35,"PPM","19_0418",NA
"BPPMMM",123.96227,15.43264,35,"PMM","19_0418",NA
"BMMPMP",121.49117,15.81889,35,"MPM","19_0418",NA
"BPMPPP",120.10434,16.2885,35,"MPP","19_0418",NA
"BMPMPP",103.36282,20.05183,35,"PMP","19_0418",NA
"BMPMMM",101.22837,18.95655,35,"PMM","19_0418",NA
"APMPMM",120.00789,14.94697,35,"MPM","19_0418",NA
"BPMPMP",119.12851,15.0272,35,"MPM","19_0418",NA
"APMPPM",123.5812,13.27977,35,"MPP","19_0418",NA
"AMPMPP",98.72582,19.63127,35,"PMP","19_0418",NA
"BMPMMP",124.00718,14.14129,35,"PMM","19_0418",NA
"APMPPM",131.09591,12.14314,35,"MPP","19_0418",NA
"BMPMPP",121.5947,14.79919,35,"PMP","19_0418",NA
"AMMPPM",117.20404,15.4917,35,"MPP","19_0418",NA
"BPMPMM",116.29399,15.62343,35,"MPM","19_0418",NA
"AMPMMP",115.59606,18.13082,35,"PMM","19_0418",NA
"APMPMM",115.50731,16.28892,35,"MPM","19_0418",NA
"BPMPPM",117.71323,15.46421,35,"MPP","19_0418",NA
"IPPMPP",116.95489,18.11848,35,"PMP","19_0418",NA
"BPPMMP",116.66509,19.83408,35,"PMM","19_0418",NA
"AMPMPP",111.99052,21.97211,35,"PMP","19_0418",NA
"BPPMPP",97.16611,22.60665,35,"PMP","19_0418",NA
"BPPPMP",123.22748,15.69875,35,"PPM","19_0418",NA
"AMMMMM",118.12022,16.83707,35,"MMM","19_0418",NA
"BMMPMM",117.38797,16.29195,35,"MPM","19_0418",NA
"APMPPM",120.7377,15.6669,35,"MPP","19_0418",NA
"APMMPM",118.80608,16.32194,35,"MMP","19_0418",NA
"BMPPMP",119.99357,16.26725,35,"PPM","19_0418",NA
"BPMPMP",117.99744,16.38865,35,"MPM","19_0418",NA
"BPMMMM",121.80373,15.17778,35,"MMM","19_0418",NA
"APMPPP",120.86389,13.90618,35,"MPP","19_0418",NA
"IPPPPP",120.62786,15.03788,35,"PrPrPr","19_0418",NA
"AMPMPM",120.7108,15.72016,35,"PMP","19_0418",NA
"AMMMMM",122.59577,15.00371,35,"MMM","19_0418",NA
"BMPMMM",124.40865,14.16285,35,"PMM","19_0418",NA
"AMPPPP",130.79861,13.32402,35,"PPP","19_0418",NA
"BMPPMP",123.36448,14.604,35,"PPM","19_0418",NA
"BPPMPM",120.0536,15.263,35,"PMP","19_0418",NA
"APMMMM",114.57382,17.02065,35,"MMM","19_0418",NA
"APMPMP",117.05618,15.94511,35,"MPM","19_0418",NA
"AMMPPM",119.31585,14.70242,35,"MPP","19_0418",NA
"BMMPMM",117.47469,16.90912,35,"MPM","19_0418",NA
"BPPMPP",120.23606,16.45319,35,"PMP","19_0418",NA
"AMPMPM",118.86417,18.92875,35,"PMP","19_0418",NA
"BPMMPM",86.44394,25.12451,35,"MMP","19_0418",NA
"AMPMMP",104.48444,20.76888,35,"PMM","19_0418",NA
"AMMPPP",122.52625,15.16667,35,"MPP","19_0418",NA
"APMPPM",119.56642,16.49315,35,"MPP","19_0418",NA
"BMPPMP",122.66448,14.32418,35,"PPM","19_0418",NA
"BMMMMM",119.71589,17.1013,35,"MMM","19_0418",NA
"APPMMM",122.36378,14.2445,35,"PMM","19_0418",NA
"IPPPPP",123.59474,14.37217,35,"PrPrPr","19_0418",NA
"BPMMMM",121.68611,15.51733,35,"MMM","19_0418",NA
"APPPMP",120.38737,16.03979,35,"PPM","19_0418",NA
"APMPPM",120.47799,15.64574,35,"MPP","19_0418",NA
"BMPPMP",122.08324,14.82142,35,"PPM","19_0418",NA
"BMPPMP",122.81632,14.25739,35,"PPM","19_0418",NA
"AMMMPM",123.5489,15.29704,35,"MMP","19_0418",NA
"AMPMPP",123.93743,17.0204,35,"PMP","19_0418",NA
"BPMMPM",130.02237,17.16106,35,"MMP","19_0418",NA
"AMMPPP",125.04087,15.55616,35,"MPP","19_0418",NA
"APPPPM",120.35425,16.6452,35,"PPP","19_0418",NA
"APPPMM",119.58008,14.81201,35,"PPM","19_0418",NA
"APMPMP",116.45088,16.11214,35,"MPM","19_0418",NA
"BMMMMP",112.10695,19.72579,35,"MMM","19_0418",NA
"BMPMPP",96.04812,23.70633,35,"PMP","19_0418",NA
"BPMMPM",119.30355,19.27442,35,"MMP","19_0418",NA
"BMMMMM",122.82005,15.88057,35,"MMM","19_0418",NA
"APMMMM",123.52723,16.42485,35,"MMM","19_0418",NA
"BPPMMM",123.52204,16.0879,35,"PMM","19_0418",NA
"AMMPPM",123.27638,14.85149,35,"MPP","19_0418",NA
"BMMPMP",121.13193,15.59611,35,"MPM","19_0418",NA
"BMPMPP",122.02779,16.47871,35,"PMP","19_0418",NA
"AMMPPP",120.42689,16.75739,35,"MPP","19_0418",NA
"BPPPMP",121.98843,16.19408,35,"PPM","19_0418",NA
"APPMPM",121.56433,15.9776,35,"PMP","19_0418",NA
"BPPPMP",123.25722,14.5562,35,"PPM","19_0418",NA
"BMPPMP",122.46677,15.20515,35,"PPM","19_0418",NA
"AMPPMP",122.96632,15.56797,35,"PPM","19_0418",NA
"BPMPPM",122.1994,14.55652,35,"MPP","19_0418",NA
"AMMMPM",123.9478,13.82623,35,"MMP","19_0418",NA
"APPMPP",119.92326,16.80746,35,"PMP","19_0418",NA
"BPMMPM",124.08068,16.55506,35,"MMP","19_0418",NA
"AMMMMM",135.65881,14.41944,35,"MMM","19_0418",NA
"APPMPM",126.47846,14.42273,35,"PMP","19_0418",NA
"APPPPM",125.40668,13.65836,35,"PPP","19_0418",NA
"BMMMPP",121.17898,15.86208,35,"MMP","19_0418",NA
"BMMMMP",121.37803,16.18758,35,"MMM","19_0418",NA
"APMPMP",121.48035,15.85894,35,"MPM","19_0418",NA
"APMPPM",124.44697,15.81079,35,"MPP","19_0418",NA
"BMPPMM",125.82866,14.79442,35,"PPM","19_0418",NA
"BMPMMP",122.72013,16.98857,35,"PMM","19_0418",NA
"AMPMMM",121.09774,18.7807,35,"PMM","19_0418",NA
"BMPPMP",126.24566,14.59796,35,"PPM","19_0418",NA
"BPMMPP",119.59004,19.84221,35,"MMP","19_0418",NA
"AMMMPM",109.02749,23.87304,35,"MMP","19_0418",NA
"BPPPMM",124.96081,15.74483,35,"PPM","19_0418",NA
"IPPPPP",125.47133,15.86674,35,"PrPrPr","19_0418",NA
"AMMPPP",125.27253,15.61938,35,"MPP","19_0418",NA
"APMMMM",124.22634,15.69199,35,"MMM","19_0418",NA
"BPMMPM",125.81893,15.4492,35,"MMP","19_0418",NA
"BPPMPP",74.77453,22.99592,35,"PMP","19_0418",NA
"AMPPMP",125.57844,15.10028,35,"PPM","19_0418",NA
"APPPMP",124.72871,14.8385,35,"PPM","19_0418",NA
"BPPMMP",123.38525,16.45962,35,"PMM","19_0418",NA
"APMPPP",124.06523,16.55166,35,"MPP","19_0418",NA
"AMMPPM",129.29681,14.19888,35,"MPP","19_0418",NA
"BMPPPM",137.67483,14.44645,35,"PPP","19_0418",NA
"BMPPMP",128.5045,13.12893,35,"PPM","19_0418",NA
"APPMPM",125.17151,15.4459,35,"PMP","19_0418",NA
"AMMMPM",93.88595,22.74193,35,"MMP","19_0418",NA
"BMMMMP",122.91617,15.51813,35,"MMM","19_0418",NA
"BPMPPM",123.20557,14.54118,35,"MPP","19_0418",NA
"BMPPPM",125.61145,14.52882,35,"PPP","19_0418",NA
"APPMMP",123.60384,16.04456,35,"PMM","19_0418",NA
"APMPMP",121.78893,16.15695,35,"MPM","19_0418",NA
"APMPPM",123.37995,16.16094,35,"MPP","19_0418",NA
"BMMPPP",125.04546,14.62817,35,"MPP","19_0418",NA
"AMPMPP",100.47303,20.94153,35,"PMP","19_0418",NA
"BPPMPM",126.59158,16.52818,35,"PMP","19_0418",NA
"BPPPMP",125.94039,15.29145,35,"PPM","19_0418",NA
"AMPPMM",125.32066,15.75587,35,"PPM","19_0418",NA
"BMMMMM",124.90806,15.66833,35,"MMM","19_0418",NA
"APMMMP",123.36883,16.01727,35,"MMM","19_0418",NA
"BPMPMP",122.92555,16.91443,35,"MPM","19_0418",NA
"BMMMPP",124.56785,16.51037,35,"MMP","19_0418",NA
"BPPPPM",127.09572,14.66161,35,"PPP","19_0418",NA
"BPPPMM",126.98802,14.27927,35,"PPM","19_0418",NA
"AMPMPM",126.28463,15.99461,35,"PMP","19_0418",NA
"APMPMP",125.30064,15.9153,35,"MPM","19_0418",NA
"AMMMMP",126.41218,16.64477,35,"MMM","19_0418",NA
"APPMPM",136.05962,13.68329,35,"PMP","19_0418",NA
"BMPMPP",125.49479,14.0829,35,"PMP","19_0418",NA
"BPPPPM",124.81364,14.34154,35,"PPP","19_0418",NA
"BPMPMM",120.61999,15.75893,35,"MPM","19_0418",NA
"BPMMPP",119.63458,16.57054,35,"MMP","19_0418",NA
"APMPMM",118.87966,16.00956,35,"MPM","19_0418",NA
"AMMPMP",118.47563,16.08855,35,"MPM","19_0418",NA
"AMPMPP",120.81376,16.42382,35,"PMP","19_0418",NA
"AMPMMM",121.27177,16.77963,35,"PMM","19_0418",NA
"AMPMPP",122.21128,16.42673,35,"PMP","19_0418",NA
"AMPMMP",124.73511,15.7081,35,"PMM","19_0418",NA
"BPPPMP",124.87736,15.68683,35,"PPM","19_0418",NA
"BPMMPM",124.82013,16.04511,35,"MMP","19_0418",NA
"BMMPMM",121.32647,16.6517,35,"MPM","19_0418",NA
"AMMPPM",122.54907,17.09028,35,"MPP","19_0418",NA
"APMMPM",124.85446,15.68742,35,"MMP","19_0418",NA
"BPPPMP",125.46285,15.47207,35,"PPM","19_0418",NA
"BPMPMP",121.64668,16.57339,35,"MPM","19_0418",NA
"AMPPPM",126.98973,14.35551,35,"PPP","19_0418",NA
"APMPPP",125.05135,15.04906,35,"MPP","19_0418",NA
"AMMMMP",125.35741,14.80274,35,"MMM","19_0418",NA
"AMPMPM",126.90615,15.23535,35,"PMP","19_0418",NA
"BPPMMM",76.52945,23.15543,35,"PMM","19_0418",NA
"BMPMMM",122.05758,19.17909,35,"PMM","19_0418",NA
"BPMPPP",135.15582,14.40898,35,"MPP","19_0418",NA
"BMMPPP",126.50057,14.34155,35,"MPP","19_0418",NA
"APMMPP",120.76767,16.14669,35,"MMP","19_0418",NA
"BPPMMM",124.06708,15.13012,35,"PMM","19_0418",NA
"BMMMMP",119.08396,16.7301,35,"MMM","19_0418",NA
"AMMMMP",120.33993,15.4149,35,"MMM","19_0418",NA
"BMPPPM",124.07073,14.81285,35,"PPP","19_0418",NA
"APPPPM",124.35761,14.52387,35,"PPP","19_0418",NA
"APPPMM",124.07456,14.88755,35,"PPM","19_0418",NA
"IPPPPP",123.32206,15.82011,35,"PrPrPr","19_0418",NA
"AMPMPM",123.85592,16.10386,35,"PMP","19_0418",NA
"BMMMMM",121.81515,17.27847,35,"MMM","19_0418",NA
"BPMPMP",124.12309,15.37381,35,"MPM","19_0418",NA
"AMPMPP",124.78534,16.04103,35,"PMP","19_0418",NA
"BPPPPM",125.38961,16.00988,35,"PPP","19_0418",NA
"APMPMM",123.94241,15.34386,35,"MPM","19_0418",NA
"AMMMMP",122.76764,16.6255,35,"MMM","19_0418",NA
"APMPMP",122.82335,15.94024,35,"MPM","19_0418",NA
"IPPPPP",126.8522,14.79138,35,"PrPrPr","19_0418",NA
"BPPMMP",125.07525,15.9656,35,"PMM","19_0418",NA
"AMMMPM",123.59557,16.75677,35,"MMP","19_0418",NA
"BMMMPM",125.42648,15.79324,35,"MMP","19_0418",NA
"BPPPMP",125.70988,15.85573,35,"PPM","19_0418",NA
"AMPPPP",131.04539,14.11374,35,"PPP","19_0418",NA
"BMMMMM",136.43905,14.38036,35,"MMM","19_0418",NA
"AMMPMP",124.16282,14.26155,35,"MPM","19_0418",NA
"BMPPMP",124.41395,14.11514,35,"PPM","19_0418",NA
"BPPMPM",122.84464,15.3818,35,"PMP","19_0418",NA
"AMMPPP",122.58139,14.96361,35,"MPP","19_0418",NA
"BMMPMM",120.75697,15.43897,35,"MPM","19_0418",NA
"APMMPM",122.85423,15.88636,35,"MMP","19_0418",NA
"AMMMMM",122.79276,15.43439,35,"MMM","19_0418",NA
"BPPMMM",123.62665,16.6286,35,"PMM","19_0418",NA
"BPMMMP",123.63854,16.08052,35,"MMM","19_0418",NA
"AMPMMP",123.87146,16.23483,35,"PMM","19_0418",NA
"BMPMPM",122.33758,17.18578,35,"PMP","19_0418",NA
"AMMMPM",123.62701,16.10874,35,"MMP","19_0418",NA
